"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	275.17	238.44	275.17	238.44
"tcruzi-100162"	57.6	88.24	57.6	88.24
"tcruzi-100284"	10190.25	16641.07	10190.25	16641.07
"tcruzi-100318"	62.57	101.41	62.57	101.41
"tcruzi-10046"	252.57	366.83	252.57	366.83
"tcruzi-100681"	2762.99	6004.09	2762.99	6004.09
"tcruzi-10070"	831.93	831.93	831.93	831.93
"tcruzi-100743"	5497.68	5387.74	5497.68	5387.74
"tcruzi-100813"	61.08	45.51	61.08	45.51
"tcruzi-101092"	61.53	37.34	61.53	37.34
"tcruzi-101299"	54.83	118.86	54.83	118.86
"tcruzi-101458"	91.52	31.76	91.52	31.76
"tcruzi-101588"	105.76	163.19	105.76	163.19
"tcruzi-101707"	114.84	101.22	114.84	101.22
"tcruzi-101832"	553.9	836.03	553.9	836.03
"tcruzi-101894"	105.16	209	105.16	209
"tcruzi-102254"	44.48	173.35	44.48	173.35
"tcruzi-1023"	65.52	76.51	65.52	76.51
"tcruzi-10242"	58.89	52.97	58.89	52.97
"tcruzi-102678"	159.05	70.15	159.05	70.15
"tcruzi-103137"	523.83	491.27	523.83	491.27
"tcruzi-103387"	137.8	55.57	137.8	55.57
"tcruzi-103639"	319.1	312.74	319.1	312.74
"tcruzi-103728"	72.24	174.38	72.24	174.38
"tcruzi-103831"	14818.8	14209.68	14818.8	14209.68
"tcruzi-103915"	4306.08	6519.67	4306.08	6519.67
"tcruzi-104192"	29885.69	23789.87	29885.69	23789.87
"tcruzi-104193"	13393.12	11377.03	13393.12	11377.03
"tcruzi-104196"	36390.59	32604.91	36390.59	32604.91
"tcruzi-104199"	37155.89	36239.72	37155.89	36239.72
"tcruzi-104201"	30703.73	34315.1	30703.73	34315.1
"tcruzi-104202"	39384.47	33773.2	39384.47	33773.2
"tcruzi-104203"	26445.87	31263.53	26445.87	31263.53
"tcruzi-104204"	29657.74	31531.22	29657.74	31531.22
"tcruzi-104210"	33165.39	28438.15	33165.39	28438.15
"tcruzi-104316"	73.16	93.87	73.16	93.87
"tcruzi-104444"	157.94	103.59	157.94	103.59
"tcruzi-104468"	21662.98	22816.8	21662.98	22816.8
"tcruzi-104469"	25621.43	27972.13	25621.43	27972.13
"tcruzi-104470"	24755.35	28042.72	24755.35	28042.72
"tcruzi-104471"	1141.58	1254.36	1141.58	1254.36
"tcruzi-104472"	9172.79	7384.46	9172.79	7384.46
"tcruzi-104720"	228.69	375.73	228.69	375.73
"tcruzi-10480"	572.59	489.22	572.59	489.22
"tcruzi-104858"	24030.29	19894.74	24030.29	19894.74
"tcruzi-104859"	33356.36	21302.58	33356.36	21302.58
"tcruzi-104860"	21830.81	18082.24	21830.81	18082.24
"tcruzi-104861"	30539.23	28130.26	30539.23	28130.26
"tcruzi-104862"	29317.34	28668.32	29317.34	28668.32
"tcruzi-104863"	25202.12	21830.81	25202.12	21830.81
"tcruzi-105168"	146.08	160.56	146.08	160.56
"tcruzi-105245"	78.81	48.42	78.81	48.42
"tcruzi-10541"	478.1	795.22	478.1	795.22
