"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	88.38	129.48	88.38	129.48
"tcruzi-100162"	57.45	80.19	57.45	80.19
"tcruzi-100284"	3445.33	3588.67	3445.33	3588.67
"tcruzi-100318"	92.09	40.52	92.09	40.52
"tcruzi-10046"	1672.63	447.23	1672.63	447.23
"tcruzi-100681"	18453.84	17074.58	18453.84	17074.58
"tcruzi-10070"	32789.91	34102.38	32789.91	34102.38
"tcruzi-100743"	169.56	242.86	169.56	242.86
"tcruzi-100813"	51.7	41.56	51.7	41.56
"tcruzi-101092"	42.5	25.21	42.5	25.21
"tcruzi-101299"	53.95	50.96	53.95	50.96
"tcruzi-101458"	127.85	134.52	127.85	134.52
"tcruzi-101588"	254.41	130.29	254.41	130.29
"tcruzi-101707"	34.9	56.12	34.9	56.12
"tcruzi-101832"	117.48	175.6	117.48	175.6
"tcruzi-101894"	60.24	138.89	60.24	138.89
"tcruzi-102254"	35.75	43.58	35.75	43.58
"tcruzi-1023"	32.44	49.14	32.44	49.14
"tcruzi-10242"	74.21	159.05	74.21	159.05
"tcruzi-102678"	12639.21	12847.38	12639.21	12847.38
"tcruzi-103137"	75.57	286.35	75.57	286.35
"tcruzi-103387"	2226.22	2789.39	2226.22	2789.39
"tcruzi-103639"	93.43	49.36	93.43	49.36
"tcruzi-103728"	113.92	116.41	113.92	116.41
"tcruzi-103831"	22695.17	23674.38	22695.17	23674.38
"tcruzi-103915"	14525.15	13788.58	14525.15	13788.58
"tcruzi-104192"	16711.95	18212.46	16711.95	18212.46
"tcruzi-104193"	22867.25	12018.5	22867.25	12018.5
"tcruzi-104196"	35021.29	34315.1	35021.29	34315.1
"tcruzi-104199"	34890.31	33680.47	34890.31	33680.47
"tcruzi-104201"	28270.68	35951.67	28270.68	35951.67
"tcruzi-104202"	35816.58	34423.73	35816.58	34423.73
"tcruzi-104203"	31625.96	33449.39	31625.96	33449.39
"tcruzi-104204"	33356.36	30703.73	33356.36	30703.73
"tcruzi-104210"	19641.53	20664.25	19641.53	20664.25
"tcruzi-104316"	37.26	52.97	37.26	52.97
"tcruzi-104444"	113.69	148.38	113.69	148.38
"tcruzi-104468"	22991.11	26580.32	22991.11	26580.32
"tcruzi-104469"	24325.06	25325.51	24325.06	25325.51
"tcruzi-104470"	26519.66	24946.91	26519.66	24946.91
"tcruzi-104471"	2643.93	5727.88	2643.93	5727.88
"tcruzi-104472"	7756.42	8168.64	7756.42	8168.64
"tcruzi-104720"	604.68	1363.33	604.68	1363.33
"tcruzi-10480"	317.89	1976.64	317.89	1976.64
"tcruzi-104858"	22387.7	21406.74	22387.7	21406.74
"tcruzi-104859"	23908.67	26650.03	23908.67	26650.03
"tcruzi-104860"	21194.61	23605.75	21194.61	23605.75
"tcruzi-104861"	23048.64	28042.72	23048.64	28042.72
"tcruzi-104862"	25750.29	19641.53	25750.29	19641.53
"tcruzi-104863"	20401.78	20231.15	20401.78	20231.15
"tcruzi-105168"	69.87	259.87	69.87	259.87
"tcruzi-105245"	33.78	40.94	33.78	40.94
"tcruzi-10541"	1099.17	4745.33	1099.17	4745.33
"tcruzi-106008"	4028.67	1247.88	4028.67	1247.88
"tcruzi-106060"	295.99	436.24	295.99	436.24
"tcruzi-106061"	290.13	351.02	290.13	351.02
"tcruzi-106211"	447.23	1328.9	447.23	1328.9
"tcruzi-106212"	1152.08	2328.87	1152.08	2328.87
"tcruzi-106221"	9330.65	10910.92	9330.65	10910.92
"tcruzi-106222"	1247.88	434.35	1247.88	434.35
"tcruzi-106223"	1190.23	1156.77	1190.23	1156.77
"tcruzi-106224"	1460.43	1763.89	1460.43	1763.89
"tcruzi-106226"	1716.75	1152.08	1716.75	1152.08
"tcruzi-106227"	849.29	610.27	849.29	610.27
"tcruzi-106269"	4191.9	1536.09	4191.9	1536.09
"tcruzi-106624"	100.66	355.17	100.66	355.17
"tcruzi-106719"	2245.95	1348.85	2245.95	1348.85
"tcruzi-107004"	68.95	75.13	68.95	75.13
"tcruzi-107008"	78.03	100.25	78.03	100.25
"tcruzi-107305"	37.91	30.11	37.91	30.11
"tcruzi-10742"	94.4	76.19	94.4	76.19
"tcruzi-10745"	20452.6	13084.42	20452.6	13084.42
"tcruzi-10756"	8006.07	5054.63	8006.07	5054.63
"tcruzi-10757"	28130.26	26372.5	28130.26	26372.5
"tcruzi-10759"	27061.51	25381.46	27061.51	25381.46
"tcruzi-10760"	1385.08	2735.71	1385.08	2735.71
"tcruzi-10761"	21588.79	20085.62	21588.79	20085.62
"tcruzi-10763"	25381.46	23851.48	25381.46	23851.48
"tcruzi-10766"	19588.44	20452.6	19588.44	20452.6
"tcruzi-10767"	1094.02	1406.17	1094.02	1406.17
"tcruzi-10768"	20871.37	19944.55	20871.37	19944.55
"tcruzi-10769"	82.33	108.77	82.33	108.77
"tcruzi-10771"	7384.46	3117.89	7384.46	3117.89
"tcruzi-10772"	29570.18	23356.26	29570.18	23356.26
"tcruzi-10773"	16435.45	15632.57	16435.45	15632.57
"tcruzi-10774"	1065.41	1163.31	1065.41	1163.31
"tcruzi-108081"	665.91	95.53	665.91	95.53
"tcruzi-10820"	20085.62	17143.18	20085.62	17143.18
"tcruzi-10821"	29731.74	29657.74	29731.74	29657.74
"tcruzi-108384"	68.81	93.17	68.81	93.17
"tcruzi-108385"	179.75	127.33	179.75	127.33
"tcruzi-108386"	231.87	130.06	231.87	130.06
"tcruzi-108387"	172.51	581.12	172.51	581.12
"tcruzi-108388"	2184.76	4064.29	2184.76	4064.29
"tcruzi-108389"	2524.4	6118.51	2524.4	6118.51
"tcruzi-108390"	6400.49	6979.42	6400.49	6979.42
"tcruzi-108391"	3271.36	6450.37	3271.36	6450.37
"tcruzi-108407"	231.22	319.9	231.22	319.9
"tcruzi-108790"	15022.71	14818.8	15022.71	14818.8
"tcruzi-108798"	1110.69	906.33	1110.69	906.33
"tcruzi-108805"	60.38	63.32	60.38	63.32
"tcruzi-108853"	471.64	218.89	471.64	218.89
"tcruzi-109067"	77.26	212.68	77.26	212.68
"tcruzi-109292"	1847.65	1120.88	1847.65	1120.88
"tcruzi-109312"	16750.34	17858.3	16750.34	17858.3
"tcruzi-109351"	96.26	243.73	96.26	243.73
"tcruzi-109483"	57.17	50.05	57.17	50.05
"tcruzi-110050"	147.43	232.49	147.43	232.49
"tcruzi-110393"	668.88	521.6	668.88	521.6
"tcruzi-1104"	14638.32	14712.7	14638.32	14712.7
"tcruzi-110636"	54.89	32.66	54.89	32.66
"tcruzi-110773"	56.88	50.2	56.88	50.2
"tcruzi-11128"	1268.4	5955.22	1268.4	5955.22
