"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	60.1	30.75	60.1	30.75
"tcruzi-100162"	114.84	135.67	114.84	135.67
"tcruzi-100284"	18873.02	10881.92	18873.02	10881.92
"tcruzi-100318"	63.93	83.38	63.93	83.38
"tcruzi-10046"	227.41	293.03	227.41	293.03
"tcruzi-100681"	2315.74	4446.15	2315.74	4446.15
"tcruzi-10070"	10272.9	5771.05	10272.9	5771.05
"tcruzi-100743"	10389.87	8236.05	10389.87	8236.05
"tcruzi-100813"	53.68	42.99	53.68	42.99
"tcruzi-101092"	42.99	73.59	42.99	73.59
"tcruzi-101299"	91.76	87.22	91.76	87.22
"tcruzi-101458"	1707.88	691	1707.88	691
"tcruzi-101588"	79.58	213.3	79.58	213.3
"tcruzi-101707"	101.98	171.25	101.98	171.25
"tcruzi-101832"	1575.72	1924.61	1575.72	1924.61
"tcruzi-101894"	100.82	58.48	100.82	58.48
"tcruzi-102254"	72.73	101.41	72.73	101.41
"tcruzi-1023"	64.63	139.47	64.63	139.47
"tcruzi-10242"	70.61	21.81	70.61	21.81
"tcruzi-102678"	288.18	112.15	288.18	112.15
"tcruzi-103137"	721.36	291.04	721.36	291.04
"tcruzi-103387"	152.04	91.67	152.04	91.67
"tcruzi-103639"	202.54	131.46	202.54	131.46
"tcruzi-103728"	275.91	445.71	275.91	445.71
"tcruzi-103831"	20231.15	15589.77	20231.15	15589.77
"tcruzi-103915"	791.09	1430.34	791.09	1430.34
"tcruzi-104192"	7670.53	11002.67	7670.53	11002.67
"tcruzi-104193"	9038.44	10333.82	9038.44	10333.82
"tcruzi-104196"	24443.98	35021.29	24443.98	35021.29
"tcruzi-104199"	20505.65	32883.65	20505.65	32883.65
"tcruzi-104201"	24384.36	37392.32	24384.36	37392.32
"tcruzi-104202"	24156.74	27809.24	24156.74	27809.24
"tcruzi-104203"	13504.79	29247.1	13504.79	29247.1
"tcruzi-104204"	15542.5	26763.58	15542.5	26763.58
"tcruzi-104210"	14175.96	29021.53	14175.96	29021.53
"tcruzi-104316"	63.32	82.02	63.32	82.02
"tcruzi-104444"	89.86	56.12	89.86	56.12
"tcruzi-104468"	21302.58	31437.63	21302.58	31437.63
"tcruzi-104469"	24505.19	28923.61	24505.19	28923.61
"tcruzi-104470"	17778.5	29106.55	17778.5	29106.55
"tcruzi-104471"	15823.92	12077.97	15823.92	12077.97
"tcruzi-104472"	16313.97	19430.63	16313.97	19430.63
"tcruzi-104720"	687.9	791.09	687.9	791.09
"tcruzi-10480"	2643.93	2643.93	2643.93	2643.93
"tcruzi-104858"	22514.7	22867.25	22514.7	22867.25
"tcruzi-104859"	22450.04	35951.67	22450.04	35951.67
"tcruzi-104860"	20452.6	28668.32	20452.6	28668.32
"tcruzi-104861"	17611.03	32118.02	17611.03	32118.02
"tcruzi-104862"	25825.3	28130.26	25825.3	28130.26
"tcruzi-104863"	18172.19	29570.18	18172.19	29570.18
"tcruzi-105168"	311.69	288.18	311.69	288.18
"tcruzi-105245"	181.05	91.06	181.05	91.06
"tcruzi-10541"	532.16	3069.7	532.16	3069.7
"tcruzi-106008"	625.71	271.26	625.71	271.26
"tcruzi-106060"	12238.06	20562.02	12238.06	20562.02
"tcruzi-106061"	12142.96	17526.64	12142.96	17526.64
"tcruzi-106211"	11503.64	23908.67	11503.64	23908.67
"tcruzi-106212"	8806.69	11757.02	8806.69	11757.02
"tcruzi-106221"	14067.78	22626.49	14067.78	22626.49
"tcruzi-106222"	11952.06	12272.64	11952.06	12272.64
"tcruzi-106223"	16750.34	19057.61	16750.34	19057.61
"tcruzi-106224"	13576.61	19192.14	13576.61	19192.14
"tcruzi-106226"	14986.5	23975.9	14986.5	23975.9
"tcruzi-106227"	823.99	665.91	823.99	665.91
"tcruzi-106269"	29885.69	11660.13	29885.69	11660.13
"tcruzi-106624"	71.22	124.7	71.22	124.7
"tcruzi-106719"	9305.78	2384.34	9305.78	2384.34
"tcruzi-107004"	86.03	83.69	86.03	83.69
"tcruzi-107008"	61.69	69.57	61.69	69.57
"tcruzi-107305"	21.81	39.99	21.81	39.99
"tcruzi-10742"	83.19	47.15	83.19	47.15
"tcruzi-10745"	6954.51	11855.61	6954.51	11855.61
"tcruzi-10756"	12606.55	13862.61	12606.55	13862.61
"tcruzi-10757"	15671.28	25562.23	15671.28	25562.23
"tcruzi-10759"	14565.21	24692.29	14565.21	24692.29
"tcruzi-10760"	979.1	1453.06	979.1	1453.06
"tcruzi-10761"	13788.58	24089	13788.58	24089
"tcruzi-10763"	18453.84	20505.65	18453.84	20505.65
"tcruzi-10766"	14864.14	25137.17	14864.14	25137.17
"tcruzi-10767"	6931.64	14067.78	6931.64	14067.78
"tcruzi-10768"	15939.92	23241.16	15939.92	23241.16
"tcruzi-10769"	305.16	308.45	305.16	308.45
