"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	159.44	289.1	159.44	289.1
"tcruzi-100162"	175.6	194.7	175.6	194.7
"tcruzi-100284"	19784.08	20763.39	19784.08	20763.39
"tcruzi-100318"	59.49	34.14	59.49	34.14
"tcruzi-10046"	1377.78	1247.88	1377.78	1247.88
"tcruzi-100681"	4080.27	2236.16	4080.27	2236.16
"tcruzi-10070"	7412.86	5559.66	7412.86	5559.66
"tcruzi-100743"	292.13	469	292.13	469
"tcruzi-100813"	395.46	319.1	395.46	319.1
"tcruzi-101092"	33.42	64.49	33.42	64.49
"tcruzi-101299"	81.85	142.13	81.85	142.13
"tcruzi-101458"	76.35	63.93	76.35	63.93
"tcruzi-101588"	586.58	447.23	586.58	447.23
"tcruzi-101707"	149.42	172.03	149.42	172.03
"tcruzi-101832"	227.41	135.67	227.41	135.67
"tcruzi-101894"	115.14	85.85	115.14	85.85
"tcruzi-102254"	39.64	81.02	39.64	81.02
"tcruzi-1023"	47.7	29.89	47.7	29.89
"tcruzi-10242"	36	50.46	36	50.46
"tcruzi-102678"	4028.67	1335.27	4028.67	1335.27
"tcruzi-103137"	2556.96	2328.87	2556.96	2328.87
"tcruzi-103387"	204.35	54.6	204.35	54.6
"tcruzi-103639"	167.93	152.41	167.93	152.41
"tcruzi-103728"	68.95	81.85	68.95	81.85
"tcruzi-103831"	8236.05	3818.69	8236.05	3818.69
"tcruzi-103915"	145.09	1605.21	145.09	1605.21
"tcruzi-104192"	33073.43	31263.53	33073.43	31263.53
"tcruzi-104193"	24443.98	18082.24	24443.98	18082.24
"tcruzi-104196"	30703.73	34102.38	30703.73	34102.38
"tcruzi-104199"	29657.74	29317.34	29657.74	29317.34
"tcruzi-104201"	32789.91	32984.4	32789.91	32984.4
"tcruzi-104202"	31625.96	31625.96	31625.96	31625.96
"tcruzi-104203"	30793.31	29175.43	30793.31	29175.43
"tcruzi-104204"	29803	28199.76	29803	28199.76
"tcruzi-104210"	22816.8	22695.17	22816.8	22695.17
"tcruzi-104316"	534.5	265.87	534.5	265.87
"tcruzi-104444"	1215.04	1037.57	1215.04	1037.57
"tcruzi-104468"	23536.38	19690.63	23536.38	19690.63
"tcruzi-104469"	23674.38	21406.74	23674.38	21406.74
"tcruzi-104470"	22760.7	19745.03	22760.7	19745.03
"tcruzi-104471"	11572.13	14525.15	11572.13	14525.15
"tcruzi-104472"	18637.08	19894.74	18637.08	19894.74
"tcruzi-104720"	4780.16	5828.44	4780.16	5828.44
"tcruzi-10480"	422.42	337.51	422.42	337.51
"tcruzi-104858"	21530.83	17611.03	21530.83	17611.03
"tcruzi-104859"	22282.09	19641.53	22282.09	19641.53
"tcruzi-104860"	23048.64	19990.01	23048.64	19990.01
"tcruzi-104861"	24215.96	20922.29	24215.96	20922.29
"tcruzi-104862"	21302.58	19057.61	21302.58	19057.61
"tcruzi-104863"	22514.7	20611.66	22514.7	20611.66
"tcruzi-105168"	1305.36	1482.52	1305.36	1482.52
"tcruzi-105245"	70.02	64.63	70.02	64.63
"tcruzi-10541"	542.57	271.26	542.57	271.26
"tcruzi-106008"	8881.78	8311.72	8881.78	8311.72
"tcruzi-106060"	13788.58	13284	13788.58	13284
"tcruzi-106061"	15340.06	13436.68	15340.06	13436.68
"tcruzi-106211"	14175.96	14279.76	14175.96	14279.76
"tcruzi-106212"	8684.02	9943.34	8684.02	9943.34
"tcruzi-106221"	15222.99	14347.84	15222.99	14347.84
"tcruzi-106222"	9665.01	9430.19	9665.01	9430.19
"tcruzi-106223"	17037.16	12820	17037.16	12820
"tcruzi-106224"	16877.14	15096.75	16877.14	15096.75
"tcruzi-106226"	15823.92	15503.99	15823.92	15503.99
"tcruzi-106227"	1691.19	1120.88	1691.19	1120.88
"tcruzi-106269"	1763.89	799.11	1763.89	799.11
"tcruzi-106624"	162.5	145.09	162.5	145.09
"tcruzi-106719"	63.32	61.92	63.32	61.92
"tcruzi-107004"	144.12	136.24	144.12	136.24
"tcruzi-107008"	153.04	279.85	153.04	279.85
"tcruzi-107305"	37.91	23.67	37.91	23.67
"tcruzi-10742"	96.61	77.72	96.61	77.72
"tcruzi-10745"	22124.26	18823.41	22124.26	18823.41
"tcruzi-10756"	26445.87	27210.17	26445.87	27210.17
"tcruzi-10757"	28042.72	30449.33	28042.72	30449.33
"tcruzi-10759"	29021.53	27288.16	29021.53	27288.16
"tcruzi-10760"	622.47	823.99	622.47	823.99
"tcruzi-10761"	20922.29	19240.66	20922.29	19240.66
"tcruzi-10763"	31531.22	28130.26	31531.22	28130.26
"tcruzi-10766"	22450.04	20141.6	22450.04	20141.6
"tcruzi-10767"	9771.46	7882.15	9771.46	7882.15
"tcruzi-10768"	21895.61	20188.31	21895.61	20188.31
"tcruzi-10769"	275.91	242.86	275.91	242.86
"tcruzi-10771"	27359.5	26700.15	27359.5	26700.15
"tcruzi-10772"	27288.16	34315.1	27288.16	34315.1
"tcruzi-10773"	21143.31	23605.75	21143.31	23605.75
"tcruzi-10774"	10064.27	6092.76	10064.27	6092.76
"tcruzi-108081"	200.44	287.25	200.44	287.25
"tcruzi-10820"	7811.9	5708.79	7811.9	5708.79
"tcruzi-10821"	29885.69	29657.74	29885.69	29657.74
"tcruzi-108384"	2450.11	1632.53	2450.11	1632.53
"tcruzi-108385"	10218.39	8210.16	10218.39	8210.16
"tcruzi-108386"	7577.98	6979.42	7577.98	6979.42
"tcruzi-108387"	4668.18	5368.83	4668.18	5368.83
"tcruzi-108388"	8575.13	10525.9	8575.13	10525.9
"tcruzi-108389"	11283.57	11344.92	11283.57	11344.92
"tcruzi-108390"	12639.21	12783.25	12639.21	12783.25
"tcruzi-108391"	9330.65	9172.79	9330.65	9172.79
"tcruzi-108407"	117.48	92.63	117.48	92.63
"tcruzi-108790"	610.27	286.35	610.27	286.35
"tcruzi-108798"	7085.24	5981.22	7085.24	5981.22
"tcruzi-108805"	58.89	85.2	58.89	85.2
"tcruzi-108853"	5915.96	4688.06	5915.96	4688.06
"tcruzi-109067"	58.48	74.84	58.48	74.84
"tcruzi-109292"	3332.09	2858.46	3332.09	2858.46
"tcruzi-109312"	213.95	212.68	213.95	212.68
"tcruzi-109351"	153.39	219.5	153.39	219.5
"tcruzi-109483"	106.24	94.21	106.24	94.21
"tcruzi-110050"	96.41	65.37	96.41	65.37
"tcruzi-110393"	744.27	959.84	744.27	959.84
"tcruzi-1104"	9913.63	8881.78	9913.63	8881.78
"tcruzi-110636"	73.46	56.75	73.46	56.75
"tcruzi-110773"	53.12	42.5	53.12	42.5
"tcruzi-11128"	561.96	276.78	561.96	276.78
"tcruzi-111283"	682.21	679.15	682.21	679.15
"tcruzi-111289"	35.08	57.6	35.08	57.6
"tcruzi-11131"	63.01	171.61	63.01	171.61
"tcruzi-11132"	732.81	2062.41	732.81	2062.41
"tcruzi-111328"	944.99	5201.45	944.99	5201.45
"tcruzi-11136"	4688.06	3461.8	4688.06	3461.8
"tcruzi-11137"	3258.72	3509.74	3258.72	3509.74
"tcruzi-11140"	2226.22	5167.16	2226.22	5167.16
"tcruzi-111437"	51.11	98.22	51.11	98.22
"tcruzi-11144"	6954.51	5539.58	6954.51	5539.58
"tcruzi-11145"	7556.35	4904.2	7556.35	4904.2
"tcruzi-11146"	7019.15	4705.47	7019.15	4705.47
"tcruzi-11147"	7339.83	6735.17	7339.83	6735.17
"tcruzi-11148"	6400.49	5790.65	6400.49	5790.65
"tcruzi-11149"	7981.77	11632.03	7981.77	11632.03
"tcruzi-11150"	9743.22	9330.65	9743.22	9330.65
"tcruzi-11151"	9989.78	10442.02	9989.78	10442.02
"tcruzi-11157"	146.77	121.51	146.77	121.51
"tcruzi-111717"	8705.49	6758.57	8705.49	6758.57
"tcruzi-11178"	160.17	213.3	160.17	213.3
"tcruzi-112015"	76.94	48.1	76.94	48.1
"tcruzi-112284"	126.53	185.18	126.53	185.18
"tcruzi-11245"	407.17	360.65	407.17	360.65
"tcruzi-112796"	4366.76	3932.64	4366.76	3932.64
"tcruzi-112986"	75.43	57.45	75.43	57.45
"tcruzi-113024"	61.69	63.17	61.69	63.17
"tcruzi-11312"	176.43	87.57	176.43	87.57
"tcruzi-113371"	76.51	75.57	76.51	75.57
"tcruzi-113604"	61.53	57.29	61.53	57.29
"tcruzi-113638"	322.19	224.67	322.19	224.67
"tcruzi-113731"	122.42	101.22	122.42	101.22
"tcruzi-114213"	181.5	127.33	181.5	127.33
"tcruzi-114592"	79.73	21.81	79.73	21.81
"tcruzi-114752"	222.08	226.71	222.08	226.71
"tcruzi-115101"	19588.44	21830.81	19588.44	21830.81
"tcruzi-115119"	25.21	37.03	25.21	37.03
"tcruzi-115292"	489.22	458.19	489.22	458.19
"tcruzi-115743"	12.71	45.35	12.71	45.35
"tcruzi-115822"	262.92	192.14	262.92	192.14
"tcruzi-115988"	164.3	136.55	164.3	136.55
"tcruzi-116455"	74.43	126.74	74.43	126.74
"tcruzi-116793"	1043.42	510.92	1043.42	510.92
"tcruzi-117284"	12050.53	11572.13	12050.53	11572.13
"tcruzi-117285"	12571.48	12272.64	12571.48	12272.64
"tcruzi-117286"	13469.37	14209.68	13469.37	14209.68
"tcruzi-117287"	8144.54	6711.09	8144.54	6711.09
"tcruzi-117288"	12238.06	11718.32	12238.06	11718.32
"tcruzi-117486"	53.38	36.21	53.38	36.21
"tcruzi-117502"	99.32	119.38	99.32	119.38
"tcruzi-117539"	38.43	68.65	38.43	68.65
"tcruzi-117771"	60.24	33.26	60.24	33.26
"tcruzi-117841"	71.93	24.03	71.93	24.03
"tcruzi-118052"	63.46	90.62	63.46	90.62
"tcruzi-118074"	10973.65	11071	10973.65	11071
"tcruzi-118075"	13619.63	13504.79	13619.63	13504.79
"tcruzi-118076"	15096.75	13754.22	15096.75	13754.22
"tcruzi-118077"	14279.76	13148.88	14279.76	13148.88
"tcruzi-118078"	10756.21	9087.93	10756.21	9087.93
"tcruzi-118079"	1385.08	1033.13	1385.08	1033.13
"tcruzi-118080"	5809.21	6207.16	5809.21	6207.16
"tcruzi-118114"	152.75	116.41	152.75	116.41
"tcruzi-118127"	69.57	34.36	69.57	34.36
"tcruzi-118153"	153.68	130.6	153.68	130.6
"tcruzi-118307"	124.2	217.46	124.2	217.46
"tcruzi-118531"	2900.18	1837.52	2900.18	1837.52
"tcruzi-118658"	51.86	22.56	51.86	22.56
"tcruzi-118983"	88.76	128.92	88.76	128.92
"tcruzi-120005"	87.4	134.79	87.4	134.79
"tcruzi-120610"	75.88	70.74	75.88	70.74
"tcruzi-120717"	802.96	482.99	802.96	482.99
"tcruzi-120743"	333.86	135.93	333.86	135.93
"tcruzi-120792"	30.53	21.31	30.53	21.31
"tcruzi-120994"	42.04	83.54	42.04	83.54
"tcruzi-121354"	307.38	329.98	307.38	329.98
"tcruzi-121736"	143.82	98.78	143.82	98.78
"tcruzi-121803"	81.18	142.43	81.18	142.43
"tcruzi-122078"	45.21	43.66	45.21	43.66
"tcruzi-122200"	625.71	228.69	625.71	228.69
"tcruzi-122576"	3785.93	3588.67	3785.93	3588.67
"tcruzi-122598"	8451.67	8261.54	8451.67	8261.54
"tcruzi-122640"	47.42	42.34	47.42	42.34
"tcruzi-122803"	40.17	19.67	40.17	19.67
"tcruzi-122979"	133.99	128.36	133.99	128.36
"tcruzi-123067"	3509.74	2927.47	3509.74	2927.47
"tcruzi-123375"	73.16	54.37	73.16	54.37
"tcruzi-123430"	70.46	81.27	70.46	81.27
"tcruzi-123452"	114.61	77.35	114.61	77.35
"tcruzi-123553"	92.63	68.36	92.63	68.36
"tcruzi-123602"	136.24	89.14	136.24	89.14
"tcruzi-1239"	16135.08	13218.51	16135.08	13218.51
"tcruzi-123954"	589.89	718.36	589.89	718.36
"tcruzi-124014"	156.82	108.6	156.82	108.6
"tcruzi-124032"	569.6	2524.4	569.6	2524.4
"tcruzi-124048"	592.56	691	592.56	691
"tcruzi-12409"	4965.84	4028.67	4965.84	4028.67
"tcruzi-124187"	33.97	70.32	33.97	70.32
"tcruzi-124303"	691	875.69	691	875.69
"tcruzi-124585"	135.93	158.71	135.93	158.71
"tcruzi-124645"	17476.21	17109.13	17476.21	17109.13
"tcruzi-124904"	76.78	86.35	76.78	86.35
"tcruzi-12502"	140.99	159.44	140.99	159.44
"tcruzi-125072"	272.25	156.82	272.25	156.82
"tcruzi-125370"	478.1	291.04	478.1	291.04
"tcruzi-125472"	58.74	175.23	58.74	175.23
"tcruzi-125495"	52.42	37.58	52.42	37.58
"tcruzi-12555"	29.27	44.76	29.27	44.76
"tcruzi-126151"	208.43	149.42	208.43	149.42
"tcruzi-126634"	5955.22	4262.76	5955.22	4262.76
"tcruzi-126781"	155.75	228	155.75	228
"tcruzi-126992"	380.42	401.97	380.42	401.97
"tcruzi-127041"	198.41	176.43	198.41	176.43
"tcruzi-127251"	28.19	45.64	28.19	45.64
"tcruzi-12764"	2581.13	1856.13	2581.13	1856.13
"tcruzi-127728"	112.78	155.75	112.78	155.75
"tcruzi-127816"	46.34	72.31	46.34	72.31
"tcruzi-128170"	57.6	112.97	57.6	112.97
"tcruzi-128185"	8101.58	8652.52	8101.58	8652.52
"tcruzi-128367"	3283.51	1891.59	3283.51	1891.59
"tcruzi-128378"	12847.38	7927.67	12847.38	7927.67
"tcruzi-128865"	9014.96	6333.54	9014.96	6333.54
