"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	198.41	679.15	198.41	679.15
"tcruzi-100162"	54.37	83.19	54.37	83.19
"tcruzi-100284"	18769.5	18588.47	18769.5	18588.47
"tcruzi-100318"	97.11	93.69	97.11	93.69
"tcruzi-10046"	395.46	740.72	395.46	740.72
"tcruzi-100681"	13822.7	14638.32	13822.7	14638.32
"tcruzi-10070"	22514.7	21252.75	22514.7	21252.75
"tcruzi-100743"	230.01	177.38	230.01	177.38
"tcruzi-100813"	138.61	102.38	138.61	102.38
"tcruzi-101092"	27.15	44.34	27.15	44.34
"tcruzi-101299"	56	63.63	56	63.63
"tcruzi-101458"	1864.64	266.79	1864.64	266.79
"tcruzi-101588"	138.89	355.17	138.89	355.17
"tcruzi-101707"	121.98	111.25	121.98	111.25
"tcruzi-101832"	169.11	242.21	169.11	242.21
"tcruzi-101894"	74.21	64.92	74.21	64.92
"tcruzi-102254"	63.63	105.98	63.63	105.98
"tcruzi-1023"	46.52	50.61	46.52	50.61
"tcruzi-10242"	43.5	59.82	43.5	59.82
"tcruzi-102678"	815.27	592.56	815.27	592.56
"tcruzi-103137"	151	140.7	151	140.7
"tcruzi-103387"	322.19	503.79	322.19	503.79
"tcruzi-103639"	422.42	219.5	422.42	219.5
"tcruzi-103728"	140.17	83.85	140.17	83.85
"tcruzi-103831"	3978.65	2619.14	3978.65	2619.14
"tcruzi-103915"	8652.52	11002.67	8652.52	11002.67
"tcruzi-104192"	17732.19	16677.13	17732.19	16677.13
"tcruzi-104193"	13118.54	19745.03	13118.54	19745.03
"tcruzi-104196"	34770.52	30703.73	34770.52	30703.73
"tcruzi-104199"	30963.74	27427.79	30963.74	27427.79
"tcruzi-104201"	36080.28	34315.1	36080.28	34315.1
"tcruzi-104202"	33259.62	27502.17	33259.62	27502.17
"tcruzi-104203"	26301.36	28270.68	26301.36	28270.68
"tcruzi-104204"	27645	22514.7	27645	22514.7
"tcruzi-104210"	11166.17	12173.7	11166.17	12173.7
"tcruzi-104316"	167.56	85.52	167.56	85.52
"tcruzi-104444"	145.09	191.12	145.09	191.12
"tcruzi-104468"	29175.43	35951.67	29175.43	35951.67
"tcruzi-104469"	28199.76	30030.92	28199.76	30030.92
"tcruzi-104470"	28042.72	30629.34	28042.72	30629.34
"tcruzi-104471"	19641.53	19430.63	19641.53	19430.63
"tcruzi-104472"	22933.34	22334.04	22933.34	22334.04
"tcruzi-104720"	901.18	1276.05	901.18	1276.05
"tcruzi-10480"	1033.13	316.86	1033.13	316.86
"tcruzi-104858"	28130.26	21406.74	28130.26	21406.74
"tcruzi-104859"	34526.36	33773.2	34526.36	33773.2
"tcruzi-104860"	32304.31	32398.44	32304.31	32398.44
"tcruzi-104861"	35155.64	33976.8	35155.64	33976.8
"tcruzi-104862"	29106.55	24215.96	29106.55	24215.96
"tcruzi-104863"	33165.39	32604.91	33165.39	32604.91
"tcruzi-105168"	844.96	831.93	844.96	831.93
"tcruzi-105245"	84.02	78.95	84.02	78.95
"tcruzi-10541"	831.93	393.68	831.93	393.68
"tcruzi-106008"	7339.83	8119.83	7339.83	8119.83
"tcruzi-106060"	3834.06	3525.23	3834.06	3525.23
"tcruzi-106061"	3346.45	3164.34	3346.45	3164.34
"tcruzi-106211"	3057.03	3103.32	3057.03	3103.32
"tcruzi-106212"	1168.13	1885.59	1168.13	1885.59
"tcruzi-106221"	3069.7	3195.58	3069.7	3195.58
"tcruzi-106222"	1400.33	1048.98	1400.33	1048.98
"tcruzi-106223"	3087.42	3453.56	3087.42	3453.56
"tcruzi-106224"	3645.01	3691.59	3645.01	3691.59
"tcruzi-106226"	4586.36	5054.63	4586.36	5054.63
"tcruzi-106227"	5151.39	4761.58	5151.39	4761.58
"tcruzi-106269"	5559.66	4965.84	5559.66	4965.84
"tcruzi-106624"	1215.04	1626.15	1215.04	1626.15
"tcruzi-106719"	47.15	58.34	47.15	58.34
"tcruzi-107004"	1283.76	1817.12	1283.76	1817.12
"tcruzi-107008"	77.57	93.36	77.57	93.36
"tcruzi-107305"	73.03	93.17	73.03	93.17
"tcruzi-10742"	3661.04	1924.61	3661.04	1924.61
"tcruzi-10745"	14175.96	17143.18	14175.96	17143.18
"tcruzi-10756"	18920.62	18402.77	18920.62	18402.77
"tcruzi-10757"	25325.51	23605.75	25325.51	23605.75
"tcruzi-10759"	23241.16	23106	23241.16	23106
"tcruzi-10760"	6250	7481.63	6250	7481.63
"tcruzi-10761"	23908.67	24565.6	23908.67	24565.6
"tcruzi-10763"	26159.27	23536.38	26159.27	23536.38
"tcruzi-10766"	22018.52	23479.78	22018.52	23479.78
"tcruzi-10767"	9143.46	8859.54	9143.46	8859.54
"tcruzi-10768"	21895.61	23730.86	21895.61	23730.86
"tcruzi-10769"	1598.39	1335.27	1598.39	1335.27
"tcruzi-10771"	19192.14	18046.28	19192.14	18046.28
"tcruzi-10772"	22450.04	24384.36	22450.04	24384.36
"tcruzi-10773"	21194.61	17955.26	21194.61	17955.26
"tcruzi-10774"	7927.67	8079.74	7927.67	8079.74
"tcruzi-108081"	104.59	57.76	104.59	57.76
"tcruzi-10820"	22572.47	21895.61	22572.47	21895.61
"tcruzi-10821"	24755.35	25072.26	24755.35	25072.26
"tcruzi-108384"	333.86	256.94	333.86	256.94
"tcruzi-108385"	616.4	622.47	616.4	622.47
"tcruzi-108386"	1550.39	1763.89	1550.39	1763.89
"tcruzi-108387"	802.96	289.1	802.96	289.1
"tcruzi-108388"	215	180.18	215	180.18
"tcruzi-108389"	218.06	286.35	218.06	286.35
"tcruzi-108390"	383.17	551.73	383.17	551.73
"tcruzi-108391"	285.25	141.27	285.25	141.27
"tcruzi-108407"	148.38	257.68	148.38	257.68
"tcruzi-108790"	10442.02	6228.95	10442.02	6228.95
"tcruzi-108798"	3001.17	5072.51	3001.17	5072.51
"tcruzi-108805"	28.68	21.81	28.68	21.81
"tcruzi-108853"	575.35	629.05	575.35	629.05
"tcruzi-109067"	91.52	87.07	91.52	87.07
"tcruzi-109292"	4904.2	4028.67	4904.2	4028.67
"tcruzi-109312"	14209.68	14986.5	14209.68	14986.5
"tcruzi-109351"	177.86	157.58	177.86	157.58
"tcruzi-109483"	99.86	76.78	99.86	76.78
"tcruzi-110050"	1348.85	1305.36	1348.85	1305.36
"tcruzi-110393"	328.73	929.64	328.73	929.64
"tcruzi-1104"	2461.51	1247.88	2461.51	1247.88
"tcruzi-110636"	82.59	75.43	82.59	75.43
"tcruzi-110773"	37.75	56.12	37.75	56.12
"tcruzi-11128"	1412.15	2913.95	1412.15	2913.95
"tcruzi-111283"	534.5	586.58	534.5	586.58
"tcruzi-111289"	25.53	28.19	25.53	28.19
"tcruzi-11131"	644.63	1497.33	644.63	1497.33
"tcruzi-11132"	2971.26	2215.48	2971.26	2215.48
"tcruzi-111328"	122.19	146.94	122.19	146.94
"tcruzi-11136"	1124.89	1646.5	1124.89	1646.5
"tcruzi-11137"	1773.17	2374.03	1773.17	2374.03
"tcruzi-11140"	1268.4	1202.2	1268.4	1202.2
"tcruzi-111437"	67.34	79.27	67.34	79.27
"tcruzi-11144"	3117.89	1672.63	3117.89	1672.63
"tcruzi-11145"	3043.12	1773.17	3043.12	1773.17
"tcruzi-11146"	4528.85	1575.72	4528.85	1575.72
"tcruzi-11147"	4409.84	3509.74	4409.84	3509.74
"tcruzi-11148"	2417.19	2461.51	2417.19	2461.51
"tcruzi-11149"	6207.16	4064.29	6207.16	4064.29
"tcruzi-11150"	5727.88	4387.27	5727.88	4387.27
"tcruzi-11151"	4048.03	2870.74	4048.03	2870.74
"tcruzi-11157"	1544.24	925.54	1544.24	925.54
"tcruzi-111717"	72.47	183.12	72.47	183.12
"tcruzi-11178"	911.57	1946.25	911.57	1946.25
"tcruzi-112015"	110.1	69.87	110.1	69.87
"tcruzi-112284"	42.34	34.9	42.34	34.9
"tcruzi-11245"	4780.16	3661.04	4780.16	3661.04
"tcruzi-112796"	6400.49	9305.78	6400.49	9305.78
"tcruzi-112986"	60.1	60.77	60.1	60.77
"tcruzi-113024"	38.78	66.89	38.78	66.89
"tcruzi-11312"	491.27	195.33	491.27	195.33
"tcruzi-113371"	94.98	106.68	94.98	106.68
"tcruzi-113604"	126.53	151.39	126.53	151.39
"tcruzi-113638"	155.75	212.68	155.75	212.68
"tcruzi-113731"	104.77	110.58	104.77	110.58
"tcruzi-114213"	90.1	165.52	90.1	165.52
"tcruzi-114592"	47	47.96	47	47.96
"tcruzi-114752"	264.09	198.41	264.09	198.41
"tcruzi-115101"	1022.11	1075.8	1022.11	1075.8
"tcruzi-115119"	16.34	20.83	16.34	20.83
"tcruzi-115292"	225.36	222.8	225.36	222.8
"tcruzi-115743"	56.75	56.42	56.75	56.42
"tcruzi-115822"	48.42	24.03	48.42	24.03
"tcruzi-115988"	214.49	311.69	214.49	311.69
"tcruzi-116455"	2184.76	3271.36	2184.76	3271.36
"tcruzi-116793"	4080.27	4850.2	4080.27	4850.2
"tcruzi-117284"	2304.2	1789.85	2304.2	1789.85
"tcruzi-117285"	799.11	1655.68	799.11	1655.68
