"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	74.21	136.55	74.21	136.55
"tcruzi-100162"	57.45	58.89	57.45	58.89
"tcruzi-100284"	9172.79	9276.99	9172.79	9276.99
"tcruzi-100318"	71.93	61.99	71.93	61.99
"tcruzi-10046"	351.02	300.35	351.02	300.35
"tcruzi-100681"	3149.13	2986.31	3149.13	2986.31
"tcruzi-10070"	7577.98	6603.95	7577.98	6603.95
"tcruzi-100743"	691	1017.22	691	1017.22
"tcruzi-100813"	92.09	79.73	92.09	79.73
"tcruzi-101092"	40.86	62.86	40.86	62.86
"tcruzi-101299"	57.29	73.16	57.29	73.16
"tcruzi-101458"	90.01	62.36	90.01	62.36
"tcruzi-101588"	89.66	50.46	89.66	50.46
"tcruzi-101707"	136.86	143.45	136.86	143.45
"tcruzi-101832"	135.34	153.99	135.34	153.99
"tcruzi-101894"	99.72	94.21	99.72	94.21
"tcruzi-102254"	61.53	131.76	61.53	131.76
"tcruzi-1023"	51.7	30.11	51.7	30.11
"tcruzi-10242"	43.74	30.97	43.74	30.97
"tcruzi-102678"	196.2	116.17	196.2	116.17
"tcruzi-103137"	301.68	380.42	301.68	380.42
"tcruzi-103387"	751.15	508.68	751.15	508.68
"tcruzi-103639"	277.82	224.06	277.82	224.06
"tcruzi-103728"	49.9	62.71	49.9	62.71
"tcruzi-103831"	11503.64	9826.81	11503.64	9826.81
"tcruzi-103915"	575.35	2051.77	575.35	2051.77
"tcruzi-104192"	18212.46	11133.87	18212.46	11133.87
"tcruzi-104193"	6758.57	8006.07	6758.57	8006.07
"tcruzi-104196"	28668.32	34770.52	28668.32	34770.52
"tcruzi-104199"	36712.56	22184.8	36712.56	22184.8
"tcruzi-104201"	31160.17	29175.43	31160.17	29175.43
"tcruzi-104202"	32304.31	26445.87	32304.31	26445.87
"tcruzi-104203"	37392.32	29961.32	37392.32	29961.32
"tcruzi-104204"	29469.83	26905.54	29469.83	26905.54
"tcruzi-104210"	9065.7	11377.03	9065.7	11377.03
"tcruzi-104316"	124.94	88.59	124.94	88.59
"tcruzi-104444"	109.38	144.43	109.38	144.43
"tcruzi-104468"	22514.7	27809.24	22514.7	27809.24
"tcruzi-104469"	26580.32	22760.7	26580.32	22760.7
"tcruzi-104470"	31437.63	19784.08	31437.63	19784.08
"tcruzi-104471"	7292.99	5054.63	7292.99	5054.63
"tcruzi-104472"	10468.77	7695.94	10468.77	7695.94
"tcruzi-104720"	300.35	326.32	300.35	326.32
"tcruzi-10480"	353.78	246.16	353.78	246.16
"tcruzi-104858"	28270.68	9330.65	28270.68	9330.65
"tcruzi-104859"	23975.9	20721.57	23975.9	20721.57
"tcruzi-104860"	16480.4	20037.32	16480.4	20037.32
"tcruzi-104861"	19690.63	22018.52	19690.63	22018.52
"tcruzi-104862"	26905.54	11314.88	26905.54	11314.88
"tcruzi-104863"	10786.54	15139.01	10786.54	15139.01
"tcruzi-105168"	133.99	140.43	133.99	140.43
"tcruzi-105245"	52.55	46.16	52.55	46.16
"tcruzi-10541"	836.03	372.95	836.03	372.95
"tcruzi-106008"	629.05	744.27	629.05	744.27
"tcruzi-106060"	12571.48	14032.06	12571.48	14032.06
"tcruzi-106061"	19745.03	15901.82	19745.03	15901.82
"tcruzi-106211"	10725.67	13754.22	10725.67	13754.22
"tcruzi-106212"	6711.09	7269.48	6711.09	7269.48
"tcruzi-106221"	17732.19	12372.1	17732.19	12372.1
"tcruzi-106222"	4804.97	3918.47	4804.97	3918.47
"tcruzi-106223"	17037.16	13788.58	17037.16	13788.58
"tcruzi-106224"	20141.6	23479.78	20141.6	23479.78
"tcruzi-106226"	20452.6	16829.78	20452.6	16829.78
"tcruzi-106227"	349.5	267.7	349.5	267.7
"tcruzi-106269"	14900.51	13893.57	14900.51	13893.57
"tcruzi-106624"	237.65	122.42	237.65	122.42
"tcruzi-106719"	8053.5	6400.49	8053.5	6400.49
"tcruzi-107004"	73.9	90.35	73.9	90.35
"tcruzi-107008"	495.8	529.61	495.8	529.61
"tcruzi-107305"	19.11	45.06	19.11	45.06
"tcruzi-10742"	171.61	87.76	171.61	87.76
"tcruzi-10745"	9665.01	8629.02	9665.01	8629.02
"tcruzi-10756"	15978.33	26301.36	15978.33	26301.36
"tcruzi-10757"	27288.16	22695.17	27288.16	22695.17
"tcruzi-10759"	26024.65	25562.23	26024.65	25562.23
"tcruzi-10760"	1027.88	679.15	1027.88	679.15
"tcruzi-10761"	23730.86	24882.75	23730.86	24882.75
"tcruzi-10763"	19990.01	21778.73	19990.01	21778.73
"tcruzi-10766"	29021.53	19990.01	29021.53	19990.01
"tcruzi-10767"	9561.62	17302.09	9561.62	17302.09
"tcruzi-10768"	35951.67	25503.08	35951.67	25503.08
"tcruzi-10769"	201.44	131.21	201.44	131.21
"tcruzi-10771"	13957.42	29731.74	13957.42	29731.74
"tcruzi-10772"	26091.35	20664.25	26091.35	20664.25
"tcruzi-10773"	18920.62	14525.15	18920.62	14525.15
"tcruzi-10774"	14986.5	18678.32	14986.5	18678.32
"tcruzi-108081"	581.12	506.13	581.12	506.13
"tcruzi-10820"	21032	22282.09	21032	22282.09
"tcruzi-10821"	32513.59	24755.35	32513.59	24755.35
"tcruzi-108384"	769.67	849.29	769.67	849.29
"tcruzi-108385"	7183.2	8451.67	7183.2	8451.67
"tcruzi-108386"	11660.13	9143.46	11660.13	9143.46
"tcruzi-108387"	5280.08	6626.16	5280.08	6626.16
"tcruzi-108388"	2428.37	2184.76	2428.37	2184.76
"tcruzi-108389"	3802.43	4228.2	3802.43	4228.2
"tcruzi-108390"	6333.54	5869.2	6333.54	5869.2
"tcruzi-108391"	4965.84	3753.4	4965.84	3753.4
"tcruzi-108407"	47	74.5	47	74.5
"tcruzi-108790"	2051.77	787.03	2051.77	787.03
"tcruzi-108798"	253.52	213.3	253.52	213.3
"tcruzi-108805"	53.25	80.85	53.25	80.85
"tcruzi-108853"	153.04	177	153.04	177
"tcruzi-109067"	43.74	37.66	43.74	37.66
"tcruzi-109292"	254.41	176.02	254.41	176.02
"tcruzi-109312"	12434.85	13218.51	12434.85	13218.51
"tcruzi-109351"	199.92	166.85	199.92	166.85
"tcruzi-109483"	81.52	57.76	81.52	57.76
"tcruzi-110050"	77.88	45.83	77.88	45.83
"tcruzi-110393"	234.09	569.6	234.09	569.6
"tcruzi-1104"	7783.18	7835.7	7783.18	7835.7
"tcruzi-110636"	58.89	70.02	58.89	70.02
"tcruzi-110773"	43.5	69.42	43.5	69.42
"tcruzi-11128"	867.26	1087.78	867.26	1087.78
"tcruzi-111283"	1773.17	1985.51	1773.17	1985.51
"tcruzi-111289"	57.17	81.85	57.17	81.85
"tcruzi-11131"	2870.74	3001.17	2870.74	3001.17
"tcruzi-11132"	5627.5	4980.92	5627.5	4980.92
"tcruzi-111328"	762.82	983.48	762.82	983.48
"tcruzi-11136"	8355.48	6004.09	8355.48	6004.09
"tcruzi-11137"	7384.46	5955.22	7384.46	5955.22
"tcruzi-11140"	6048.45	8731.07	6048.45	8731.07
"tcruzi-111437"	61.99	68.49	61.99	68.49
"tcruzi-11144"	11632.03	7064.95	11632.03	7064.95
"tcruzi-11145"	14818.8	8189.43	14818.8	8189.43
"tcruzi-11146"	11988.04	9718.07	11988.04	9718.07
"tcruzi-11147"	11855.61	8144.54	11855.61	8144.54
"tcruzi-11148"	2643.93	2843.79	2643.93	2843.79
"tcruzi-11149"	5497.68	5727.88	5497.68	5727.88
"tcruzi-11150"	12886.01	13026.49	12886.01	13026.49
"tcruzi-11151"	5981.22	5771.05	5981.22	5771.05
"tcruzi-11157"	285.25	542.57	285.25	542.57
"tcruzi-111717"	95.19	142.43	95.19	142.43
"tcruzi-11178"	802.96	755.24	802.96	755.24
"tcruzi-112015"	69.87	42.5	69.87	42.5
"tcruzi-112284"	5167.16	3376.73	5167.16	3376.73
"tcruzi-11245"	428.84	629.05	428.84	629.05
"tcruzi-112796"	4627.32	5151.39	4627.32	5151.39
"tcruzi-112986"	113.17	151.39	113.17	151.39
"tcruzi-113024"	72.24	77.88	72.24	77.88
"tcruzi-11312"	139.19	175.6	139.19	175.6
"tcruzi-113371"	60.53	82.68	60.53	82.68
"tcruzi-113604"	190.2	192.14	190.2	192.14
"tcruzi-113638"	158.71	164.68	158.71	164.68
"tcruzi-113731"	134.79	119.38	134.79	119.38
"tcruzi-114213"	711.4	592.56	711.4	592.56
"tcruzi-114592"	4212.04	2971.26	4212.04	2971.26
"tcruzi-114752"	118.62	111.48	118.62	111.48
"tcruzi-115101"	3884.13	5201.45	3884.13	5201.45
"tcruzi-115119"	26.62	28.68	26.62	28.68
"tcruzi-115292"	110.58	100.82	110.58	100.82
"tcruzi-115743"	42.83	37.03	42.83	37.03
"tcruzi-115822"	61.23	83.03	61.23	83.03
"tcruzi-115988"	275.17	249.54	275.17	249.54
"tcruzi-116455"	91.52	57.29	91.52	57.29
"tcruzi-116793"	12142.96	13720.68	12142.96	13720.68
"tcruzi-117284"	6312.72	5605.65	6312.72	5605.65
"tcruzi-117285"	4248.59	6138.63	4248.59	6138.63
"tcruzi-117286"	7251.76	7292.99	7251.76	7292.99
"tcruzi-117287"	4064.29	3994.36	4064.29	3994.36
"tcruzi-117288"	5181.89	7019.15	5181.89	7019.15
"tcruzi-117486"	24.03	38.96	24.03	38.96
"tcruzi-117502"	109.6	118.4	109.6	118.4
"tcruzi-117539"	52.7	64.63	52.7	64.63
"tcruzi-117771"	26.05	31.67	26.05	31.67
"tcruzi-117841"	53.89	32.66	53.89	32.66
"tcruzi-118052"	68.95	65.97	68.95	65.97
"tcruzi-118074"	13822.7	15542.5	13822.7	15542.5
"tcruzi-118075"	20085.62	19107.6	20085.62	19107.6
"tcruzi-118076"	27972.13	19588.44	27972.13	19588.44
"tcruzi-118077"	22018.52	16435.45	22018.52	16435.45
"tcruzi-118078"	17651.78	20505.65	17651.78	20505.65
"tcruzi-118079"	778.42	449.39	778.42	449.39
"tcruzi-118080"	13923.97	14864.14	13923.97	14864.14
"tcruzi-118114"	140.43	199.92	140.43	199.92
"tcruzi-118127"	66.27	42.04	66.27	42.04
"tcruzi-118153"	151.39	325.02	151.39	325.02
"tcruzi-118307"	224.06	215.83	224.06	215.83
"tcruzi-118531"	1001.71	828.2	1001.71	828.2
"tcruzi-118658"	64.77	45.64	64.77	45.64
"tcruzi-118983"	143.45	178.27	143.45	178.27
"tcruzi-120005"	75.88	43.36	75.88	43.36
"tcruzi-120610"	144.81	114.84	144.81	114.84
"tcruzi-120717"	399.03	274.27	399.03	274.27
"tcruzi-120743"	232.49	194.7	232.49	194.7
"tcruzi-120792"	24.38	31.44	24.38	31.44
"tcruzi-120994"	142.13	93.36	142.13	93.36
"tcruzi-121354"	1081.07	1420.41	1081.07	1420.41
"tcruzi-121736"	159.05	76.94	159.05	76.94
"tcruzi-121803"	166.85	171.25	166.85	171.25
"tcruzi-122078"	86.18	61.53	86.18	61.53
"tcruzi-122200"	193.75	180.52	193.75	180.52
"tcruzi-122576"	1022.11	1007.02	1022.11	1007.02
"tcruzi-122598"	5201.45	8528.51	5201.45	8528.51
"tcruzi-122640"	31.44	30.31	31.44	30.31
"tcruzi-122803"	49.76	22.56	49.76	22.56
"tcruzi-122979"	137.21	162.82	137.21	162.82
"tcruzi-123067"	21466.86	23851.48	21466.86	23851.48
"tcruzi-123375"	180.52	96.41	180.52	96.41
"tcruzi-123430"	249.54	307.38	249.54	307.38
"tcruzi-123452"	238.44	242.86	238.44	242.86
"tcruzi-123553"	430.88	440.47	430.88	440.47
"tcruzi-123602"	172.03	135.07	172.03	135.07
"tcruzi-1239"	11227.51	13690.09	11227.51	13690.09
"tcruzi-123954"	7627.61	9430.19	7627.61	9430.19
"tcruzi-124014"	155.41	108.77	155.41	108.77
