"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	58.48	101.79	58.48	101.79
"tcruzi-100162"	196.77	169.11	196.77	169.11
"tcruzi-100284"	11885.87	12676.75	11885.87	12676.75
"tcruzi-100318"	254.41	1007.02	254.41	1007.02
"tcruzi-10046"	2172.65	861.67	2172.65	861.67
"tcruzi-100681"	8402.92	8528.51	8402.92	8528.51
"tcruzi-10070"	4995.61	5475.28	4995.61	5475.28
"tcruzi-100743"	3630.68	4889.66	3630.68	4889.66
"tcruzi-100813"	77.43	68.65	77.43	68.65
"tcruzi-101092"	38.43	42.5	38.43	42.5
"tcruzi-101299"	109.99	104.21	109.99	104.21
"tcruzi-101458"	983.48	193.75	983.48	193.75
"tcruzi-101588"	56.42	58.74	56.42	58.74
"tcruzi-101707"	130.06	114.84	130.06	114.84
"tcruzi-101832"	408.66	721.36	408.66	721.36
"tcruzi-101894"	70.74	157.17	70.74	157.17
"tcruzi-102254"	61.99	56.75	61.99	56.75
"tcruzi-1023"	22.94	39.64	22.94	39.64
"tcruzi-10242"	66.41	41.35	66.41	41.35
"tcruzi-102678"	118.62	121.51	118.62	121.51
"tcruzi-103137"	325.02	308.45	325.02	308.45
"tcruzi-103387"	128.36	107.71	128.36	107.71
"tcruzi-103639"	422.42	484.93	422.42	484.93
"tcruzi-103728"	52.7	65.7	52.7	65.7
"tcruzi-103831"	8914.02	9943.34	8914.02	9943.34
"tcruzi-103915"	9826.81	10218.39	9826.81	10218.39
"tcruzi-104192"	19990.01	21778.73	19990.01	21778.73
"tcruzi-104193"	12469.07	16829.78	12469.07	16829.78
"tcruzi-104196"	35155.64	31059.06	35155.64	31059.06
"tcruzi-104199"	31625.96	31923.59	31625.96	31923.59
"tcruzi-104201"	36390.59	35285.65	36390.59	35285.65
"tcruzi-104202"	36080.28	32398.44	36080.28	32398.44
"tcruzi-104203"	33680.47	30114.02	33680.47	30114.02
"tcruzi-104204"	27061.51	30449.33	27061.51	30449.33
"tcruzi-104210"	17692.25	17778.5	17692.25	17778.5
"tcruzi-104316"	82.83	56.42	82.83	56.42
"tcruzi-104444"	284.29	694.4	284.29	694.4
"tcruzi-104468"	38345.36	21406.74	38345.36	21406.74
"tcruzi-104469"	25750.29	24692.29	25750.29	24692.29
"tcruzi-104470"	28668.32	20342.67	28668.32	20342.67
"tcruzi-104471"	5129.69	3317.63	5129.69	3317.63
"tcruzi-104472"	9172.79	5518.42	9172.79	5518.42
"tcruzi-104720"	9305.78	9854.52	9305.78	9854.52
"tcruzi-10480"	1323.12	1059.73	1323.12	1059.73
"tcruzi-104858"	25888.71	17221	25888.71	17221
"tcruzi-104859"	25562.23	27288.16	25562.23	27288.16
"tcruzi-104860"	20342.67	24384.36	20342.67	24384.36
"tcruzi-104861"	19335.61	25072.26	19335.61	25072.26
