"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	151.7	134.79	151.7	134.79
"tcruzi-100162"	189.14	107.31	189.14	107.31
"tcruzi-100284"	4191.9	3994.36	4191.9	3994.36
"tcruzi-100318"	82.68	94.3	82.68	94.3
"tcruzi-10046"	312.74	523.83	312.74	523.83
"tcruzi-100681"	8783.1	8731.07	8783.1	8731.07
"tcruzi-10070"	7927.67	8451.67	7927.67	8451.67
"tcruzi-100743"	1328.9	1237.14	1328.9	1237.14
"tcruzi-100813"	103.8	101.59	103.8	101.59
"tcruzi-101092"	82.18	44.92	82.18	44.92
"tcruzi-101299"	99.32	191.6	99.32	191.6
"tcruzi-101458"	123.88	23.67	123.88	23.67
"tcruzi-101588"	106.11	127.85	106.11	127.85
"tcruzi-101707"	127.6	29.63	127.6	29.63
"tcruzi-101832"	180.52	333.86	180.52	333.86
"tcruzi-101894"	93.51	141.27	93.51	141.27
"tcruzi-102254"	73.16	288.18	73.16	288.18
"tcruzi-1023"	33.6	54.37	33.6	54.37
"tcruzi-10242"	24.67	28.92	24.67	28.92
"tcruzi-102678"	155.06	79.73	155.06	79.73
"tcruzi-103137"	252.57	172.51	252.57	172.51
"tcruzi-103387"	100.44	163.54	100.44	163.54
"tcruzi-103639"	147.27	111.58	147.27	111.58
"tcruzi-103728"	105.35	147.11	105.35	147.11
"tcruzi-103831"	24692.29	25951.77	24692.29	25951.77
"tcruzi-103915"	10786.54	9615.69	10786.54	9615.69
"tcruzi-104192"	27717.21	24565.6	27717.21	24565.6
"tcruzi-104193"	20287.55	10190.25	20287.55	10190.25
"tcruzi-104196"	35685.94	33575.71	35685.94	33575.71
"tcruzi-104199"	33449.39	35021.29	33449.39	35021.29
"tcruzi-104201"	36080.28	34211.58	36080.28	34211.58
"tcruzi-104202"	34102.38	32789.91	34102.38	32789.91
"tcruzi-104203"	29469.83	31711.16	29469.83	31711.16
"tcruzi-104204"	32018.6	32209.88	32018.6	32209.88
"tcruzi-104210"	32209.88	32513.59	32209.88	32513.59
"tcruzi-104316"	27.7	26.37	27.7	26.37
"tcruzi-104444"	284.29	80.65	284.29	80.65
"tcruzi-104468"	25443.35	23536.38	25443.35	23536.38
"tcruzi-104469"	26700.15	25006.01	26700.15	25006.01
"tcruzi-104470"	26224.5	25202.12	26224.5	25202.12
"tcruzi-104471"	5261.25	4228.2	5261.25	4228.2
"tcruzi-104472"	7835.7	5790.65	7835.7	5790.65
"tcruzi-104720"	501.7	459.97	501.7	459.97
"tcruzi-10480"	704.8	799.11	704.8	799.11
"tcruzi-104858"	22282.09	21778.73	22282.09	21778.73
"tcruzi-104859"	23293.48	23179.31	23293.48	23179.31
"tcruzi-104860"	25202.12	21588.79	25202.12	21588.79
"tcruzi-104861"	28839.13	24628.49	28839.13	24628.49
"tcruzi-104862"	26580.32	21466.86	26580.32	21466.86
"tcruzi-104863"	20871.37	15939.92	20871.37	15939.92
"tcruzi-105168"	71.03	70.02	71.03	70.02
"tcruzi-105245"	102.83	226.71	102.83	226.71
"tcruzi-10541"	240.3	598.25	240.3	598.25
"tcruzi-106008"	106.87	69.11	106.87	69.11
"tcruzi-106060"	9510.71	10725.67	9510.71	10725.67
"tcruzi-106061"	10064.27	11406.12	10064.27	11406.12
"tcruzi-106211"	9691.05	11034.94	9691.05	11034.94
"tcruzi-106212"	7906.81	8101.58	7906.81	8101.58
"tcruzi-106221"	8378.72	10272.9	8378.72	10272.9
"tcruzi-106222"	6735.17	8783.1	6735.17	8783.1
"tcruzi-106223"	10418.66	10973.65	10418.66	10973.65
"tcruzi-106224"	11952.06	12497.57	11952.06	12497.57
"tcruzi-106226"	10040.54	11283.57	10040.54	11283.57
"tcruzi-106227"	164.68	208.43	164.68	208.43
"tcruzi-106269"	7981.77	8355.48	7981.77	8355.48
"tcruzi-106624"	532.16	234.09	532.16	234.09
"tcruzi-106719"	114.61	86.18	114.61	86.18
"tcruzi-107004"	53.68	216.79	53.68	216.79
"tcruzi-107008"	174.38	83.03	174.38	83.03
"tcruzi-107305"	228.69	88.24	228.69	88.24
"tcruzi-10742"	148.04	86.35	148.04	86.35
"tcruzi-10745"	19641.53	13923.97	19641.53	13923.97
"tcruzi-10756"	21662.98	20664.25	21662.98	20664.25
"tcruzi-10757"	27972.13	29317.34	27972.13	29317.34
"tcruzi-10759"	26445.87	29885.69	26445.87	29885.69
"tcruzi-10760"	1743.18	1141.58	1743.18	1141.58
"tcruzi-10761"	18268.51	20287.55	18268.51	20287.55
"tcruzi-10763"	28766.86	28923.61	28766.86	28923.61
"tcruzi-10766"	19430.63	21721.19	19430.63	21721.19
"tcruzi-10767"	5790.65	7269.48	5790.65	7269.48
"tcruzi-10768"	19010.38	22334.04	19010.38	22334.04
"tcruzi-10769"	608.08	639.28	608.08	639.28
"tcruzi-10771"	22514.7	20611.66	22514.7	20611.66
"tcruzi-10772"	27061.51	28130.26	27061.51	28130.26
"tcruzi-10773"	27359.5	28199.76	27359.5	28199.76
"tcruzi-10774"	4327.78	5324.84	4327.78	5324.84
"tcruzi-108081"	807.78	644.63	807.78	644.63
"tcruzi-10820"	5981.22	7183.2	5981.22	7183.2
"tcruzi-10821"	28590.61	30449.33	28590.61	30449.33
"tcruzi-108384"	5016.5	4904.2	5016.5	4904.2
"tcruzi-108385"	755.24	464.13	755.24	464.13
"tcruzi-108386"	11227.51	11200	11227.51	11200
"tcruzi-108387"	10973.65	9943.34	10973.65	9943.34
"tcruzi-108388"	4804.97	5167.16	4804.97	5167.16
"tcruzi-108389"	6138.63	7160.79	6138.63	7160.79
"tcruzi-108390"	6092.76	6476.01	6092.76	6476.01
"tcruzi-108391"	6118.51	6292.88	6118.51	6292.88
"tcruzi-108407"	186.64	95.91	186.64	95.91
"tcruzi-108790"	8881.78	4929.97	8881.78	4929.97
"tcruzi-108798"	356.49	440.47	356.49	440.47
"tcruzi-108805"	372.95	366.18	372.95	366.18
"tcruzi-108853"	718.36	751.15	718.36	751.15
"tcruzi-109067"	99.53	65.52	99.53	65.52
"tcruzi-109292"	325.02	312.74	325.02	312.74
"tcruzi-109312"	16242.9	17955.26	16242.9	17955.26
"tcruzi-109351"	47.42	142.13	47.42	142.13
"tcruzi-109483"	112.58	73.16	112.58	73.16
"tcruzi-110050"	62.42	84.5	62.42	84.5
"tcruzi-110393"	86.49	98.59	86.49	98.59
"tcruzi-1104"	12434.85	7859.09	12434.85	7859.09
"tcruzi-110636"	107.48	131.21	107.48	131.21
"tcruzi-110773"	45.51	60.53	45.51	60.53
"tcruzi-11128"	769.67	983.48	769.67	983.48
"tcruzi-111283"	108.86	256.52	108.86	256.52
"tcruzi-111289"	64.49	64.36	64.49	64.36
"tcruzi-11131"	506.13	544.44	506.13	544.44
"tcruzi-11132"	1400.33	1323.12	1400.33	1323.12
"tcruzi-111328"	6758.57	6250	6758.57	6250
"tcruzi-11136"	651.51	1048.98	651.51	1048.98
"tcruzi-11137"	1156.77	1385.08	1156.77	1385.08
"tcruzi-11140"	4551.73	5771.05	4551.73	5771.05
"tcruzi-111437"	95.44	89.32	95.44	89.32
"tcruzi-11144"	2269.03	2082.56	2269.03	2082.56
"tcruzi-11145"	1054.87	1371.31	1054.87	1371.31
"tcruzi-11146"	1681.27	2051.77	1681.27	2051.77
"tcruzi-11147"	1707.88	2236.16	1707.88	2236.16
"tcruzi-11148"	7108	7362.03	7108	7362.03
"tcruzi-11149"	1567.81	2093.75	1567.81	2093.75
