"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	120.04	112.38	120.04	112.38
"tcruzi-100162"	39.49	45.51	39.49	45.51
"tcruzi-100284"	9510.71	8006.07	9510.71	8006.07
"tcruzi-100318"	75.43	69.87	75.43	69.87
"tcruzi-10046"	372.95	209.6	372.95	209.6
"tcruzi-100681"	9014.96	9305.78	9014.96	9305.78
"tcruzi-10070"	22184.8	13655.58	22184.8	13655.58
"tcruzi-100743"	3043.12	4191.9	3043.12	4191.9
"tcruzi-100813"	86.18	90.1	86.18	90.1
"tcruzi-101092"	44.68	31.44	44.68	31.44
"tcruzi-101299"	73.33	58.74	73.33	58.74
"tcruzi-101458"	1527.93	1130.8	1527.93	1130.8
"tcruzi-101588"	83.03	98.78	83.03	98.78
"tcruzi-101707"	141.8	80.02	141.8	80.02
"tcruzi-101832"	724.72	704.8	724.72	704.8
"tcruzi-101894"	95.91	128.14	95.91	128.14
"tcruzi-102254"	40.69	60.93	40.69	60.93
"tcruzi-1023"	132.84	53.25	132.84	53.25
"tcruzi-10242"	43.36	42.66	43.36	42.66
"tcruzi-102678"	277.82	343.36	277.82	343.36
"tcruzi-103137"	403.73	440.47	403.73	440.47
"tcruzi-103387"	184.75	226.71	184.75	226.71
"tcruzi-103639"	297.19	420.9	297.19	420.9
"tcruzi-103728"	73.16	107.31	73.16	107.31
"tcruzi-103831"	1202.2	1070.19	1202.2	1070.19
"tcruzi-103915"	508.68	1289.16	508.68	1289.16
"tcruzi-104192"	23179.31	23293.48	23179.31	23293.48
"tcruzi-104193"	16280.19	10468.77	16280.19	10468.77
"tcruzi-104196"	27972.13	37643.53	27972.13	37643.53
"tcruzi-104199"	28042.72	28923.61	28042.72	28923.61
"tcruzi-104201"	27427.79	30963.74	27427.79	30963.74
"tcruzi-104202"	27129.5	30793.31	27129.5	30793.31
"tcruzi-104203"	25750.29	30449.33	25750.29	30449.33
"tcruzi-104204"	22235.91	28668.32	22235.91	28668.32
"tcruzi-104210"	26445.87	31263.53	26445.87	31263.53
"tcruzi-104316"	15671.28	7927.67	15671.28	7927.67
"tcruzi-104444"	513.68	644.63	513.68	644.63
"tcruzi-104468"	23730.86	24882.75	23730.86	24882.75
"tcruzi-104469"	25825.3	32984.4	25825.3	32984.4
"tcruzi-104470"	25072.26	27061.51	25072.26	27061.51
"tcruzi-104471"	4262.76	5708.79	4262.76	5708.79
"tcruzi-104472"	9639.64	14601.35	9639.64	14601.35
"tcruzi-104720"	320.71	399.03	320.71	399.03
"tcruzi-10480"	1363.33	916.21	1363.33	916.21
"tcruzi-104858"	23293.48	15222.99	23293.48	15222.99
"tcruzi-104859"	25621.43	23536.38	25621.43	23536.38
"tcruzi-104860"	23908.67	24505.19	23908.67	24505.19
"tcruzi-104861"	26159.27	31923.59	26159.27	31923.59
"tcruzi-104862"	24089	25562.23	24089	25562.23
"tcruzi-104863"	19335.61	27502.17	19335.61	27502.17
"tcruzi-105168"	307.38	368.24	307.38	368.24
"tcruzi-105245"	107.09	82.93	107.09	82.93
"tcruzi-10541"	2971.26	1184.05	2971.26	1184.05
"tcruzi-106008"	210.3	137.5	210.3	137.5
"tcruzi-106060"	12710.95	13504.79	12710.95	13504.79
"tcruzi-106061"	8355.48	9854.52	8355.48	9854.52
"tcruzi-106211"	12783.25	11377.03	12783.25	11377.03
"tcruzi-106212"	5475.28	4947.36	5475.28	4947.36
"tcruzi-106221"	12676.75	16172.02	12676.75	16172.02
"tcruzi-106222"	11539.76	14785.11	11539.76	14785.11
"tcruzi-106223"	13862.61	17003.7	13862.61	17003.7
"tcruzi-106224"	12272.64	11718.32	12272.64	11718.32
"tcruzi-106226"	17651.78	18002.72	17651.78	18002.72
"tcruzi-106227"	371.63	438.69	371.63	438.69
"tcruzi-106269"	1065.41	979.1	1065.41	979.1
"tcruzi-106624"	213.3	225.36	213.3	225.36
"tcruzi-106719"	10813.85	4929.97	10813.85	4929.97
"tcruzi-107004"	147.72	121.05	147.72	121.05
"tcruzi-107008"	154.32	145.77	154.32	145.77
"tcruzi-107305"	58.2	37.75	58.2	37.75
"tcruzi-10742"	362.07	419.32	362.07	419.32
"tcruzi-10745"	17003.7	16711.95	17003.7	16711.95
"tcruzi-10756"	23241.16	17858.3	23241.16	17858.3
"tcruzi-10757"	30875.98	25261	30875.98	25261
"tcruzi-10759"	32398.44	24272.38	32398.44	24272.38
"tcruzi-10760"	1094.02	1230.25	1094.02	1230.25
"tcruzi-10761"	25562.23	25503.08	25562.23	25503.08
"tcruzi-10763"	29317.34	26905.54	29317.34	26905.54
"tcruzi-10766"	27645	21406.74	27645	21406.74
