"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	98.98	56.42	98.98	56.42
"tcruzi-100162"	1460.43	366.83	1460.43	366.83
"tcruzi-100284"	12173.7	11855.61	12173.7	11855.61
"tcruzi-100318"	1001.71	157.58	1001.71	157.58
"tcruzi-10046"	471.64	201.91	471.64	201.91
"tcruzi-100681"	6823.36	8961.57	6823.36	8961.57
"tcruzi-10070"	12571.48	12886.01	12571.48	12886.01
"tcruzi-100743"	155.41	225.36	155.41	225.36
"tcruzi-100813"	15503.99	16555.69	15503.99	16555.69
"tcruzi-101092"	28.43	15	28.43	15
"tcruzi-101299"	1615.09	1825.8	1615.09	1825.8
"tcruzi-101458"	90.35	82.33	90.35	82.33
"tcruzi-101588"	68.81	128.14	68.81	128.14
"tcruzi-101707"	85.04	78.03	85.04	78.03
"tcruzi-101832"	206.04	184.97	206.04	184.97
"tcruzi-101894"	121.51	166.35	121.51	166.35
"tcruzi-102254"	82.83	121.28	82.83	121.28
"tcruzi-1023"	40.6	22.56	40.6	22.56
"tcruzi-10242"	29.89	45.58	29.89	45.58
"tcruzi-102678"	105.59	442.12	105.59	442.12
"tcruzi-103137"	159.44	67.64	159.44	67.64
"tcruzi-103387"	98.15	114.99	98.15	114.99
"tcruzi-103639"	275.17	458.19	275.17	458.19
"tcruzi-103728"	107.31	136.86	107.31	136.86
"tcruzi-103831"	14067.78	14380.58	14067.78	14380.58
"tcruzi-103915"	1342.17	2304.2	1342.17	2304.2
"tcruzi-104192"	13541.52	15751.55	13541.52	15751.55
"tcruzi-104193"	14712.7	21194.61	14712.7	21194.61
"tcruzi-104196"	34423.73	31625.96	34423.73	31625.96
"tcruzi-104199"	32118.02	35155.64	32118.02	35155.64
"tcruzi-104201"	32984.4	31711.16	32984.4	31711.16
"tcruzi-104202"	33773.2	33449.39	33773.2	33449.39
"tcruzi-104203"	31160.17	32118.02	31160.17	32118.02
"tcruzi-104204"	32513.59	30369.97	32513.59	30369.97
"tcruzi-104210"	21948.89	19010.38	21948.89	19010.38
"tcruzi-104316"	65.7	70.46	65.7	70.46
"tcruzi-104444"	1054.87	564.2	1054.87	564.2
"tcruzi-104468"	19536.34	17109.13	19536.34	17109.13
"tcruzi-104469"	20820.1	20562.02	20820.1	20562.02
"tcruzi-104470"	19240.66	19240.66	19240.66	19240.66
"tcruzi-104471"	76.65	70.32	76.65	70.32
"tcruzi-104472"	325.02	198.41	325.02	198.41
"tcruzi-104720"	4099.63	844.96	4099.63	844.96
"tcruzi-10480"	4609.56	1789.85	4609.56	1789.85
"tcruzi-104858"	17526.64	18637.08	17526.64	18637.08
"tcruzi-104859"	18966.48	17900.86	18966.48	17900.86
"tcruzi-104860"	17263.09	16677.13	17263.09	16677.13
"tcruzi-104861"	21530.83	20401.78	21530.83	20401.78
"tcruzi-104862"	21143.31	20978.31	21143.31	20978.31
"tcruzi-104863"	15939.92	14818.8	15939.92	14818.8
"tcruzi-105168"	133.69	265.87	133.69	265.87
"tcruzi-105245"	407.17	246.93	407.17	246.93
"tcruzi-10541"	844.96	1156.77	844.96	1156.77
"tcruzi-106008"	253.52	335.15	253.52	335.15
"tcruzi-106060"	21194.61	20188.31	21194.61	20188.31
"tcruzi-106061"	19894.74	21302.58	19894.74	21302.58
"tcruzi-106211"	20978.31	21252.75	20978.31	21252.75
"tcruzi-106212"	12305.04	14141.78	12305.04	14141.78
"tcruzi-106221"	21252.75	22867.25	21252.75	22867.25
"tcruzi-106222"	16393.58	17732.19	16393.58	17732.19
"tcruzi-106223"	21662.98	24443.98	21662.98	24443.98
"tcruzi-106224"	22387.7	25503.08	22387.7	25503.08
"tcruzi-106226"	23293.48	25202.12	23293.48	25202.12
"tcruzi-106227"	658.84	1575.72	658.84	1575.72
"tcruzi-106269"	9247.16	8236.05	9247.16	8236.05
"tcruzi-106624"	449.39	285.25	449.39	285.25
"tcruzi-106719"	2581.13	4012.07	2581.13	4012.07
"tcruzi-107004"	71.03	89.86	71.03	89.86
"tcruzi-107008"	60.77	52.55	60.77	52.55
"tcruzi-107305"	64.63	30.31	64.63	30.31
"tcruzi-10742"	143.12	201.44	143.12	201.44
"tcruzi-10745"	18823.41	29106.55	18823.41	29106.55
"tcruzi-10756"	14565.21	13893.57	14565.21	13893.57
"tcruzi-10757"	32209.88	31437.63	32209.88	31437.63
"tcruzi-10759"	30875.98	30629.34	30875.98	30629.34
"tcruzi-10760"	1124.89	994.89	1124.89	994.89
"tcruzi-10761"	14638.32	15265.76	14638.32	15265.76
"tcruzi-10763"	32604.91	30875.98	32604.91	30875.98
"tcruzi-10766"	15222.99	13993.71	15222.99	13993.71
"tcruzi-10767"	1864.64	1305.36	1864.64	1305.36
"tcruzi-10768"	12886.01	14175.96	12886.01	14175.96
"tcruzi-10769"	159.05	231.22	159.05	231.22
"tcruzi-10771"	14900.51	14565.21	14900.51	14565.21
"tcruzi-10772"	29885.69	35427.54	29885.69	35427.54
"tcruzi-10773"	15187.11	15632.57	15187.11	15632.57
"tcruzi-10774"	4705.47	4889.66	4705.47	4889.66
"tcruzi-108081"	75.72	194.27	75.72	194.27
"tcruzi-10820"	5605.65	4995.61	5605.65	4995.61
"tcruzi-10821"	30963.74	30793.31	30963.74	30793.31
"tcruzi-108384"	204.91	964.3	204.91	964.3
"tcruzi-108385"	152.41	107.31	152.41	107.31
"tcruzi-108386"	320.71	218.06	320.71	218.06
"tcruzi-108387"	231.22	111.02	231.22	111.02
"tcruzi-108388"	736.48	510.92	736.48	510.92
"tcruzi-108389"	828.2	291.04	828.2	291.04
"tcruzi-108390"	2428.37	3493.65	2428.37	3493.65
"tcruzi-108391"	559.48	1237.14	559.48	1237.14
"tcruzi-108407"	157.17	174.78	157.17	174.78
"tcruzi-108790"	1012.08	115.37	1012.08	115.37
"tcruzi-108798"	2673.13	1615.09	2673.13	1615.09
"tcruzi-108805"	88.38	71.51	88.38	71.51
"tcruzi-108853"	728.66	687.9	728.66	687.9
"tcruzi-109067"	138.05	48.1	138.05	48.1
"tcruzi-109292"	1081.07	443.72	1081.07	443.72
"tcruzi-109312"	386.3	1037.57	386.3	1037.57
"tcruzi-109351"	140.43	184.16	140.43	184.16
"tcruzi-109483"	70.61	57.6	70.61	57.6
"tcruzi-110050"	73.16	147.43	73.16	147.43
"tcruzi-110393"	157.94	137.5	157.94	137.5
"tcruzi-1104"	2328.87	2472.04	2328.87	2472.04
"tcruzi-110636"	49.28	67.47	49.28	67.47
"tcruzi-110773"	34.75	32.25	34.75	32.25
"tcruzi-11128"	2082.56	2870.74	2082.56	2870.74
"tcruzi-111283"	287.25	665.91	287.25	665.91
"tcruzi-111289"	47	29.63	47	29.63
"tcruzi-11131"	575.35	1230.25	575.35	1230.25
"tcruzi-11132"	8168.64	11406.12	8168.64	11406.12
"tcruzi-111328"	269.38	668.88	269.38	668.88
"tcruzi-11136"	1856.13	901.18	1856.13	901.18
"tcruzi-11137"	1104.61	1348.85	1104.61	1348.85
"tcruzi-11140"	1780.39	2581.13	1780.39	2581.13
"tcruzi-111437"	37.58	72.39	37.58	72.39
"tcruzi-11144"	5771.05	3117.89	5771.05	3117.89
"tcruzi-11145"	5280.08	2643.93	5280.08	2643.93
"tcruzi-11146"	7251.76	4327.78	7251.76	4327.78
"tcruzi-11147"	7160.79	5151.39	7160.79	5151.39
"tcruzi-11148"	7085.24	6355.32	7085.24	6355.32
"tcruzi-11149"	8756.68	6823.36	8756.68	6823.36
"tcruzi-11150"	10142.59	8424.51	10142.59	8424.51
"tcruzi-11151"	8835.06	6850.42	8835.06	6850.42
"tcruzi-11157"	3932.64	2394.18	3932.64	2394.18
"tcruzi-111717"	151.39	100.25	151.39	100.25
"tcruzi-11178"	635.99	1184.05	635.99	1184.05
"tcruzi-112015"	93.51	41.71	93.51	41.71
"tcruzi-112284"	578.25	1172.9	578.25	1172.9
"tcruzi-11245"	5129.69	5201.45	5129.69	5201.45
"tcruzi-112796"	48.27	78.35	48.27	78.35
"tcruzi-112986"	40.86	59.49	40.86	59.49
"tcruzi-113024"	53.12	36.4	53.12	36.4
"tcruzi-11312"	3445.33	419.32	3445.33	419.32
"tcruzi-113371"	2150.46	3559.75	2150.46	3559.75
"tcruzi-113604"	176.43	156.82	176.43	156.82
"tcruzi-113638"	121.75	105.26	121.75	105.26
"tcruzi-113731"	8859.54	9665.01	8859.54	9665.01
"tcruzi-114213"	208.43	127.85	208.43	127.85
"tcruzi-114592"	3283.51	3087.42	3283.51	3087.42
"tcruzi-114752"	154.71	135.34	154.71	135.34
"tcruzi-115101"	7556.35	8475.17	7556.35	8475.17
"tcruzi-115119"	30.21	76.02	30.21	76.02
"tcruzi-115292"	123.42	94.98	123.42	94.98
"tcruzi-115743"	22.56	30.75	22.56	30.75
"tcruzi-115822"	15901.82	16092.17	15901.82	16092.17
"tcruzi-115988"	493.35	445.71	493.35	445.71
"tcruzi-116455"	83.62	76.78	83.62	76.78
"tcruzi-116793"	8261.54	9462.4	8261.54	9462.4
"tcruzi-117284"	16555.69	16961.86	16555.69	16961.86
"tcruzi-117285"	16677.13	17336.69	16677.13	17336.69
"tcruzi-117286"	17732.19	18082.24	17732.19	18082.24
"tcruzi-117287"	8684.02	8629.02	8684.02	8629.02
"tcruzi-117288"	15823.92	15858.74	15823.92	15858.74
"tcruzi-117486"	20.23	49	20.23	49
"tcruzi-117502"	146.77	287.71	146.77	287.71
"tcruzi-117539"	58.6	53.25	58.6	53.25
"tcruzi-117771"	44.76	54.02	44.76	54.02
"tcruzi-117841"	34.05	23.67	34.05	23.67
"tcruzi-118052"	55.1	36	55.1	36
"tcruzi-118074"	5559.66	2955.19	5559.66	2955.19
"tcruzi-118075"	11133.87	11200	11133.87	11200
"tcruzi-118076"	10553.79	8604.62	10553.79	8604.62
"tcruzi-118077"	11855.61	11660.13	11855.61	11660.13
