"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	151.7	71.22	151.7	71.22
"tcruzi-100162"	92.09	71.51	92.09	71.51
"tcruzi-100284"	1527.93	1241.98	1527.93	1241.98
"tcruzi-100318"	83.69	139.04	83.69	139.04
"tcruzi-10046"	275.91	787.03	275.91	787.03
"tcruzi-100681"	12173.7	15424.18	12173.7	15424.18
"tcruzi-10070"	20342.67	22450.04	20342.67	22450.04
"tcruzi-100743"	2661.55	3615.9	2661.55	3615.9
"tcruzi-100813"	134.79	90.71	134.79	90.71
"tcruzi-101092"	41.88	40.17	41.88	40.17
"tcruzi-101299"	52.97	36.55	52.97	36.55
"tcruzi-101458"	39.64	100.25	39.64	100.25
"tcruzi-101588"	114.61	119.94	114.61	119.94
"tcruzi-101707"	218.06	331.38	218.06	331.38
"tcruzi-101832"	791.09	886.63	791.09	886.63
"tcruzi-101894"	183.64	91.2	183.64	91.2
"tcruzi-102254"	67.47	86.94	67.47	86.94
"tcruzi-1023"	61.37	44.92	61.37	44.92
"tcruzi-10242"	33.42	29.37	33.42	29.37
"tcruzi-102678"	236.36	110.79	236.36	110.79
"tcruzi-103137"	455.75	343.36	455.75	343.36
"tcruzi-103387"	146.77	86.66	146.77	86.66
"tcruzi-103639"	581.12	691	581.12	691
"tcruzi-103728"	87.22	59.49	87.22	59.49
"tcruzi-103831"	4627.32	3588.67	4627.32	3588.67
"tcruzi-103915"	104.96	193.26	104.96	193.26
"tcruzi-104192"	29570.18	27717.21	29570.18	27717.21
"tcruzi-104193"	10756.21	12956.73	10756.21	12956.73
"tcruzi-104196"	29469.83	27359.5	29469.83	27359.5
"tcruzi-104199"	27288.16	28042.72	27288.16	28042.72
"tcruzi-104201"	31348.36	32789.91	31348.36	32789.91
"tcruzi-104202"	28438.15	28668.32	28438.15	28668.32
"tcruzi-104203"	23605.75	23674.38	23605.75	23674.38
"tcruzi-104204"	21353.57	24692.29	21353.57	24692.29
"tcruzi-104210"	13957.42	15381.23	13957.42	15381.23
"tcruzi-104316"	166.35	187.43	166.35	187.43
"tcruzi-104444"	218.89	243.73	218.89	243.73
"tcruzi-104468"	25072.26	22018.52	25072.26	22018.52
"tcruzi-104469"	24325.06	24755.35	24325.06	24755.35
"tcruzi-104470"	23356.26	25137.17	23356.26	25137.17
"tcruzi-104471"	9718.07	9087.93	9718.07	9087.93
"tcruzi-104472"	13436.68	13393.12	13436.68	13393.12
"tcruzi-104720"	684.81	1147.48	684.81	1147.48
