"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	101.41	668.88	101.41	668.88
"tcruzi-100162"	72.39	143.12	72.39	143.12
"tcruzi-100284"	21662.98	18402.77	21662.98	18402.77
"tcruzi-100318"	105.06	196.77	105.06	196.77
"tcruzi-10046"	1196.22	213.3	1196.22	213.3
"tcruzi-100681"	2315.74	1743.18	2315.74	1743.18
"tcruzi-10070"	721.36	4745.33	721.36	4745.33
"tcruzi-100743"	355.17	2472.04	355.17	2472.04
"tcruzi-100813"	1172.9	94.21	1172.9	94.21
"tcruzi-101092"	44.76	57.37	44.76	57.37
"tcruzi-101299"	64.36	77.65	64.36	77.65
"tcruzi-101458"	29.17	80.65	29.17	80.65
"tcruzi-101588"	145.09	665.91	145.09	665.91
"tcruzi-101707"	387.93	130.6	387.93	130.6
"tcruzi-101832"	372.95	478.1	372.95	478.1
"tcruzi-101894"	79.89	469	79.89	469
"tcruzi-102254"	96.51	1168.13	96.51	1168.13
"tcruzi-1023"	67.64	45.51	67.64	45.51
"tcruzi-10242"	54.83	29.17	54.83	29.17
"tcruzi-102678"	495.8	106.56	495.8	106.56
"tcruzi-103137"	836.03	403.73	836.03	403.73
"tcruzi-103387"	479.31	188.69	479.31	188.69
"tcruzi-103639"	134.4	61.69	134.4	61.69
"tcruzi-103728"	47.56	3195.58	47.56	3195.58
"tcruzi-103831"	8835.06	5893.43	8835.06	5893.43
"tcruzi-103915"	169.98	173.15	169.98	173.15
"tcruzi-104192"	41644.88	36390.59	41644.88	36390.59
"tcruzi-104193"	22184.8	12434.85	22184.8	12434.85
"tcruzi-104196"	31711.16	29961.32	31711.16	29961.32
"tcruzi-104199"	31059.06	30449.33	31059.06	30449.33
"tcruzi-104201"	32604.91	30629.34	32604.91	30629.34
"tcruzi-104202"	31160.17	31059.06	31160.17	31059.06
"tcruzi-104203"	30294.8	28766.86	30294.8	28766.86
"tcruzi-104204"	28766.86	26837.2	28766.86	26837.2
"tcruzi-104210"	11790.34	12305.04	11790.34	12305.04
"tcruzi-104316"	145.45	69.87	145.45	69.87
"tcruzi-104444"	170.44	109.18	170.44	109.18
"tcruzi-104468"	19641.53	21948.89	19641.53	21948.89
"tcruzi-104469"	17526.64	22076.32	17526.64	22076.32
"tcruzi-104470"	17385.18	21778.73	17385.18	21778.73
"tcruzi-104471"	546.96	486.19	546.96	486.19
"tcruzi-104472"	2245.95	3884.13	2245.95	3884.13
"tcruzi-104720"	13993.71	16092.17	13993.71	16092.17
"tcruzi-10480"	327.36	239.46	327.36	239.46
"tcruzi-104858"	15542.5	14032.06	15542.5	14032.06
"tcruzi-104859"	17143.18	17817.24	17143.18	17817.24
"tcruzi-104860"	14141.78	13185.39	14141.78	13185.39
"tcruzi-104861"	16961.86	17187.6	16961.86	17187.6
"tcruzi-104862"	14380.58	16280.19	14380.58	16280.19
"tcruzi-104863"	6954.51	6603.95	6954.51	6603.95
"tcruzi-105168"	250.42	1141.58	250.42	1141.58
"tcruzi-105245"	102.38	134.52	102.38	134.52
"tcruzi-10541"	301.68	230.01	301.68	230.01
"tcruzi-106008"	751.15	878.13	751.15	878.13
"tcruzi-106060"	22816.8	24946.91	22816.8	24946.91
"tcruzi-106061"	18492.41	20871.37	18492.41	20871.37
"tcruzi-106211"	22235.91	24827.74	22235.91	24827.74
"tcruzi-106212"	7882.15	16750.34	7882.15	16750.34
"tcruzi-106221"	21588.79	25261	21588.79	25261
"tcruzi-106222"	7251.76	15381.23	7251.76	15381.23
"tcruzi-106223"	19745.03	25951.77	19745.03	25951.77
"tcruzi-106224"	19430.63	20922.29	19430.63	20922.29
"tcruzi-106226"	22760.7	25888.71	22760.7	25888.71
"tcruzi-106227"	410.12	37.58	410.12	37.58
"tcruzi-106269"	5455.47	1817.12	5455.47	1817.12
"tcruzi-106624"	492.31	333.86	492.31	333.86
"tcruzi-106719"	20188.31	10525.9	20188.31	10525.9
"tcruzi-107004"	121.51	311.69	121.51	311.69
"tcruzi-107008"	74.67	973.87	74.67	973.87
"tcruzi-107305"	37.5	28.92	37.5	28.92
"tcruzi-10742"	26.85	83.11	26.85	83.11
"tcruzi-10745"	14818.8	14105.19	14818.8	14105.19
"tcruzi-10756"	23730.86	25072.26	23730.86	25072.26
"tcruzi-10757"	26091.35	22816.8	26091.35	22816.8
"tcruzi-10759"	27288.16	23418.9	27288.16	23418.9
"tcruzi-10760"	799.11	190.2	799.11	190.2
"tcruzi-10761"	12206.43	9305.78	12206.43	9305.78
"tcruzi-10763"	23789.87	28130.26	23789.87	28130.26
"tcruzi-10766"	10696.08	11034.94	10696.08	11034.94
"tcruzi-10767"	1825.8	3057.03	1825.8	3057.03
"tcruzi-10768"	13322.92	11718.32	13322.92	11718.32
"tcruzi-10769"	49	911.57	49	911.57
"tcruzi-10771"	23908.67	27061.51	23908.67	27061.51
"tcruzi-10772"	25325.51	26983.03	25325.51	26983.03
"tcruzi-10773"	10442.02	8705.49	10442.02	8705.49
"tcruzi-10774"	632.64	589.89	632.64	589.89
"tcruzi-108081"	186.64	2748.37	186.64	2748.37
"tcruzi-10820"	351.02	959.84	351.02	959.84
"tcruzi-10821"	28130.26	23730.86	28130.26	23730.86
"tcruzi-108384"	10115.88	10142.59	10115.88	10142.59
"tcruzi-108385"	6333.54	6048.45	6333.54	6048.45
"tcruzi-108386"	8006.07	8210.16	8006.07	8210.16
"tcruzi-108387"	5708.79	5583.05	5708.79	5583.05
"tcruzi-108388"	13393.12	14380.58	13393.12	14380.58
"tcruzi-108389"	14673.97	14565.21	14673.97	14565.21
"tcruzi-108390"	17900.86	15589.77	17900.86	15589.77
"tcruzi-108391"	15222.99	14209.68	15222.99	14209.68
"tcruzi-108407"	114.5	39.99	114.5	39.99
"tcruzi-108790"	179.75	316.86	179.75	316.86
"tcruzi-108798"	9430.19	13690.09	9430.19	13690.09
"tcruzi-108805"	72.88	256.11	72.88	256.11
"tcruzi-108853"	50.61	119.13	50.61	119.13
"tcruzi-109067"	95.19	88.96	95.19	88.96
"tcruzi-109292"	1716.75	302.64	1716.75	302.64
"tcruzi-109312"	5668.1	6519.67	5668.1	6519.67
"tcruzi-109351"	172.03	613.19	172.03	613.19
"tcruzi-109483"	57.45	87.66	57.45	87.66
"tcruzi-110050"	2072.65	53.53	2072.65	53.53
"tcruzi-110393"	125.45	639.28	125.45	639.28
"tcruzi-1104"	16092.17	13923.97	16092.17	13923.97
"tcruzi-110636"	168.34	62.93	168.34	62.93
"tcruzi-110773"	49.43	47.7	49.43	47.7
"tcruzi-11128"	618.88	1438.46	618.88	1438.46
"tcruzi-111283"	1104.61	256.94	1104.61	256.94
"tcruzi-111289"	105.98	48.57	105.98	48.57
"tcruzi-11131"	1591.57	1847.65	1591.57	1847.65
"tcruzi-11132"	4012.07	4870.47	4012.07	4870.47
"tcruzi-111328"	608.08	4387.27	608.08	4387.27
"tcruzi-11136"	5559.66	6292.88	5559.66	6292.88
"tcruzi-11137"	5583.05	4724.59	5583.05	4724.59
"tcruzi-11140"	7433.44	7882.15	7433.44	7882.15
"tcruzi-111437"	820.21	63.63	820.21	63.63
"tcruzi-11144"	11438.69	7251.76	11438.69	7251.76
"tcruzi-11145"	10165.23	7292.99	10165.23	7292.99
"tcruzi-11146"	10973.65	7783.18	10973.65	7783.18
"tcruzi-11147"	10142.59	7085.24	10142.59	7085.24
"tcruzi-11148"	13469.37	16135.08	13469.37	16135.08
"tcruzi-11149"	12956.73	4446.15	12956.73	4446.15
"tcruzi-11150"	10665.62	13541.52	10665.62	13541.52
"tcruzi-11151"	15462.43	17692.25	15462.43	17692.25
"tcruzi-11157"	397.34	438.69	397.34	438.69
"tcruzi-111717"	2137.79	896.17	2137.79	896.17
"tcruzi-11178"	146.43	112.78	146.43	112.78
"tcruzi-112015"	89.66	64.2	89.66	64.2
"tcruzi-112284"	12606.55	551.73	12606.55	551.73
"tcruzi-11245"	867.26	2819.81	867.26	2819.81
"tcruzi-112796"	11377.03	13993.71	11377.03	13993.71
"tcruzi-112986"	71.51	32.25	71.51	32.25
"tcruzi-113024"	109.6	268.17	109.6	268.17
"tcruzi-11312"	100.34	352.22	100.34	352.22
"tcruzi-113371"	475.89	71.36	475.89	71.36
"tcruzi-113604"	78.48	66.89	78.48	66.89
"tcruzi-113638"	186.16	64.99	186.16	64.99
"tcruzi-113731"	77.72	351.02	77.72	351.02
"tcruzi-114213"	167.25	193.26	167.25	193.26
"tcruzi-114592"	114.84	110.39	114.84	110.39
"tcruzi-114752"	151	44.09	151	44.09
"tcruzi-115101"	26301.36	28515.25	26301.36	28515.25
"tcruzi-115119"	39.49	37.83	39.49	37.83
"tcruzi-115292"	41.71	99.43	41.71	99.43
"tcruzi-115743"	22.94	64.63	22.94	64.63
"tcruzi-115822"	358.34	74.21	358.34	74.21
"tcruzi-115988"	104.77	58.82	104.77	58.82
"tcruzi-116455"	17.37	54.67	17.37	54.67
"tcruzi-116793"	3283.51	1215.04	3283.51	1215.04
"tcruzi-117284"	16555.69	18355.88	16555.69	18355.88
"tcruzi-117285"	15823.92	17109.13	15823.92	17109.13
"tcruzi-117286"	19283.47	19192.14	19283.47	19192.14
"tcruzi-117287"	6027.18	13504.79	6027.18	13504.79
"tcruzi-117288"	13436.68	13788.58	13436.68	13788.58
"tcruzi-117486"	24.94	24.38	24.94	24.38
"tcruzi-117502"	74.14	501.7	74.14	501.7
"tcruzi-117539"	32.02	107.31	32.02	107.31
"tcruzi-117771"	12.71	67.64	12.71	67.64
"tcruzi-117841"	99.72	59.57	99.72	59.57
"tcruzi-118052"	77.43	104.59	77.43	104.59
"tcruzi-118074"	6476.01	9330.65	6476.01	9330.65
"tcruzi-118075"	12571.48	15858.74	12571.48	15858.74
"tcruzi-118076"	12339.88	15939.92	12339.88	15939.92
"tcruzi-118077"	13541.52	16961.86	13541.52	16961.86
"tcruzi-118078"	1964.77	3738.42	1964.77	3738.42
"tcruzi-118079"	70.15	68.57	70.15	68.57
"tcruzi-118080"	325.02	1335.27	325.02	1335.27
"tcruzi-118114"	199.16	71.87	199.16	71.87
"tcruzi-118127"	53.04	173.91	53.04	173.91
"tcruzi-118153"	128.64	62.93	128.64	62.93
"tcruzi-118307"	49.83	229.37	49.83	229.37
"tcruzi-118531"	166.85	46.16	166.85	46.16
"tcruzi-118658"	30.31	68.88	30.31	68.88
"tcruzi-118983"	48.18	195.33	48.18	195.33
"tcruzi-120005"	73.52	49.43	73.52	49.43
"tcruzi-120610"	85.35	413.67	85.35	413.67
"tcruzi-120717"	113.69	493.35	113.69	493.35
"tcruzi-120743"	61.85	36.4	61.85	36.4
"tcruzi-120792"	65.23	222.44	65.23	222.44
"tcruzi-120994"	43.5	53.38	43.5	53.38
"tcruzi-121354"	109.38	67.41	109.38	67.41
"tcruzi-121736"	41.88	71.87	41.88	71.87
"tcruzi-121803"	53.25	150.35	53.25	150.35
"tcruzi-122078"	38.96	50.33	38.96	50.33
"tcruzi-122200"	14483.56	2581.13	14483.56	2581.13
"tcruzi-122576"	2384.34	1184.05	2384.34	1184.05
"tcruzi-122598"	16242.9	18172.19	16242.9	18172.19
"tcruzi-122640"	30.53	200.91	30.53	200.91
"tcruzi-122803"	73.52	108.38	73.52	108.38
"tcruzi-122979"	106.77	495.8	106.77	495.8
"tcruzi-123067"	243.73	233.27	243.73	233.27
"tcruzi-123375"	6603.95	150.68	6603.95	150.68
"tcruzi-123430"	306.37	228.35	306.37	228.35
"tcruzi-123452"	52.28	319.9	52.28	319.9
"tcruzi-123553"	50.46	65.97	50.46	65.97
"tcruzi-123602"	264.09	127.33	264.09	127.33
"tcruzi-1239"	26650.03	29021.53	26650.03	29021.53
"tcruzi-123954"	83.69	237.65	83.69	237.65
"tcruzi-124014"	230.01	2774.14	230.01	2774.14
"tcruzi-124032"	2508.48	6437.7	2508.48	6437.7
"tcruzi-124048"	25685.78	25006.01	25685.78	25006.01
"tcruzi-12409"	503.79	1716.75	503.79	1716.75
"tcruzi-124187"	31.44	72.81	31.44	72.81
"tcruzi-124303"	1012.08	56.88	1012.08	56.88
"tcruzi-124585"	110.79	1527.93	110.79	1527.93
"tcruzi-124645"	14900.51	14818.8	14900.51	14818.8
"tcruzi-124904"	23.35	200.44	23.35	200.44
"tcruzi-12502"	534.5	203.74	534.5	203.74
"tcruzi-125072"	190.2	67.76	190.2	67.76
"tcruzi-125370"	840.28	212.16	840.28	212.16
"tcruzi-125472"	142.28	111.8	142.28	111.8
"tcruzi-125495"	36.89	192.77	36.89	192.77
"tcruzi-12555"	34.36	55.39	34.36	55.39
"tcruzi-126151"	138.61	36.21	138.61	36.21
"tcruzi-126634"	4248.59	4427.37	4248.59	4427.37
"tcruzi-126781"	103.8	49.76	103.8	49.76
"tcruzi-126992"	133.69	108.68	133.69	108.68
"tcruzi-127041"	161.7	1504.65	161.7	1504.65
"tcruzi-127251"	305.16	167.05	305.16	167.05
"tcruzi-12764"	231.87	112.58	231.87	112.58
"tcruzi-127728"	174.78	79.42	174.78	79.42
"tcruzi-127816"	212.16	206.65	212.16	206.65
"tcruzi-128170"	90.54	292.13	90.54	292.13
"tcruzi-128185"	69.95	54.45	69.95	54.45
"tcruzi-128367"	5072.51	2356.19	5072.51	2356.19
"tcruzi-128378"	7316.35	290.13	7316.35	290.13
"tcruzi-128865"	553.9	844.96	553.9	844.96
"tcruzi-129107"	197.42	48.35	197.42	48.35
"tcruzi-129631"	105.35	338.92	105.35	338.92
"tcruzi-129803"	100.66	93.36	100.66	93.36
"tcruzi-130309"	37.5	98.38	37.5	98.38
"tcruzi-130336"	275.91	156.82	275.91	156.82
"tcruzi-130388"	1184.05	428.84	1184.05	428.84
"tcruzi-130425"	989.53	1406.17	989.53	1406.17
"tcruzi-130444"	8475.17	10040.54	8475.17	10040.54
"tcruzi-13102"	16641.07	18492.41	16641.07	18492.41
"tcruzi-13103"	10333.82	18721.04	10333.82	18721.04
"tcruzi-13104"	18966.48	21302.58	18966.48	21302.58
"tcruzi-13105"	10064.27	18212.46	10064.27	18212.46
"tcruzi-13130"	84.35	629.05	84.35	629.05
"tcruzi-131325"	97.49	1124.89	97.49	1124.89
"tcruzi-131614"	82.68	204.35	82.68	204.35
"tcruzi-131722"	107.39	143.82	107.39	143.82
"tcruzi-131786"	679.15	482.99	679.15	482.99
"tcruzi-131809"	93.69	113.17	93.69	113.17
"tcruzi-13195"	3229.01	77.02	3229.01	77.02
"tcruzi-132236"	420.9	26.05	420.9	26.05
"tcruzi-1324"	4028.67	8756.68	4028.67	8756.68
"tcruzi-132476"	122.42	108.17	122.42	108.17
"tcruzi-132849"	63.63	176.23	63.63	176.23
"tcruzi-133080"	336.36	329.35	336.36	329.35
"tcruzi-133220"	260.33	41.56	260.33	41.56
"tcruzi-133571"	15978.33	7859.09	15978.33	7859.09
"tcruzi-133607"	43.83	39.49	43.83	39.49
"tcruzi-133714"	44.01	30.97	44.01	30.97
"tcruzi-133797"	155.06	405.25	155.06	405.25
"tcruzi-133853"	38.61	146.77	38.61	146.77
"tcruzi-133859"	43.66	83.62	43.66	83.62
"tcruzi-133862"	12984.51	10943.89	12984.51	10943.89
"tcruzi-134164"	25621.43	23179.31	25621.43	23179.31
"tcruzi-13422"	231.22	90.2	231.22	90.2
"tcruzi-134428"	98.08	140.02	98.08	140.02
"tcruzi-134474"	72.73	360.65	72.73	360.65
"tcruzi-134592"	303.82	135.21	303.82	135.21
"tcruzi-134594"	1320.14	3834.06	1320.14	3834.06
"tcruzi-134690"	176.02	127.85	176.02	127.85
"tcruzi-134980"	80.94	43.36	80.94	43.36
"tcruzi-134984"	71.36	119.73	71.36	119.73
"tcruzi-135206"	6850.42	553.9	6850.42	553.9
"tcruzi-135371"	94.4	1856.13	94.4	1856.13
"tcruzi-13545"	15751.55	342.49	15751.55	342.49
"tcruzi-135482"	183.64	676.43	183.64	676.43
"tcruzi-135522"	41.18	56	41.18	56
"tcruzi-135596"	173.91	124.82	173.91	124.82
"tcruzi-135925"	19690.63	12537.71	19690.63	12537.71
"tcruzi-136222"	40.69	336.36	40.69	336.36
"tcruzi-136531"	103.59	319.9	103.59	319.9
"tcruzi-137036"	118.62	99.43	118.62	99.43
"tcruzi-137227"	51.57	185.63	51.57	185.63
"tcruzi-137420"	84.86	1154.43	84.86	1154.43
"tcruzi-137540"	214.49	109.71	214.49	109.71
