"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	122.19	36.74	122.19	36.74
"tcruzi-100162"	97.3	75.57	97.3	75.57
"tcruzi-100284"	10418.66	9276.99	10418.66	9276.99
"tcruzi-100318"	123.67	123.88	123.67	123.88
"tcruzi-10046"	206.04	420.9	206.04	420.9
"tcruzi-100681"	13148.88	11503.64	13148.88	11503.64
"tcruzi-10070"	10696.08	10637.39	10696.08	10637.39
"tcruzi-100743"	246.16	212.16	246.16	212.16
"tcruzi-100813"	121.28	60.67	121.28	60.67
"tcruzi-101092"	22.56	54.22	22.56	54.22
"tcruzi-101299"	63.63	58.74	63.63	58.74
"tcruzi-101458"	122.62	67.05	122.62	67.05
"tcruzi-101588"	164.12	120.8	164.12	120.8
"tcruzi-101707"	39.64	35.66	39.64	35.66
"tcruzi-101832"	2581.13	3850.66	2581.13	3850.66
"tcruzi-101894"	61.69	51.26	61.69	51.26
"tcruzi-102254"	134.79	177.38	134.79	177.38
"tcruzi-1023"	97.03	141.8	97.03	141.8
"tcruzi-10242"	31.44	66.27	31.44	66.27
"tcruzi-102678"	1672.63	2340.75	1672.63	2340.75
"tcruzi-103137"	267.25	140.85	267.25	140.85
"tcruzi-103387"	241.77	217.46	241.77	217.46
"tcruzi-103639"	269.01	242.21	269.01	242.21
"tcruzi-103728"	96.01	297.19	96.01	297.19
"tcruzi-103831"	1575.72	944.99	1575.72	944.99
"tcruzi-103915"	19842.97	22695.17	19842.97	22695.17
"tcruzi-104192"	14421.39	15632.57	14421.39	15632.57
"tcruzi-104193"	14986.5	12783.25	14986.5	12783.25
"tcruzi-104196"	32209.88	30211.32	32209.88	30211.32
"tcruzi-104199"	31814.44	31059.06	31814.44	31059.06
"tcruzi-104201"	34423.73	33073.43	34423.73	33073.43
"tcruzi-104202"	29803	31814.44	29803	31814.44
"tcruzi-104203"	27061.51	29106.55	27061.51	29106.55
"tcruzi-104204"	28130.26	26091.35	28130.26	26091.35
"tcruzi-104210"	25137.17	22816.8	25137.17	22816.8
"tcruzi-104316"	121.75	53.68	121.75	53.68
"tcruzi-104444"	325.02	171.61	325.02	171.61
"tcruzi-104468"	18721.04	15706.03	18721.04	15706.03
"tcruzi-104469"	20085.62	19146.44	20085.62	19146.44
"tcruzi-104470"	18002.72	13862.61	18002.72	13862.61
"tcruzi-104471"	828.2	451.21	828.2	451.21
"tcruzi-104472"	5432.68	3630.68	5432.68	3630.68
"tcruzi-104720"	1700	1184.05	1700	1184.05
"tcruzi-10480"	5627.5	6092.76	5627.5	6092.76
"tcruzi-104858"	13393.12	13619.63	13393.12	13619.63
"tcruzi-104859"	19057.61	17109.13	19057.61	17109.13
"tcruzi-104860"	14743.29	13356.82	14743.29	13356.82
"tcruzi-104861"	18453.84	15939.92	18453.84	15939.92
"tcruzi-104862"	18873.02	14279.76	18873.02	14279.76
"tcruzi-104863"	11344.92	10495.38	11344.92	10495.38
"tcruzi-105168"	2160.05	1691.19	2160.05	1691.19
"tcruzi-105245"	79.27	123.67	79.27	123.67
"tcruzi-10541"	2450.11	3574.1	2450.11	3574.1
"tcruzi-106008"	365.52	256.11	365.52	256.11
"tcruzi-106060"	5151.39	7269.48	5151.39	7269.48
"tcruzi-106061"	349.5	145.77	349.5	145.77
"tcruzi-106211"	6690.86	6979.42	6690.86	6979.42
"tcruzi-106212"	142.43	161	142.43	161
"tcruzi-106221"	5955.22	6312.72	5955.22	6312.72
"tcruzi-106222"	3164.34	3818.69	3164.34	3818.69
"tcruzi-106223"	6646.72	6797.21	6646.72	6797.21
"tcruzi-106224"	281.96	255.32	281.96	255.32
"tcruzi-106226"	5324.84	6544.05	5324.84	6544.05
"tcruzi-106227"	315.62	322.19	315.62	322.19
"tcruzi-106269"	31625.96	30294.8	31625.96	30294.8
"tcruzi-106624"	422.42	215.83	422.42	215.83
"tcruzi-106719"	102.83	115.99	102.83	115.99
"tcruzi-107004"	76.51	214.75	76.51	214.75
"tcruzi-107008"	48.1	226.71	48.1	226.71
"tcruzi-107305"	28.19	36.89	28.19	36.89
"tcruzi-10742"	40.17	177.86	40.17	177.86
"tcruzi-10745"	16172.02	18172.19	16172.02	18172.19
"tcruzi-10756"	18355.88	17858.3	18355.88	17858.3
"tcruzi-10757"	29657.74	30539.23	29657.74	30539.23
"tcruzi-10759"	29469.83	29961.32	29469.83	29961.32
"tcruzi-10760"	766.09	309.62	766.09	309.62
"tcruzi-10761"	16092.17	14946.15	16092.17	14946.15
"tcruzi-10763"	31531.22	32604.91	31531.22	32604.91
"tcruzi-10766"	18316.96	14312.58	18316.96	14312.58
"tcruzi-10767"	3015.03	1914.27	3015.03	1914.27
"tcruzi-10768"	14279.76	16280.19	14279.76	16280.19
"tcruzi-10769"	45.58	152.75	45.58	152.75
"tcruzi-10771"	18920.62	16917.76	18920.62	16917.76
"tcruzi-10772"	30211.32	24505.19	30211.32	24505.19
"tcruzi-10773"	26905.54	27972.13	26905.54	27972.13
"tcruzi-10774"	1438.46	1070.19	1438.46	1070.19
"tcruzi-108081"	145.09	146.77	145.09	146.77
"tcruzi-10820"	1646.5	2534.69	1646.5	2534.69
"tcruzi-10821"	29396	28270.68	29396	28270.68
"tcruzi-108384"	331.38	85.35	331.38	85.35
"tcruzi-108385"	428.84	508.68	428.84	508.68
"tcruzi-108386"	380.42	303.82	380.42	303.82
"tcruzi-108387"	491.27	109.99	491.27	109.99
"tcruzi-108388"	4212.04	3994.36	4212.04	3994.36
"tcruzi-108389"	4571.56	4929.97	4571.56	4929.97
"tcruzi-108390"	4804.97	5955.22	4804.97	5955.22
"tcruzi-108391"	4889.66	4688.06	4889.66	4688.06
"tcruzi-108407"	125.9	53.25	125.9	53.25
"tcruzi-108790"	549.45	206.35	549.45	206.35
"tcruzi-108798"	2384.34	1773.17	2384.34	1773.17
"tcruzi-108805"	69.34	97.71	69.34	97.71
"tcruzi-108853"	262.92	355.17	262.92	355.17
"tcruzi-109067"	2685.91	2546.1	2685.91	2546.1
"tcruzi-109292"	546.96	687.9	546.96	687.9
"tcruzi-109312"	7183.2	7505.36	7183.2	7505.36
"tcruzi-109351"	246.93	210.9	246.93	210.9
"tcruzi-109483"	123.12	407.17	123.12	407.17
"tcruzi-110050"	97.89	77.26	97.89	77.26
"tcruzi-110393"	104.31	56.75	104.31	56.75
"tcruzi-1104"	4191.9	5341.1	4191.9	5341.1
"tcruzi-110636"	76.35	69.57	76.35	69.57
"tcruzi-110773"	64.77	57.53	64.77	57.53
"tcruzi-11128"	2546.1	2472.04	2546.1	2472.04
"tcruzi-111283"	255.32	428.84	255.32	428.84
"tcruzi-111289"	67.34	16.34	67.34	16.34
"tcruzi-11131"	920.82	2858.46	920.82	2858.46
"tcruzi-11132"	3834.06	4099.63	3834.06	4099.63
"tcruzi-111328"	101.59	75.27	101.59	75.27
"tcruzi-11136"	1780.39	2328.87	1780.39	2328.87
"tcruzi-11137"	2350.71	1837.52	2350.71	1837.52
"tcruzi-11140"	4486.82	4080.27	4486.82	4080.27
"tcruzi-111437"	33.78	73.46	33.78	73.46
"tcruzi-11144"	2661.55	1584.02	2661.55	1584.02
"tcruzi-11145"	2245.95	2051.77	2245.95	2051.77
"tcruzi-11146"	4724.59	4248.59	4724.59	4248.59
"tcruzi-11147"	3615.9	2805.68	3615.9	2805.68
"tcruzi-11148"	4173.66	5219.02	4173.66	5219.02
"tcruzi-11149"	6850.42	7783.18	6850.42	7783.18
"tcruzi-11150"	7577.98	8378.72	7577.98	8378.72
"tcruzi-11151"	7339.83	7384.46	7339.83	7384.46
"tcruzi-11157"	2428.37	4212.04	2428.37	4212.04
"tcruzi-111717"	111.8	137.5	111.8	137.5
"tcruzi-11178"	1027.88	1445.68	1027.88	1445.68
"tcruzi-112015"	1172.9	608.08	1172.9	608.08
"tcruzi-112284"	119.26	66.73	119.26	66.73
"tcruzi-11245"	3493.65	5151.39	3493.65	5151.39
"tcruzi-112796"	15096.75	16092.17	15096.75	16092.17
"tcruzi-112986"	67.76	172.94	67.76	172.94
"tcruzi-113024"	91.2	154.71	91.2	154.71
"tcruzi-11312"	1141.58	1168.13	1141.58	1168.13
"tcruzi-113371"	62.86	53.95	62.86	53.95
"tcruzi-113604"	78.81	121.28	78.81	121.28
"tcruzi-113638"	59.66	47.15	59.66	47.15
"tcruzi-113731"	29.89	23.67	29.89	23.67
"tcruzi-114213"	544.44	929.64	544.44	929.64
"tcruzi-114592"	93.69	60.38	93.69	60.38
"tcruzi-114752"	68.11	345.07	68.11	345.07
"tcruzi-115101"	13185.39	11718.32	13185.39	11718.32
"tcruzi-115119"	45.58	24.38	45.58	24.38
"tcruzi-115292"	75.27	88.38	75.27	88.38
"tcruzi-115743"	79.42	63.32	79.42	63.32
"tcruzi-115822"	60.38	94.21	60.38	94.21
"tcruzi-115988"	189.76	458.19	189.76	458.19
"tcruzi-116455"	886.63	1335.27	886.63	1335.27
"tcruzi-116793"	24628.49	34770.52	24628.49	34770.52
"tcruzi-117284"	5668.1	6850.42	5668.1	6850.42
"tcruzi-117285"	5093	6626.16	5093	6626.16
"tcruzi-117286"	6450.37	7183.2	6450.37	7183.2
"tcruzi-117287"	79.89	122.42	79.89	122.42
"tcruzi-117288"	1420.41	1817.12	1420.41	1817.12
"tcruzi-117486"	64.92	49.28	64.92	49.28
"tcruzi-117502"	17003.7	17385.18	17003.7	17385.18
"tcruzi-117539"	105.16	57.53	105.16	57.53
"tcruzi-117771"	115.99	45.21	115.99	45.21
"tcruzi-117841"	19.11	25.65	19.11	25.65
"tcruzi-118052"	297.19	73.59	297.19	73.59
"tcruzi-118074"	10881.92	8189.43	10881.92	8189.43
"tcruzi-118075"	14673.97	13284	14673.97	13284
"tcruzi-118076"	16135.08	11601.43	16135.08	11601.43
"tcruzi-118077"	14246.39	10696.08	14246.39	10696.08
"tcruzi-118078"	3722.19	1955.29	3722.19	1955.29
"tcruzi-118079"	148.8	186.16	148.8	186.16
"tcruzi-118080"	629.05	589.89	629.05	589.89
"tcruzi-118114"	124.5	295.99	124.5	295.99
"tcruzi-118127"	92.82	63.93	92.82	63.93
"tcruzi-118153"	146.77	198.41	146.77	198.41
"tcruzi-118307"	1043.42	1363.33	1043.42	1363.33
"tcruzi-118531"	166.35	213.95	166.35	213.95
"tcruzi-118658"	38.08	147.43	38.08	147.43
"tcruzi-118983"	4409.84	5324.84	4409.84	5324.84
"tcruzi-120005"	390.5	118.29	390.5	118.29
"tcruzi-120610"	95.63	453.63	95.63	453.63
"tcruzi-120717"	125.45	42.83	125.45	42.83
"tcruzi-120743"	2315.74	2137.79	2315.74	2137.79
"tcruzi-120792"	25.78	36.4	25.78	36.4
"tcruzi-120994"	77.26	107.95	77.26	107.95
"tcruzi-121354"	1773.17	1575.72	1773.17	1575.72
"tcruzi-121736"	91.84	45.64	91.84	45.64
"tcruzi-121803"	168.7	154.32	168.7	154.32
"tcruzi-122078"	31.22	21.81	31.22	21.81
"tcruzi-122200"	105.98	140.85	105.98	140.85
"tcruzi-122576"	26983.03	19990.01	26983.03	19990.01
"tcruzi-122598"	5518.42	7292.99	5518.42	7292.99
"tcruzi-122640"	75.13	74.5	75.13	74.5
"tcruzi-122803"	30.11	26.37	30.11	26.37
"tcruzi-122979"	57.17	67.7	57.17	67.7
"tcruzi-123067"	21662.98	22450.04	21662.98	22450.04
"tcruzi-123375"	208.43	111.69	208.43	111.69
"tcruzi-123430"	193.75	137.21	193.75	137.21
"tcruzi-123452"	105.76	232.49	105.76	232.49
"tcruzi-123553"	71.93	128.92	71.93	128.92
"tcruzi-123602"	66.73	85.52	66.73	85.52
"tcruzi-1239"	11473.09	10553.79	11473.09	10553.79
"tcruzi-123954"	672.87	815.27	672.87	815.27
"tcruzi-124014"	242.86	314.32	242.86	314.32
"tcruzi-124032"	17526.64	19641.53	17526.64	19641.53
"tcruzi-124048"	5893.43	9305.78	5893.43	9305.78
"tcruzi-12409"	2971.26	3135	2971.26	3135
"tcruzi-124187"	443.72	682.21	443.72	682.21
"tcruzi-124303"	55.03	100.74	55.03	100.74
"tcruzi-124585"	131.76	169.56	131.76	169.56
"tcruzi-124645"	18637.08	18082.24	18637.08	18082.24
"tcruzi-124904"	63.46	83.03	63.46	83.03
"tcruzi-12502"	345.07	950.32	345.07	950.32
"tcruzi-125072"	9276.99	7316.35	9276.99	7316.35
"tcruzi-125370"	187.66	167.93	187.66	167.93
"tcruzi-125472"	53.95	137.8	53.95	137.8
"tcruzi-125495"	24.03	58.48	24.03	58.48
"tcruzi-12555"	28.92	104	28.92	104
"tcruzi-126151"	47.35	57.76	47.35	57.76
"tcruzi-126634"	253.52	148.04	253.52	148.04
"tcruzi-126781"	209.6	506.13	209.6	506.13
