"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	71.36	74.67	71.36	74.67
"tcruzi-100162"	1864.64	2394.18	1864.64	2394.18
"tcruzi-100284"	97.89	138.05	97.89	138.05
"tcruzi-100318"	844.96	234.09	844.96	234.09
"tcruzi-10046"	1558.34	493.35	1558.34	493.35
"tcruzi-100681"	15939.92	16017.17	15939.92	16017.17
"tcruzi-10070"	2304.2	2685.91	2304.2	2685.91
"tcruzi-100743"	215.83	78.35	215.83	78.35
"tcruzi-100813"	86.03	53.25	86.03	53.25
"tcruzi-101092"	46.43	89.86	46.43	89.86
"tcruzi-101299"	5368.83	2673.13	5368.83	2673.13
"tcruzi-101458"	75.43	85.35	75.43	85.35
"tcruzi-101588"	92.46	185.18	92.46	185.18
"tcruzi-101707"	97.3	55.57	97.3	55.57
"tcruzi-101832"	190.66	154.32	190.66	154.32
"tcruzi-101894"	90.54	103.05	90.54	103.05
"tcruzi-102254"	94.77	142.43	94.77	142.43
"tcruzi-1023"	37.42	59.66	37.42	59.66
"tcruzi-10242"	46.85	32.66	46.85	32.66
"tcruzi-102678"	4427.37	6118.51	4427.37	6118.51
"tcruzi-103137"	102.38	96.95	102.38	96.95
"tcruzi-103387"	93.17	70.54	93.17	70.54
"tcruzi-103639"	256.94	544.44	256.94	544.44
"tcruzi-103728"	160.56	475.89	160.56	475.89
"tcruzi-103831"	21662.98	21406.74	21662.98	21406.74
"tcruzi-103915"	15265.76	16172.02	15265.76	16172.02
"tcruzi-104192"	25562.23	24505.19	25562.23	24505.19
"tcruzi-104193"	21588.79	26763.58	21588.79	26763.58
"tcruzi-104196"	36080.28	34770.52	36080.28	34770.52
"tcruzi-104199"	37392.32	34526.36	37392.32	34526.36
"tcruzi-104201"	37955.96	35816.58	37955.96	35816.58
"tcruzi-104202"	39822.96	34102.38	39822.96	34102.38
"tcruzi-104203"	31059.06	29731.74	31059.06	29731.74
"tcruzi-104204"	30703.73	29570.18	30703.73	29570.18
"tcruzi-104210"	29731.74	29657.74	29731.74	29657.74
"tcruzi-104316"	48.57	42.99	48.57	42.99
"tcruzi-104444"	387.93	419.32	387.93	419.32
"tcruzi-104468"	26159.27	22695.17	26159.27	22695.17
"tcruzi-104469"	26301.36	22626.49	26301.36	22626.49
"tcruzi-104470"	26650.03	22282.09	26650.03	22282.09
"tcruzi-104471"	642.49	226.02	642.49	226.02
"tcruzi-104472"	6735.17	4464.21	6735.17	4464.21
"tcruzi-104720"	820.21	397.34	820.21	397.34
"tcruzi-10480"	440.47	202.54	440.47	202.54
"tcruzi-104858"	21406.74	19536.34	21406.74	19536.34
"tcruzi-104859"	22235.91	21530.83	22235.91	21530.83
"tcruzi-104860"	20721.57	21194.61	20721.57	21194.61
"tcruzi-104861"	22572.47	21778.73	22572.47	21778.73
"tcruzi-104862"	25685.78	21588.79	25685.78	21588.79
"tcruzi-104863"	15706.03	15632.57	15706.03	15632.57
"tcruzi-105168"	136.86	271.26	136.86	271.26
"tcruzi-105245"	301.68	410.12	301.68	410.12
"tcruzi-10541"	516.29	266.79	516.29	266.79
"tcruzi-106008"	177.38	167.56	177.38	167.56
"tcruzi-106060"	10637.39	10190.25	10637.39	10190.25
"tcruzi-106061"	11503.64	11377.03	11503.64	11377.03
"tcruzi-106211"	12173.7	12676.75	12173.7	12676.75
"tcruzi-106212"	7835.7	8101.58	7835.7	8101.58
"tcruzi-106221"	12050.53	11473.09	12050.53	11473.09
"tcruzi-106222"	10813.85	11200	10813.85	11200
"tcruzi-106223"	12710.95	13393.12	12710.95	13393.12
"tcruzi-106224"	11632.03	11988.04	11632.03	11988.04
"tcruzi-106226"	12820	12403.48	12820	12403.48
"tcruzi-106227"	383.17	366.83	383.17	366.83
"tcruzi-106269"	916.21	1482.52	916.21	1482.52
