"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	232.49	306.37	232.49	306.37
"tcruzi-100162"	59.49	65.7	59.49	65.7
"tcruzi-100284"	16829.78	12111.03	16829.78	12111.03
"tcruzi-100318"	66.89	60.93	66.89	60.93
"tcruzi-10046"	294.18	127.85	294.18	127.85
"tcruzi-100681"	2843.79	2819.81	2843.79	2819.81
"tcruzi-10070"	1317.17	1017.22	1317.17	1017.22
"tcruzi-100743"	844.96	1120.88	844.96	1120.88
"tcruzi-100813"	5167.16	10525.9	5167.16	10525.9
"tcruzi-101092"	105.35	114.18	105.35	114.18
"tcruzi-101299"	125.18	60.38	125.18	60.38
"tcruzi-101458"	71.03	77.02	71.03	77.02
"tcruzi-101588"	46.16	78.2	46.16	78.2
"tcruzi-101707"	46.85	37.26	46.85	37.26
"tcruzi-101832"	301.68	359.09	301.68	359.09
"tcruzi-101894"	103.4	87.57	103.4	87.57
"tcruzi-102254"	44.92	62.29	44.92	62.29
"tcruzi-1023"	68.23	33.26	68.23	33.26
"tcruzi-10242"	59.82	44.76	59.82	44.76
"tcruzi-102678"	136.24	162.5	136.24	162.5
"tcruzi-103137"	184.75	331.38	184.75	331.38
"tcruzi-103387"	190.66	200.91	190.66	200.91
"tcruzi-103639"	189.76	208.43	189.76	208.43
"tcruzi-103728"	83.69	68.23	83.69	68.23
"tcruzi-103831"	7362.03	6954.51	7362.03	6954.51
"tcruzi-103915"	642.49	4134.06	642.49	4134.06
"tcruzi-104192"	34890.31	36080.28	34890.31	36080.28
"tcruzi-104193"	12018.5	2858.46	12018.5	2858.46
"tcruzi-104196"	19745.03	15462.43	19745.03	15462.43
"tcruzi-104199"	16393.58	14712.7	16393.58	14712.7
"tcruzi-104201"	23605.75	18402.77	23605.75	18402.77
"tcruzi-104202"	13118.54	5559.66	13118.54	5559.66
"tcruzi-104203"	16435.45	12606.55	16435.45	12606.55
"tcruzi-104204"	15022.71	13026.49	15022.71	13026.49
"tcruzi-104210"	23356.26	20085.62	23356.26	20085.62
"tcruzi-104316"	119.13	117.48	119.13	117.48
"tcruzi-104444"	92.82	91.2	92.82	91.2
"tcruzi-104468"	8731.07	10881.92	8731.07	10881.92
"tcruzi-104469"	10725.67	9200.2	10725.67	9200.2
"tcruzi-104470"	10973.65	11539.76	10973.65	11539.76
"tcruzi-104471"	14105.19	32883.65	14105.19	32883.65
"tcruzi-104472"	19335.61	34423.73	19335.61	34423.73
"tcruzi-104720"	292.13	432.74	292.13	432.74
"tcruzi-10480"	375.73	297.19	375.73	297.19
"tcruzi-104858"	12372.1	11790.34	12372.1	11790.34
"tcruzi-104859"	22816.8	19690.63	22816.8	19690.63
"tcruzi-104860"	26091.35	13541.52	26091.35	13541.52
"tcruzi-104861"	20188.31	22572.47	20188.31	22572.47
"tcruzi-104862"	11718.32	15786.89	11718.32	15786.89
"tcruzi-104863"	10012.27	22184.8	10012.27	22184.8
"tcruzi-105168"	125.79	170.44	125.79	170.44
"tcruzi-105245"	55.26	47.82	55.26	47.82
"tcruzi-10541"	6646.72	773.38	6646.72	773.38
"tcruzi-106008"	197.42	286.35	197.42	286.35
"tcruzi-106060"	8756.68	6312.72	8756.68	6312.72
"tcruzi-106061"	8210.16	6160.8	8210.16	6160.8
"tcruzi-106211"	11689.32	14743.29	11689.32	14743.29
"tcruzi-106212"	8806.69	11503.64	8806.69	11503.64
"tcruzi-106221"	18082.24	11572.13	18082.24	11572.13
"tcruzi-106222"	18769.5	8705.49	18769.5	8705.49
"tcruzi-106223"	5072.51	4609.56	5072.51	4609.56
"tcruzi-106224"	17336.69	16480.4	17336.69	16480.4
"tcruzi-106226"	11823.24	9382.89	11823.24	9382.89
"tcruzi-106227"	181.05	199.92	181.05	199.92
"tcruzi-106269"	13993.71	8629.02	13993.71	8629.02
"tcruzi-106624"	213.95	233.27	213.95	233.27
"tcruzi-106719"	2340.75	1208.59	2340.75	1208.59
"tcruzi-107004"	101.22	90.2	101.22	90.2
"tcruzi-107008"	428.84	762.82	428.84	762.82
"tcruzi-107305"	26.37	29.89	26.37	29.89
"tcruzi-10742"	113.17	97.3	113.17	97.3
"tcruzi-10745"	5151.39	4285.1	5151.39	4285.1
"tcruzi-10756"	25381.46	22018.52	25381.46	22018.52
"tcruzi-10757"	19192.14	10943.89	19192.14	10943.89
"tcruzi-10759"	23418.9	19379.94	23418.9	19379.94
"tcruzi-10760"	521.6	540.21	521.6	540.21
"tcruzi-10761"	38345.36	35559.47	38345.36	35559.47
"tcruzi-10763"	11166.17	11718.32	11166.17	11718.32
"tcruzi-10766"	35685.94	33356.36	35685.94	33356.36
"tcruzi-10767"	35285.65	13055.85	35285.65	13055.85
"tcruzi-10768"	32684.82	25381.46	32684.82	25381.46
"tcruzi-10769"	97.71	96.26	97.71	96.26
"tcruzi-10771"	24505.19	21662.98	24505.19	21662.98
"tcruzi-10772"	9771.46	20562.02	9771.46	20562.02
"tcruzi-10773"	5539.58	7328.09	5539.58	7328.09
"tcruzi-10774"	29657.74	30793.31	29657.74	30793.31
"tcruzi-108081"	1027.88	920.82	1027.88	920.82
"tcruzi-10820"	11919.94	10190.25	11919.94	10190.25
"tcruzi-10821"	20505.65	16017.17	20505.65	16017.17
"tcruzi-108384"	7556.35	7577.98	7556.35	7577.98
"tcruzi-108385"	2439.76	3195.58	2439.76	3195.58
"tcruzi-108386"	6544.05	8783.1	6544.05	8783.1
"tcruzi-108387"	2870.74	3753.4	2870.74	3753.4
"tcruzi-108388"	5809.21	6450.37	5809.21	6450.37
"tcruzi-108389"	4830.52	8756.68	4830.52	8756.68
"tcruzi-108390"	8284.8	8402.92	8284.8	8402.92
"tcruzi-108391"	5646.98	6425.04	5646.98	6425.04
"tcruzi-108407"	143.82	189.14	143.82	189.14
"tcruzi-108790"	1254.36	1037.57	1254.36	1037.57
"tcruzi-108798"	338.92	521.6	338.92	521.6
"tcruzi-108805"	84.67	78.64	84.67	78.64
"tcruzi-108853"	197.86	197.86	197.86	197.86
"tcruzi-109067"	71.36	50.61	71.36	50.61
"tcruzi-109292"	142.13	162.82	142.13	162.82
"tcruzi-109312"	1700	2150.46	1700	2150.46
"tcruzi-109351"	190.2	186.64	190.2	186.64
"tcruzi-109483"	61.99	54.53	61.99	54.53
"tcruzi-110050"	80.02	86.18	80.02	86.18
"tcruzi-110393"	697.66	718.36	697.66	718.36
"tcruzi-1104"	3509.74	2294.65	3509.74	2294.65
"tcruzi-110636"	88.08	101.41	88.08	101.41
"tcruzi-110773"	73.73	30.75	73.73	30.75
"tcruzi-11128"	445.71	462.26	445.71	462.26
"tcruzi-111283"	447.23	527.5	447.23	527.5
"tcruzi-111289"	49.28	58.89	49.28	58.89
"tcruzi-11131"	299.16	964.3	299.16	964.3
"tcruzi-11132"	506.13	1789.85	506.13	1789.85
"tcruzi-111328"	1070.19	1099.17	1070.19	1099.17
"tcruzi-11136"	2384.34	1891.59	2384.34	1891.59
"tcruzi-11137"	2819.81	4099.63	2819.81	4099.63
"tcruzi-11140"	3298.42	7906.81	3298.42	7906.81
"tcruzi-111437"	85.2	70.91	85.2	70.91
"tcruzi-11144"	4850.2	6519.67	4850.2	6519.67
"tcruzi-11145"	6312.72	5387.74	6312.72	5387.74
"tcruzi-11146"	8189.43	8378.72	8189.43	8378.72
"tcruzi-11147"	7108	5407.59	7108	5407.59
"tcruzi-11148"	5093	5432.68	5093	5432.68
"tcruzi-11149"	2450.11	2031.07	2450.11	2031.07
"tcruzi-11150"	11344.92	16961.86	11344.92	16961.86
"tcruzi-11151"	14312.58	11344.92	14312.58	11344.92
"tcruzi-11157"	544.44	525.55	544.44	525.55
"tcruzi-111717"	333.86	403.73	333.86	403.73
"tcruzi-11178"	458.19	469	458.19	469
"tcruzi-112015"	79.58	41.18	79.58	41.18
"tcruzi-112284"	244.5	175.23	244.5	175.23
