"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	125.45	108.96	125.45	108.96
"tcruzi-100162"	115.14	66.73	115.14	66.73
"tcruzi-100284"	18920.62	16597.1	18920.62	16597.1
"tcruzi-100318"	109.99	116.94	109.99	116.94
"tcruzi-10046"	137.8	200.91	137.8	200.91
"tcruzi-100681"	5915.96	5304.11	5915.96	5304.11
"tcruzi-10070"	5497.68	5201.45	5497.68	5201.45
"tcruzi-100743"	4028.67	5668.1	4028.67	5668.1
"tcruzi-100813"	108.17	40.43	108.17	40.43
"tcruzi-101092"	37.58	24.67	37.58	24.67
"tcruzi-101299"	211.48	292.13	211.48	292.13
"tcruzi-101458"	43.74	40.17	43.74	40.17
"tcruzi-101588"	94.04	93.87	94.04	93.87
"tcruzi-101707"	78.2	99.79	78.2	99.79
"tcruzi-101832"	469	380.42	469	380.42
"tcruzi-101894"	82.83	56.26	82.83	56.26
"tcruzi-102254"	50.46	52.28	50.46	52.28
"tcruzi-1023"	29.63	42.5	29.63	42.5
"tcruzi-10242"	33.06	32.55	33.06	32.55
"tcruzi-102678"	115.37	99.79	115.37	99.79
"tcruzi-103137"	1130.8	684.81	1130.8	684.81
"tcruzi-103387"	610.27	1054.87	610.27	1054.87
"tcruzi-103639"	769.67	372.95	769.67	372.95
"tcruzi-103728"	79.27	123.67	79.27	123.67
"tcruzi-103831"	8144.54	8168.64	8144.54	8168.64
"tcruzi-103915"	3818.69	4509.37	3818.69	4509.37
"tcruzi-104192"	20085.62	22334.04	20085.62	22334.04
"tcruzi-104193"	14900.51	16313.97	14900.51	16313.97
"tcruzi-104196"	38945.98	29570.18	38945.98	29570.18
"tcruzi-104199"	31923.59	32984.4	31923.59	32984.4
"tcruzi-104201"	36528.98	33259.62	36528.98	33259.62
"tcruzi-104202"	32604.91	30875.98	32604.91	30875.98
"tcruzi-104203"	27210.17	32398.44	27210.17	32398.44
"tcruzi-104204"	30369.97	26700.15	30369.97	26700.15
"tcruzi-104210"	33073.43	29396	33073.43	29396
"tcruzi-104316"	61.23	48.42	61.23	48.42
"tcruzi-104444"	424.08	239.91	424.08	239.91
"tcruzi-104468"	25750.29	25325.51	25750.29	25325.51
