"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	96.1	106.87	96.1	106.87
"tcruzi-100162"	103.4	65.91	103.4	65.91
"tcruzi-100284"	13436.68	10389.87	13436.68	10389.87
"tcruzi-100318"	80.1	47.96	80.1	47.96
"tcruzi-10046"	2184.76	1223.76	2184.76	1223.76
"tcruzi-100681"	2534.69	1681.27	2534.69	1681.27
"tcruzi-10070"	8402.92	7203.27	8402.92	7203.27
"tcruzi-100743"	186.64	262.92	186.64	262.92
"tcruzi-100813"	80.1	93.87	80.1	93.87
"tcruzi-101092"	117.23	157.58	117.23	157.58
"tcruzi-101299"	32.88	77.72	32.88	77.72
"tcruzi-101458"	1497.33	979.1	1497.33	979.1
"tcruzi-101588"	169.11	144.12	169.11	144.12
"tcruzi-101707"	79.09	48.5	79.09	48.5
"tcruzi-101832"	153.68	81.18	153.68	81.18
"tcruzi-101894"	58.82	87.22	58.82	87.22
"tcruzi-102254"	173.91	161.33	173.91	161.33
"tcruzi-1023"	58.34	29.17	58.34	29.17
"tcruzi-10242"	28.43	21.31	28.43	21.31
"tcruzi-102678"	99.53	104.77	99.53	104.77
"tcruzi-103137"	426.82	328.73	426.82	328.73
"tcruzi-103387"	42.19	67.84	42.19	67.84
"tcruzi-103639"	125.67	193.26	125.67	193.26
"tcruzi-103728"	791.09	136.24	791.09	136.24
"tcruzi-103831"	22695.17	16711.95	22695.17	16711.95
"tcruzi-103915"	3271.36	5749.21	3271.36	5749.21
"tcruzi-104192"	26372.5	28351.75	26372.5	28351.75
"tcruzi-104193"	17955.26	9405.24	17955.26	9405.24
"tcruzi-104196"	27809.24	31059.06	27809.24	31059.06
"tcruzi-104199"	26837.2	21089.37	26837.2	21089.37
"tcruzi-104201"	30793.31	33976.8	30793.31	33976.8
"tcruzi-104202"	25951.77	30629.34	25951.77	30629.34
"tcruzi-104203"	24443.98	26905.54	24443.98	26905.54
"tcruzi-104204"	21194.61	21830.81	21194.61	21830.81
"tcruzi-104210"	19536.34	23179.31	19536.34	23179.31
"tcruzi-104316"	527.5	711.4	527.5	711.4
"tcruzi-104444"	130.06	161.7	130.06	161.7
"tcruzi-104468"	23479.78	26372.5	23479.78	26372.5
"tcruzi-104469"	23241.16	29657.74	23241.16	29657.74
"tcruzi-104470"	22514.7	25750.29	22514.7	25750.29
"tcruzi-104471"	773.38	2661.55	773.38	2661.55
"tcruzi-104472"	3932.64	5668.1	3932.64	5668.1
"tcruzi-104720"	2472.04	1875.91	2472.04	1875.91
"tcruzi-10480"	301.68	244.5	301.68	244.5
"tcruzi-104858"	21948.89	24505.19	21948.89	24505.19
"tcruzi-104859"	28839.13	28199.76	28839.13	28199.76
"tcruzi-104860"	24089	28766.86	24089	28766.86
"tcruzi-104861"	27427.79	29175.43	27427.79	29175.43
"tcruzi-104862"	21895.61	11133.87	21895.61	11133.87
"tcruzi-104863"	20922.29	24272.38	20922.29	24272.38
"tcruzi-105168"	654.91	237.65	654.91	237.65
"tcruzi-105245"	95.91	65.37	95.91	65.37
"tcruzi-10541"	561.96	67.34	561.96	67.34
"tcruzi-106008"	415.67	390.5	415.67	390.5
"tcruzi-106060"	20231.15	16056.01	20231.15	16056.01
"tcruzi-106061"	19641.53	14864.14	19641.53	14864.14
"tcruzi-106211"	17476.21	13862.61	17476.21	13862.61
"tcruzi-106212"	8731.07	8806.69	8731.07	8806.69
"tcruzi-106221"	18637.08	16788.71	18637.08	16788.71
"tcruzi-106222"	3298.42	4048.03	3298.42	4048.03
"tcruzi-106223"	19146.44	4724.59	19146.44	4724.59
"tcruzi-106224"	20664.25	17221	20664.25	17221
"tcruzi-106226"	18082.24	15139.01	18082.24	15139.01
"tcruzi-106227"	118.4	75.88	118.4	75.88
"tcruzi-106269"	8986.8	5869.2	8986.8	5869.2
"tcruzi-106624"	256.11	260.33	256.11	260.33
"tcruzi-106719"	225.36	258.45	225.36	258.45
"tcruzi-107004"	49.28	74.84	49.28	74.84
"tcruzi-107008"	137.21	95.19	137.21	95.19
"tcruzi-107305"	24.94	37.91	24.94	37.91
"tcruzi-10742"	78.03	61.99	78.03	61.99
"tcruzi-10745"	17302.09	19146.44	17302.09	19146.44
"tcruzi-10756"	26905.54	26650.03	26905.54	26650.03
"tcruzi-10757"	32513.59	28130.26	32513.59	28130.26
"tcruzi-10759"	27645	24755.35	27645	24755.35
"tcruzi-10760"	365.52	503.79	365.52	503.79
"tcruzi-10761"	21353.57	17143.18	21353.57	17143.18
"tcruzi-10763"	30211.32	28270.68	30211.32	28270.68
"tcruzi-10766"	23730.86	18453.84	23730.86	18453.84
"tcruzi-10767"	14032.06	12077.97	14032.06	12077.97
"tcruzi-10768"	22334.04	15786.89	22334.04	15786.89
"tcruzi-10769"	99.72	101.59	99.72	101.59
"tcruzi-10771"	27061.51	27502.17	27061.51	27502.17
"tcruzi-10772"	25503.08	29570.18	25503.08	29570.18
"tcruzi-10773"	25443.35	21466.86	25443.35	21466.86
"tcruzi-10774"	10218.39	7906.81	10218.39	7906.81
"tcruzi-108081"	328.73	363.8	328.73	363.8
"tcruzi-10820"	5455.47	6292.88	5455.47	6292.88
"tcruzi-10821"	30030.92	27061.51	30030.92	27061.51
"tcruzi-108384"	766.09	572.59	766.09	572.59
"tcruzi-108385"	4347.26	2927.47	4347.26	2927.47
"tcruzi-108386"	5167.16	4464.21	5167.16	4464.21
"tcruzi-108387"	4446.15	4114.89	4446.15	4114.89
"tcruzi-108388"	1247.88	1208.59	1247.88	1208.59
"tcruzi-108389"	1466.81	1342.17	1466.81	1342.17
"tcruzi-108390"	1474	1976.64	1474	1976.64
"tcruzi-108391"	1323.12	1646.5	1323.12	1646.5
"tcruzi-108407"	319.1	428.84	319.1	428.84
"tcruzi-108790"	989.53	724.72	989.53	724.72
"tcruzi-108798"	2269.03	2215.48	2269.03	2215.48
"tcruzi-108805"	130.6	167.56	130.6	167.56
"tcruzi-108853"	299.16	384.58	299.16	384.58
"tcruzi-109067"	546.96	589.89	546.96	589.89
"tcruzi-109292"	2483.01	714.78	2483.01	714.78
"tcruzi-109312"	2819.81	3213.42	2819.81	3213.42
"tcruzi-109351"	89.49	156.16	89.49	156.16
"tcruzi-109483"	54.22	86.49	54.22	86.49
"tcruzi-110050"	75	54.89	75	54.89
"tcruzi-110393"	129.19	180.52	129.19	180.52
"tcruzi-1104"	3477.85	3298.42	3477.85	3298.42
"tcruzi-110636"	119.38	115.99	119.38	115.99
"tcruzi-110773"	26.05	35.45	26.05	35.45
"tcruzi-11128"	1017.22	642.49	1017.22	642.49
