"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	920.82	256.11	920.82	256.11
"tcruzi-100162"	47.82	47.56	47.82	47.56
"tcruzi-100284"	16280.19	13084.42	16280.19	13084.42
"tcruzi-100318"	471.64	377.31	471.64	377.31
"tcruzi-10046"	102.57	143.45	102.57	143.45
"tcruzi-100681"	1550.39	1885.59	1550.39	1885.59
"tcruzi-10070"	22760.7	21194.61	22760.7	21194.61
"tcruzi-100743"	4464.21	4012.07	4464.21	4012.07
"tcruzi-100813"	2384.34	3057.03	2384.34	3057.03
"tcruzi-101092"	54.22	36.55	54.22	36.55
"tcruzi-101299"	72.73	68.49	72.73	68.49
"tcruzi-101458"	1348.85	1584.02	1348.85	1584.02
"tcruzi-101588"	81.66	109.38	81.66	109.38
"tcruzi-101707"	114.84	125.9	114.84	125.9
"tcruzi-101832"	345.07	508.68	345.07	508.68
"tcruzi-101894"	92.46	66.41	92.46	66.41
"tcruzi-102254"	51.86	70.91	51.86	70.91
"tcruzi-1023"	51.26	54.95	51.26	54.95
"tcruzi-10242"	56	26.37	56	26.37
"tcruzi-102678"	143.45	111.02	143.45	111.02
"tcruzi-103137"	428.84	374.58	428.84	374.58
"tcruzi-103387"	176.43	135.34	176.43	135.34
"tcruzi-103639"	187.66	159.79	187.66	159.79
"tcruzi-103728"	75.88	61.69	75.88	61.69
"tcruzi-103831"	613.19	635.99	613.19	635.99
"tcruzi-103915"	3317.63	1310.31	3317.63	1310.31
"tcruzi-104192"	3445.33	3525.23	3445.33	3525.23
"tcruzi-104193"	4528.85	4804.97	4528.85	4804.97
"tcruzi-104196"	27972.13	28130.26	27972.13	28130.26
"tcruzi-104199"	26983.03	26224.5	26983.03	26224.5
"tcruzi-104201"	28438.15	27717.21	28438.15	27717.21
"tcruzi-104202"	27427.79	26372.5	27427.79	26372.5
"tcruzi-104203"	24384.36	21948.89	24384.36	21948.89
"tcruzi-104204"	24882.75	24089	24882.75	24089
"tcruzi-104210"	2104.88	2439.76	2104.88	2439.76
"tcruzi-104316"	47.96	94.61	47.96	94.61
"tcruzi-104444"	117.48	102.19	117.48	102.19
"tcruzi-104468"	8552.13	9718.07	8552.13	9718.07
"tcruzi-104469"	15222.99	12639.21	15222.99	12639.21
"tcruzi-104470"	8284.8	11885.87	8284.8	11885.87
"tcruzi-104471"	5368.83	3834.06	5368.83	3834.06
"tcruzi-104472"	5280.08	3978.65	5280.08	3978.65
"tcruzi-104720"	3738.42	4191.9	3738.42	4191.9
"tcruzi-10480"	424.08	608.08	424.08	608.08
