"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	87.92	87.92	87.92	87.92
"tcruzi-100162"	56.12	60.53	56.12	60.53
"tcruzi-100284"	7648.25	7251.76	7648.25	7251.76
"tcruzi-100318"	76.94	88.59	76.94	88.59
"tcruzi-10046"	226.71	110.58	226.71	110.58
"tcruzi-100681"	10725.67	12050.53	10725.67	12050.53
"tcruzi-10070"	438.69	378.81	438.69	378.81
"tcruzi-100743"	312.74	701.25	312.74	701.25
"tcruzi-100813"	239.91	290.13	239.91	290.13
"tcruzi-101092"	43.2	49.9	43.2	49.9
"tcruzi-101299"	45.83	47.56	45.83	47.56
"tcruzi-101458"	69.42	93.51	69.42	93.51
"tcruzi-101588"	125.18	130.06	125.18	130.06
"tcruzi-101707"	256.94	307.38	256.94	307.38
"tcruzi-101832"	274.27	209.6	274.27	209.6
"tcruzi-101894"	109.6	95.53	109.6	95.53
"tcruzi-102254"	32.25	73.46	32.25	73.46
"tcruzi-1023"	37.26	42.04	37.26	42.04
"tcruzi-10242"	57.6	59.95	57.6	59.95
"tcruzi-102678"	132.84	152.04	132.84	152.04
"tcruzi-103137"	340.27	487.44	340.27	487.44
"tcruzi-103387"	248.61	240.3	248.61	240.3
"tcruzi-103639"	236.36	384.58	236.36	384.58
"tcruzi-103728"	55.39	80.19	55.39	80.19
"tcruzi-103831"	12403.48	10218.39	12403.48	10218.39
"tcruzi-103915"	75.8	182.54	75.8	182.54
"tcruzi-104192"	27061.51	25072.26	27061.51	25072.26
"tcruzi-104193"	14312.58	7927.67	14312.58	7927.67
"tcruzi-104196"	27888.18	32018.6	27888.18	32018.6
"tcruzi-104199"	24692.29	29961.32	24692.29	29961.32
"tcruzi-104201"	27717.21	32684.82	27717.21	32684.82
"tcruzi-104202"	21830.81	32304.31	21830.81	32304.31
"tcruzi-104203"	23418.9	29731.74	23418.9	29731.74
"tcruzi-104204"	20664.25	29469.83	20664.25	29469.83
"tcruzi-104210"	17572.51	28130.26	17572.51	28130.26
"tcruzi-104316"	127.6	127.85	127.6	127.85
