"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	79.42	157.17	79.42	157.17
"tcruzi-100162"	96.79	52.97	96.79	52.97
"tcruzi-100284"	13619.63	10333.82	13619.63	10333.82
"tcruzi-100318"	153.99	279.85	153.99	279.85
"tcruzi-10046"	7600.99	8236.05	7600.99	8236.05
"tcruzi-100681"	3181.42	4627.32	3181.42	4627.32
"tcruzi-10070"	28199.76	27129.5	28199.76	27129.5
"tcruzi-100743"	2832.17	3258.72	2832.17	3258.72
"tcruzi-100813"	149.72	118.29	149.72	118.29
"tcruzi-101092"	58.03	55.57	58.03	55.57
"tcruzi-101299"	73.59	74.67	73.59	74.67
"tcruzi-101458"	989.53	553.9	989.53	553.9
"tcruzi-101588"	95.53	101.98	95.53	101.98
"tcruzi-101707"	58.6	50.33	58.6	50.33
"tcruzi-101832"	1856.13	2051.77	1856.13	2051.77
"tcruzi-101894"	87.07	81.36	87.07	81.36
"tcruzi-102254"	144.12	90.54	144.12	90.54
"tcruzi-1023"	40.52	36.4	40.52	36.4
"tcruzi-10242"	43.66	62.15	43.66	62.15
"tcruzi-102678"	2900.18	3229.01	2900.18	3229.01
"tcruzi-103137"	1017.22	925.54	1017.22	925.54
"tcruzi-103387"	453.63	380.42	453.63	380.42
"tcruzi-103639"	211.48	326.32	211.48	326.32
"tcruzi-103728"	60.67	76.02	60.67	76.02
"tcruzi-103831"	21089.37	12710.95	21089.37	12710.95
"tcruzi-103915"	317.89	351.02	317.89	351.02
"tcruzi-104192"	8552.13	9305.78	8552.13	9305.78
"tcruzi-104193"	8236.05	5559.66	8236.05	5559.66
"tcruzi-104196"	37392.32	33876.34	37392.32	33876.34
"tcruzi-104199"	36712.56	35816.58	36712.56	35816.58
"tcruzi-104201"	38945.98	35685.94	38945.98	35685.94
"tcruzi-104202"	32684.82	34627.89	32684.82	34627.89
"tcruzi-104203"	32304.31	26519.66	32304.31	26519.66
"tcruzi-104204"	29021.53	29021.53	29021.53	29021.53
