"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	2404.17	4947.36	2404.17	4947.36
"tcruzi-100162"	63.01	44.01	63.01	44.01
"tcruzi-100284"	21895.61	23730.86	21895.61	23730.86
"tcruzi-100318"	78.2	59.49	78.2	59.49
"tcruzi-10046"	258.45	262.92	258.45	262.92
"tcruzi-100681"	9615.69	8378.72	9615.69	8378.72
"tcruzi-10070"	20664.25	22282.09	20664.25	22282.09
"tcruzi-100743"	369.77	117.68	369.77	117.68
"tcruzi-100813"	168.7	77.1	168.7	77.1
"tcruzi-101092"	163.54	300.35	163.54	300.35
"tcruzi-101299"	72.54	49.14	72.54	49.14
"tcruzi-101458"	105.59	216.26	105.59	216.26
"tcruzi-101588"	68.95	71.51	68.95	71.51
"tcruzi-101707"	75	68.36	75	68.36
"tcruzi-101832"	118.4	136.86	118.4	136.86
"tcruzi-101894"	85.85	83.54	85.85	83.54
"tcruzi-102254"	38.61	41.71	38.61	41.71
"tcruzi-1023"	33.78	44.34	33.78	44.34
"tcruzi-10242"	64.77	70.61	64.77	70.61
"tcruzi-102678"	443.72	266.79	443.72	266.79
"tcruzi-103137"	114.61	88.59	114.61	88.59
"tcruzi-103387"	111.92	132.59	111.92	132.59
"tcruzi-103639"	200.91	151.39	200.91	151.39
"tcruzi-103728"	70.46	76.51	70.46	76.51
"tcruzi-103831"	8756.68	8552.13	8756.68	8552.13
"tcruzi-103915"	5790.65	9405.24	5790.65	9405.24
"tcruzi-104192"	18873.02	18046.28	18873.02	18046.28
"tcruzi-104193"	18046.28	18678.32	18046.28	18678.32
"tcruzi-104196"	30629.34	36239.72	30629.34	36239.72
"tcruzi-104199"	35155.64	33073.43	35155.64	33073.43
"tcruzi-104201"	32513.59	31263.53	32513.59	31263.53
"tcruzi-104202"	32304.31	30369.97	32304.31	30369.97
"tcruzi-104203"	34102.38	32684.82	34102.38	32684.82
"tcruzi-104204"	32118.02	33575.71	32118.02	33575.71
"tcruzi-104210"	22991.11	21353.57	22991.11	21353.57
"tcruzi-104316"	83.85	89.14	83.85	89.14
"tcruzi-104444"	575.35	820.21	575.35	820.21
"tcruzi-104468"	25888.71	27288.16	25888.71	27288.16
"tcruzi-104469"	24628.49	23975.9	24628.49	23975.9
"tcruzi-104470"	28668.32	24089	28668.32	24089
"tcruzi-104471"	25325.51	21194.61	25325.51	21194.61
"tcruzi-104472"	24215.96	31059.06	24215.96	31059.06
"tcruzi-104720"	192.77	353.78	192.77	353.78
"tcruzi-10480"	728.66	959.84	728.66	959.84
"tcruzi-104858"	28590.61	23536.38	28590.61	23536.38
"tcruzi-104859"	26837.2	26837.2	26837.2	26837.2
"tcruzi-104860"	25621.43	29106.55	25621.43	29106.55
"tcruzi-104861"	25825.3	32018.6	25825.3	32018.6
"tcruzi-104862"	28130.26	25685.78	28130.26	25685.78
"tcruzi-104863"	27427.79	26650.03	27427.79	26650.03
"tcruzi-105168"	291.04	1017.22	291.04	1017.22
"tcruzi-105245"	616.4	510.92	616.4	510.92
"tcruzi-10541"	5939.29	3707.11	5939.29	3707.11
"tcruzi-106008"	5749.21	6400.49	5749.21	6400.49
"tcruzi-106060"	2461.51	1789.85	2461.51	1789.85
"tcruzi-106061"	2858.46	1474	2858.46	1474
"tcruzi-106211"	1716.75	1124.89	1716.75	1124.89
"tcruzi-106212"	2184.76	2304.2	2184.76	2304.2
"tcruzi-106221"	2508.48	1743.18	2508.48	1743.18
"tcruzi-106222"	2304.2	1773.17	2304.2	1773.17
"tcruzi-106223"	3332.09	1412.15	3332.09	1412.15
"tcruzi-106224"	3043.12	2093.75	3043.12	2093.75
"tcruzi-106226"	2269.03	1864.64	2269.03	1864.64
"tcruzi-106227"	269.38	399.03	269.38	399.03
"tcruzi-106269"	19192.14	19335.61	19192.14	19335.61
"tcruzi-106624"	153.99	189.14	153.99	189.14
"tcruzi-106719"	9382.89	6378.45	9382.89	6378.45
"tcruzi-107004"	144.81	252.57	144.81	252.57
"tcruzi-107008"	8424.51	7882.15	8424.51	7882.15
"tcruzi-107305"	36	35.45	36	35.45
"tcruzi-10742"	1087.78	292.13	1087.78	292.13
"tcruzi-10745"	18769.5	18172.19	18769.5	18172.19
"tcruzi-10756"	18402.77	18316.96	18402.77	18316.96
"tcruzi-10757"	32883.65	30793.31	32883.65	30793.31
"tcruzi-10759"	31160.17	25888.71	31160.17	25888.71
"tcruzi-10760"	3574.1	2619.14	3574.1	2619.14
"tcruzi-10761"	24325.06	21530.83	24325.06	21530.83
"tcruzi-10763"	29570.18	29961.32	29570.18	29961.32
"tcruzi-10766"	24882.75	22695.17	24882.75	22695.17
"tcruzi-10767"	15265.76	15265.76	15265.76	15265.76
"tcruzi-10768"	25261	24628.49	25261	24628.49
"tcruzi-10769"	299.16	210.3	299.16	210.3
"tcruzi-10771"	18002.72	18355.88	18002.72	18355.88
"tcruzi-10772"	27972.13	34102.38	27972.13	34102.38
"tcruzi-10773"	16829.78	17858.3	16829.78	17858.3
"tcruzi-10774"	16597.1	16435.45	16597.1	16435.45
