"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	135.67	141.52	135.67	141.52
"tcruzi-100162"	1168.13	1172.9	1168.13	1172.9
"tcruzi-100284"	19588.44	25825.3	19588.44	25825.3
"tcruzi-100318"	278.83	223.35	278.83	223.35
"tcruzi-10046"	20287.55	20188.31	20287.55	20188.31
"tcruzi-100681"	5475.28	5111.66	5475.28	5111.66
"tcruzi-10070"	12956.73	16352.99	12956.73	16352.99
"tcruzi-100743"	226.71	613.19	226.71	613.19
"tcruzi-100813"	62.42	73.03	62.42	73.03
"tcruzi-101092"	24.67	64.92	24.67	64.92
"tcruzi-101299"	787.03	672.87	787.03	672.87
"tcruzi-101458"	8914.02	8378.72	8914.02	8378.72
"tcruzi-101588"	76.65	57.91	76.65	57.91
"tcruzi-101707"	178.74	88.24	178.74	88.24
"tcruzi-101832"	244.5	231.22	244.5	231.22
"tcruzi-101894"	125.18	131.61	125.18	131.61
"tcruzi-102254"	87.92	80.85	87.92	80.85
"tcruzi-1023"	24.94	16.34	24.94	16.34
"tcruzi-10242"	36.4	28.43	36.4	28.43
"tcruzi-102678"	84.17	93.69	84.17	93.69
"tcruzi-103137"	6544.05	1875.91	6544.05	1875.91
"tcruzi-103387"	100.82	87.92	100.82	87.92
"tcruzi-103639"	682.21	459.97	682.21	459.97
"tcruzi-103728"	113.92	112.15	113.92	112.15
"tcruzi-103831"	7528.72	8261.54	7528.72	8261.54
"tcruzi-103915"	6668.88	7811.9	6668.88	7811.9
"tcruzi-104192"	25888.71	26372.5	25888.71	26372.5
"tcruzi-104193"	15589.77	16788.71	15589.77	16788.71
"tcruzi-104196"	31923.59	33073.43	31923.59	33073.43
"tcruzi-104199"	36239.72	33680.47	36239.72	33680.47
"tcruzi-104201"	31531.22	34890.31	31531.22	34890.31
"tcruzi-104202"	34423.73	32789.91	34423.73	32789.91
"tcruzi-104203"	30539.23	26519.66	30539.23	26519.66
"tcruzi-104204"	27645	24384.36	27645	24384.36
"tcruzi-104210"	12783.25	14105.19	12783.25	14105.19
"tcruzi-104316"	87.76	73.46	87.76	73.46
"tcruzi-104444"	1110.69	561.96	1110.69	561.96
"tcruzi-104468"	22626.49	21778.73	22626.49	21778.73
"tcruzi-104469"	23605.75	23241.16	23605.75	23241.16
"tcruzi-104470"	24882.75	22816.8	24882.75	22816.8
"tcruzi-104471"	194.27	264.09	194.27	264.09
"tcruzi-104472"	6092.76	6004.09	6092.76	6004.09
"tcruzi-104720"	12206.43	10881.92	12206.43	10881.92
"tcruzi-10480"	595.91	231.87	595.91	231.87
"tcruzi-104858"	21895.61	20231.15	21895.61	20231.15
"tcruzi-104859"	22282.09	21406.74	22282.09	21406.74
"tcruzi-104860"	20452.6	20721.57	20452.6	20721.57
"tcruzi-104861"	23908.67	23293.48	23908.67	23293.48
"tcruzi-104862"	22076.32	19842.97	22076.32	19842.97
"tcruzi-104863"	12111.03	12272.64	12111.03	12272.64
"tcruzi-105168"	305.16	294.9	305.16	294.9
"tcruzi-105245"	275.17	189.14	275.17	189.14
"tcruzi-10541"	495.8	315.62	495.8	315.62
"tcruzi-106008"	259.42	390.5	259.42	390.5
"tcruzi-106060"	15424.18	17074.58	15424.18	17074.58
"tcruzi-106061"	10637.39	10582.6	10637.39	10582.6
"tcruzi-106211"	14565.21	16917.76	14565.21	16917.76
"tcruzi-106212"	1875.91	2900.18	1875.91	2900.18
"tcruzi-106221"	15265.76	16711.95	15265.76	16711.95
"tcruzi-106222"	7292.99	7362.03	7292.99	7362.03
"tcruzi-106223"	16641.07	17109.13	16641.07	17109.13
"tcruzi-106224"	9913.63	10637.39	9913.63	10637.39
"tcruzi-106226"	17336.69	16829.78	17336.69	16829.78
"tcruzi-106227"	1490.96	1254.36	1490.96	1254.36
"tcruzi-106269"	487.44	417.37	487.44	417.37
"tcruzi-106624"	1276.05	639.28	1276.05	639.28
"tcruzi-106719"	451.21	815.27	451.21	815.27
"tcruzi-107004"	63.32	73.59	63.32	73.59
"tcruzi-107008"	107.71	114.39	107.71	114.39
"tcruzi-107305"	40.86	33.78	40.86	33.78
"tcruzi-10742"	275.91	119.62	275.91	119.62
"tcruzi-10745"	20611.66	23048.64	20611.66	23048.64
"tcruzi-10756"	19990.01	22018.52	19990.01	22018.52
"tcruzi-10757"	29021.53	31348.36	29021.53	31348.36
"tcruzi-10759"	31348.36	28590.61	31348.36	28590.61
"tcruzi-10760"	1691.19	2116.3	1691.19	2116.3
"tcruzi-10761"	12847.38	13393.12	12847.38	13393.12
"tcruzi-10763"	30030.92	30294.8	30030.92	30294.8
"tcruzi-10766"	17732.19	19107.6	17732.19	19107.6
"tcruzi-10767"	4366.76	5846.57	4366.76	5846.57
"tcruzi-10768"	16480.4	15751.55	16480.4	15751.55
"tcruzi-10769"	265	253.52	265	253.52
"tcruzi-10771"	19842.97	22991.11	19842.97	22991.11
"tcruzi-10772"	29803	31814.44	29803	31814.44
"tcruzi-10773"	16788.71	15381.23	16788.71	15381.23
"tcruzi-10774"	2404.17	1837.52	2404.17	1837.52
"tcruzi-108081"	459.97	1190.23	459.97	1190.23
"tcruzi-10820"	2082.56	1924.61	2082.56	1924.61
"tcruzi-10821"	30114.02	29731.74	30114.02	29731.74
"tcruzi-108384"	1070.19	1177.72	1070.19	1177.72
"tcruzi-108385"	2722.59	2913.95	2722.59	2913.95
"tcruzi-108386"	2607.54	2350.71	2607.54	2350.71
"tcruzi-108387"	3258.72	2508.48	3258.72	2508.48
"tcruzi-108388"	4427.37	2556.96	4427.37	2556.96
"tcruzi-108389"	4028.67	4064.29	4028.67	4064.29
"tcruzi-108390"	4649.72	4586.36	4649.72	4586.36
"tcruzi-108391"	3149.13	2774.14	3149.13	2774.14
"tcruzi-108407"	60.1	43.36	60.1	43.36
"tcruzi-108790"	815.27	182.54	815.27	182.54
"tcruzi-108798"	12747.49	11034.94	12747.49	11034.94
"tcruzi-108805"	57.29	62.86	57.29	62.86
