"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	276.78	152.75	276.78	152.75
"tcruzi-100162"	103.4	206.04	103.4	206.04
"tcruzi-100284"	193.75	199.92	193.75	199.92
"tcruzi-100318"	91.2	157.94	91.2	157.94
"tcruzi-10046"	150.03	132.84	150.03	132.84
"tcruzi-100681"	13993.71	11034.94	13993.71	11034.94
"tcruzi-10070"	8053.5	10165.23	8053.5	10165.23
"tcruzi-100743"	245.36	513.68	245.36	513.68
"tcruzi-100813"	325.02	174.38	325.02	174.38
"tcruzi-101092"	50.2	71.51	50.2	71.51
"tcruzi-101299"	67.17	100.66	67.17	100.66
"tcruzi-101458"	48.86	58.74	48.86	58.74
"tcruzi-101588"	183.12	112.58	183.12	112.58
"tcruzi-101707"	301.68	112.38	301.68	112.38
"tcruzi-101832"	185.18	56.12	185.18	56.12
"tcruzi-101894"	68.36	74.21	68.36	74.21
"tcruzi-102254"	46.52	48.57	46.52	48.57
"tcruzi-1023"	59.95	34.75	59.95	34.75
"tcruzi-10242"	75	50.79	75	50.79
"tcruzi-102678"	728.66	1001.71	728.66	1001.71
"tcruzi-103137"	131.46	47.42	131.46	47.42
"tcruzi-103387"	413.67	430.88	413.67	430.88
"tcruzi-103639"	8284.8	4889.66	8284.8	4889.66
"tcruzi-103728"	64.77	75.27	64.77	75.27
"tcruzi-103831"	19842.97	18920.62	19842.97	18920.62
"tcruzi-103915"	188.69	220.81	188.69	220.81
"tcruzi-104192"	21194.61	20231.15	21194.61	20231.15
"tcruzi-104193"	25685.78	19536.34	25685.78	19536.34
"tcruzi-104196"	33449.39	38945.98	33449.39	38945.98
"tcruzi-104199"	29469.83	29885.69	29469.83	29885.69
"tcruzi-104201"	30963.74	36239.72	30963.74	36239.72
"tcruzi-104202"	32883.65	33259.62	32883.65	33259.62
"tcruzi-104203"	30875.98	33575.71	30875.98	33575.71
"tcruzi-104204"	37392.32	34770.52	37392.32	34770.52
"tcruzi-104210"	18873.02	16172.02	18873.02	16172.02
"tcruzi-104316"	229.37	59.82	229.37	59.82
"tcruzi-104444"	297.19	315.62	297.19	315.62
"tcruzi-104468"	31263.53	30030.92	31263.53	30030.92
"tcruzi-104469"	27502.17	28590.61	27502.17	28590.61
"tcruzi-104470"	26700.15	27210.17	26700.15	27210.17
"tcruzi-104471"	18823.41	19690.63	18823.41	19690.63
"tcruzi-104472"	20664.25	21530.83	20664.25	21530.83
"tcruzi-104720"	199.92	87.92	199.92	87.92
"tcruzi-10480"	400.32	161.33	400.32	161.33
"tcruzi-104858"	27427.79	22076.32	27427.79	22076.32
"tcruzi-104859"	30629.34	28766.86	30629.34	28766.86
"tcruzi-104860"	29317.34	28270.68	29317.34	28270.68
"tcruzi-104861"	26519.66	29175.43	26519.66	29175.43
"tcruzi-104862"	26445.87	26224.5	26445.87	26224.5
"tcruzi-104863"	25951.77	26372.5	25951.77	26372.5
"tcruzi-105168"	131.21	146.43	131.21	146.43
"tcruzi-105245"	59.66	196.77	59.66	196.77
"tcruzi-10541"	2016.48	2986.31	2016.48	2986.31
"tcruzi-106008"	11227.51	11227.51	11227.51	11227.51
