"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	91.84	105.98	91.84	105.98
"tcruzi-100162"	68.23	41.02	68.23	41.02
"tcruzi-100284"	6292.88	4995.61	6292.88	4995.61
"tcruzi-100318"	58.89	63.32	58.89	63.32
"tcruzi-10046"	185.63	170.44	185.63	170.44
"tcruzi-100681"	3135	4028.67	3135	4028.67
"tcruzi-10070"	9143.46	9357.62	9143.46	9357.62
"tcruzi-100743"	2643.93	2534.69	2643.93	2534.69
"tcruzi-100813"	148.8	116.17	148.8	116.17
"tcruzi-101092"	21.81	47.7	21.81	47.7
"tcruzi-101299"	74.67	77.1	74.67	77.1
"tcruzi-101458"	1837.52	1727.13	1837.52	1727.13
"tcruzi-101588"	89.66	91.84	89.66	91.84
"tcruzi-101707"	109.18	93.69	109.18	93.69
"tcruzi-101832"	277.82	424.08	277.82	424.08
"tcruzi-101894"	227.41	272.25	227.41	272.25
"tcruzi-102254"	87.07	153.68	87.07	153.68
"tcruzi-1023"	36	67.92	36	67.92
"tcruzi-10242"	60.93	50.61	60.93	50.61
"tcruzi-102678"	1163.31	1305.36	1163.31	1305.36
"tcruzi-103137"	466.47	307.38	466.47	307.38
"tcruzi-103387"	136.24	80.02	136.24	80.02
"tcruzi-103639"	356.49	510.92	356.49	510.92
"tcruzi-103728"	67.05	66.57	67.05	66.57
"tcruzi-103831"	14246.39	14525.15	14246.39	14525.15
"tcruzi-103915"	2160.05	3645.01	2160.05	3645.01
"tcruzi-104192"	18920.62	17900.86	18920.62	17900.86
"tcruzi-104193"	5324.84	8552.13	5324.84	8552.13
"tcruzi-104196"	33073.43	30875.98	33073.43	30875.98
"tcruzi-104199"	31923.59	34627.89	31923.59	34627.89
"tcruzi-104201"	36390.59	36528.98	36390.59	36528.98
"tcruzi-104202"	30449.33	28130.26	30449.33	28130.26
"tcruzi-104203"	30211.32	22450.04	30211.32	22450.04
"tcruzi-104204"	23789.87	22282.09	23789.87	22282.09
"tcruzi-104210"	28438.15	25006.01	28438.15	25006.01
"tcruzi-104316"	3461.8	2007.34	3461.8	2007.34
"tcruzi-104444"	114.39	90.71	114.39	90.71
"tcruzi-104468"	19894.74	21466.86	19894.74	21466.86
"tcruzi-104469"	25503.08	26301.36	25503.08	26301.36
"tcruzi-104470"	28199.76	21194.61	28199.76	21194.61
"tcruzi-104471"	13218.51	7339.83	13218.51	7339.83
"tcruzi-104472"	14818.8	9913.63	14818.8	9913.63
"tcruzi-104720"	3493.65	2870.74	3493.65	2870.74
"tcruzi-10480"	333.86	258.45	333.86	258.45
"tcruzi-104858"	18212.46	21089.37	18212.46	21089.37
"tcruzi-104859"	25562.23	22695.17	25562.23	22695.17
"tcruzi-104860"	21466.86	19690.63	21466.86	19690.63
"tcruzi-104861"	36712.56	32684.82	36712.56	32684.82
"tcruzi-104862"	26763.58	15632.57	26763.58	15632.57
"tcruzi-104863"	32984.4	21588.79	32984.4	21588.79
"tcruzi-105168"	143.45	120.04	143.45	120.04
"tcruzi-105245"	430.88	471.64	430.88	471.64
"tcruzi-10541"	272.25	209.6	272.25	209.6
"tcruzi-106008"	561.96	964.3	561.96	964.3
"tcruzi-106060"	15751.55	14105.19	15751.55	14105.19
"tcruzi-106061"	17526.64	16513.91	17526.64	16513.91
"tcruzi-106211"	15265.76	12497.57	15265.76	12497.57
"tcruzi-106212"	5771.05	7577.98	5771.05	7577.98
"tcruzi-106221"	15858.74	15671.28	15858.74	15671.28
"tcruzi-106222"	8402.92	8168.64	8402.92	8168.64
"tcruzi-106223"	17143.18	15265.76	17143.18	15265.76
"tcruzi-106224"	21948.89	18212.46	21948.89	18212.46
"tcruzi-106226"	18268.51	15978.33	18268.51	15978.33
"tcruzi-106227"	747.43	566.45	747.43	566.45
"tcruzi-106269"	14175.96	11855.61	14175.96	11855.61
"tcruzi-106624"	190.2	127.6	190.2	127.6
"tcruzi-106719"	65.07	52.16	65.07	52.16
"tcruzi-107004"	132.05	116.41	132.05	116.41
"tcruzi-107008"	52.16	45.64	52.16	45.64
"tcruzi-107305"	25.78	46.16	25.78	46.16
"tcruzi-10742"	126.22	103.59	126.22	103.59
"tcruzi-10745"	6355.32	11572.13	6355.32	11572.13
"tcruzi-10756"	22184.8	20085.62	22184.8	20085.62
"tcruzi-10757"	23605.75	32398.44	23605.75	32398.44
"tcruzi-10759"	21194.61	22760.7	21194.61	22760.7
"tcruzi-10760"	411.86	532.16	411.86	532.16
"tcruzi-10761"	18402.77	20452.6	18402.77	20452.6
"tcruzi-10763"	23179.31	16961.86	23179.31	16961.86
"tcruzi-10766"	21252.75	23418.9	21252.75	23418.9
"tcruzi-10767"	21143.31	26024.65	21143.31	26024.65
"tcruzi-10768"	19379.94	20611.66	19379.94	20611.66
"tcruzi-10769"	90.2	64.36	90.2	64.36
"tcruzi-10771"	17109.13	12050.53	17109.13	12050.53
"tcruzi-10772"	16788.71	22933.34	16788.71	22933.34
"tcruzi-10773"	12403.48	13957.42	12403.48	13957.42
"tcruzi-10774"	13118.54	13469.37	13118.54	13469.37
"tcruzi-108081"	1208.59	1550.39	1208.59	1550.39
"tcruzi-10820"	16597.1	16172.02	16597.1	16172.02
"tcruzi-10821"	23106	23179.31	23106	23179.31
"tcruzi-108384"	7433.44	6879.5	7433.44	6879.5
"tcruzi-108385"	478.1	583.29	478.1	583.29
"tcruzi-108386"	1420.41	1567.81	1420.41	1567.81
"tcruzi-108387"	916.21	707.97	916.21	707.97
"tcruzi-108388"	8053.5	6931.64	8053.5	6931.64
"tcruzi-108389"	9743.22	10090.71	9743.22	10090.71
"tcruzi-108390"	12639.21	11660.13	12639.21	11660.13
"tcruzi-108391"	9038.44	8053.5	9038.44	8053.5
"tcruzi-108407"	81.85	73.73	81.85	73.73
"tcruzi-108790"	852.74	251.14	852.74	251.14
"tcruzi-108798"	3818.69	4212.04	3818.69	4212.04
"tcruzi-108805"	33.26	61.85	33.26	61.85
"tcruzi-108853"	142.43	150.35	142.43	150.35
"tcruzi-109067"	47.15	56.42	47.15	56.42
"tcruzi-109292"	799.11	1033.13	799.11	1033.13
"tcruzi-109312"	1924.61	2361.68	1924.61	2361.68
"tcruzi-109351"	516.29	973.87	516.29	973.87
"tcruzi-109483"	158.29	326.32	158.29	326.32
"tcruzi-110050"	137.21	166.85	137.21	166.85
"tcruzi-110393"	134.28	178.74	134.28	178.74
"tcruzi-1104"	3271.36	2569.25	3271.36	2569.25
"tcruzi-110636"	67.64	40.34	67.64	40.34
"tcruzi-110773"	53.12	47.56	53.12	47.56
"tcruzi-11128"	445.71	415.67	445.71	415.67
"tcruzi-111283"	118.17	107.31	118.17	107.31
"tcruzi-111289"	36.47	50.33	36.47	50.33
"tcruzi-11131"	578.25	616.4	578.25	616.4
"tcruzi-11132"	1392.12	989.53	1392.12	989.53
"tcruzi-111328"	4627.32	4228.2	4627.32	4228.2
"tcruzi-11136"	920.82	840.28	920.82	840.28
"tcruzi-11137"	891.44	799.11	891.44	799.11
"tcruzi-11140"	1081.07	1445.68	1081.07	1445.68
