"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	194.7	56.59	194.7	56.59
"tcruzi-100162"	68.95	42.34	68.95	42.34
"tcruzi-100284"	15462.43	17074.58	15462.43	17074.58
"tcruzi-100318"	115.67	65.07	115.67	65.07
"tcruzi-10046"	425.43	294.18	425.43	294.18
"tcruzi-100681"	4509.37	4995.61	4509.37	4995.61
"tcruzi-10070"	15187.11	16313.97	15187.11	16313.97
"tcruzi-100743"	129.19	168.34	129.19	168.34
"tcruzi-100813"	55.26	74.21	55.26	74.21
"tcruzi-101092"	47.96	58.89	47.96	58.89
"tcruzi-101299"	55.1	49.43	55.1	49.43
"tcruzi-101458"	7956.11	7717.39	7956.11	7717.39
"tcruzi-101588"	59.66	86.94	59.66	86.94
"tcruzi-101707"	121.05	106.68	121.05	106.68
"tcruzi-101832"	146.77	159.05	146.77	159.05
"tcruzi-101894"	1156.77	836.03	1156.77	836.03
"tcruzi-102254"	52.97	93.87	52.97	93.87
"tcruzi-1023"	203.24	172.03	203.24	172.03
"tcruzi-10242"	57.68	71.22	57.68	71.22
"tcruzi-102678"	127.85	99.72	127.85	99.72
"tcruzi-103137"	133.99	125.45	133.99	125.45
"tcruzi-103387"	141.8	140.43	141.8	140.43
"tcruzi-103639"	471.64	411.86	471.64	411.86
"tcruzi-103728"	55.57	52.97	55.57	52.97
"tcruzi-103831"	11257.55	11034.94	11257.55	11034.94
"tcruzi-103915"	12469.07	20188.31	12469.07	20188.31
"tcruzi-104192"	36390.59	27061.51	36390.59	27061.51
"tcruzi-104193"	14141.78	7556.35	14141.78	7556.35
"tcruzi-104196"	31437.63	28839.13	31437.63	28839.13
"tcruzi-104199"	26159.27	28515.25	26159.27	28515.25
"tcruzi-104201"	32398.44	29021.53	32398.44	29021.53
"tcruzi-104202"	32984.4	31059.06	32984.4	31059.06
"tcruzi-104203"	26580.32	26837.2	26580.32	26837.2
"tcruzi-104204"	36712.56	29106.55	36712.56	29106.55
"tcruzi-104210"	28042.72	25072.26	28042.72	25072.26
"tcruzi-104316"	53.12	74.5	53.12	74.5
"tcruzi-104444"	203.74	134.28	203.74	134.28
"tcruzi-104468"	23674.38	23106	23674.38	23106
"tcruzi-104469"	26301.36	25825.3	26301.36	25825.3
"tcruzi-104470"	22450.04	26301.36	22450.04	26301.36
"tcruzi-104471"	9065.7	10165.23	9065.7	10165.23
"tcruzi-104472"	14673.97	15751.55	14673.97	15751.55
"tcruzi-104720"	299.16	265.87	299.16	265.87
"tcruzi-10480"	2082.56	1482.52	2082.56	1482.52
"tcruzi-104858"	17572.51	19481.3	17572.51	19481.3
"tcruzi-104859"	33165.39	28042.72	33165.39	28042.72
"tcruzi-104860"	25621.43	22816.8	25621.43	22816.8
"tcruzi-104861"	29317.34	25261	29317.34	25261
"tcruzi-104862"	28590.61	26372.5	28590.61	26372.5
"tcruzi-104863"	31923.59	23908.67	31923.59	23908.67
"tcruzi-105168"	183.12	188.15	183.12	188.15
"tcruzi-105245"	162.82	169.98	162.82	169.98
"tcruzi-10541"	1420.41	979.1	1420.41	979.1
"tcruzi-106008"	272.25	257.68	272.25	257.68
"tcruzi-106060"	9405.24	10218.39	9405.24	10218.39
"tcruzi-106061"	9087.93	11314.88	9087.93	11314.88
"tcruzi-106211"	11104.9	9615.69	11104.9	9615.69
"tcruzi-106212"	9143.46	10360.72	9143.46	10360.72
"tcruzi-106221"	12710.95	10090.71	12710.95	10090.71
"tcruzi-106222"	13055.85	12173.7	13055.85	12173.7
"tcruzi-106223"	13655.58	11104.9	13655.58	11104.9
"tcruzi-106224"	14279.76	11689.32	14279.76	11689.32
"tcruzi-106226"	14986.5	9220.46	14986.5	9220.46
"tcruzi-106227"	229.37	214.49	229.37	214.49
"tcruzi-106269"	12339.88	12206.43	12339.88	12206.43
"tcruzi-106624"	510.92	426.82	510.92	426.82
"tcruzi-106719"	8475.17	5809.21	8475.17	5809.21
"tcruzi-107004"	85.85	100.06	85.85	100.06
"tcruzi-107008"	724.72	802.96	724.72	802.96
"tcruzi-107305"	45.06	41.45	45.06	41.45
"tcruzi-10742"	173.35	163.54	173.35	163.54
"tcruzi-10745"	12434.85	9357.62	12434.85	9357.62
"tcruzi-10756"	27061.51	20231.15	27061.51	20231.15
"tcruzi-10757"	28766.86	27645	28766.86	27645
"tcruzi-10759"	26905.54	25325.51	26905.54	25325.51
"tcruzi-10760"	1536.09	1691.19	1536.09	1691.19
"tcruzi-10761"	28668.32	20721.57	28668.32	20721.57
"tcruzi-10763"	27129.5	27972.13	27129.5	27972.13
"tcruzi-10766"	20342.67	19010.38	20342.67	19010.38
"tcruzi-10767"	3898.75	4173.66	3898.75	4173.66
"tcruzi-10768"	24089	22018.52	24089	22018.52
"tcruzi-10769"	341.62	407.17	341.62	407.17
"tcruzi-10771"	25325.51	25381.46	25325.51	25381.46
"tcruzi-10772"	30875.98	21252.75	30875.98	21252.75
"tcruzi-10773"	18920.62	20287.55	18920.62	20287.55
"tcruzi-10774"	3770.73	4114.89	3770.73	4114.89
"tcruzi-108081"	138.05	133.69	138.05	133.69
"tcruzi-10820"	2150.46	3258.72	2150.46	3258.72
"tcruzi-10821"	26763.58	28438.15	26763.58	28438.15
"tcruzi-108384"	254.41	245.36	254.41	245.36
"tcruzi-108385"	251.9	235.59	251.9	235.59
"tcruzi-108386"	355.17	537.46	355.17	537.46
"tcruzi-108387"	262.92	287.25	262.92	287.25
"tcruzi-108388"	348.3	275.17	348.3	275.17
"tcruzi-108389"	315.62	275.91	315.62	275.91
"tcruzi-108390"	407.17	336.36	407.17	336.36
"tcruzi-108391"	284.29	293.03	284.29	293.03
"tcruzi-108407"	89.49	115.37	89.49	115.37
"tcruzi-108790"	2116.3	1955.29	2116.3	1955.29
"tcruzi-108798"	288.18	566.45	288.18	566.45
