"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	532.16	2832.17	532.16	2832.17
"tcruzi-100162"	199.41	127.33	199.41	127.33
"tcruzi-100284"	26301.36	27888.18	26301.36	27888.18
"tcruzi-100318"	121.05	212.16	121.05	212.16
"tcruzi-10046"	134.28	185.63	134.28	185.63
"tcruzi-100681"	2971.26	5129.69	2971.26	5129.69
"tcruzi-10070"	32984.4	34526.36	32984.4	34526.36
"tcruzi-100743"	91.37	80.47	91.37	80.47
"tcruzi-100813"	251.14	162.82	251.14	162.82
"tcruzi-101092"	39.32	31.84	39.32	31.84
"tcruzi-101299"	81.85	109.81	81.85	109.81
"tcruzi-101458"	97.71	91.84	97.71	91.84
"tcruzi-101588"	70.46	4212.04	70.46	4212.04
"tcruzi-101707"	380.42	160.56	380.42	160.56
"tcruzi-101832"	1924.61	989.53	1924.61	989.53
"tcruzi-101894"	118.17	239.91	118.17	239.91
"tcruzi-102254"	47.28	110.79	47.28	110.79
"tcruzi-1023"	21.81	37.91	21.81	37.91
"tcruzi-10242"	34.36	28.19	34.36	28.19
"tcruzi-102678"	121.51	91.2	121.51	91.2
"tcruzi-103137"	1615.09	1317.17	1615.09	1317.17
"tcruzi-103387"	258.45	138.05	258.45	138.05
"tcruzi-103639"	1237.14	1575.72	1237.14	1575.72
"tcruzi-103728"	66.73	91.37	66.73	91.37
"tcruzi-103831"	8284.8	9665.01	8284.8	9665.01
"tcruzi-103915"	13026.49	16135.08	13026.49	16135.08
"tcruzi-104192"	5869.2	5668.1	5869.2	5668.1
"tcruzi-104193"	2483.01	7384.46	2483.01	7384.46
"tcruzi-104196"	12305.04	13118.54	12305.04	13118.54
"tcruzi-104199"	13436.68	14209.68	13436.68	14209.68
"tcruzi-104201"	13356.82	13957.42	13356.82	13957.42
"tcruzi-104202"	12886.01	13541.52	12886.01	13541.52
"tcruzi-104203"	9913.63	11601.43	9913.63	11601.43
"tcruzi-104204"	10115.88	11314.88	10115.88	11314.88
"tcruzi-104210"	12571.48	14986.5	12571.48	14986.5
"tcruzi-104316"	60.53	62.15	60.53	62.15
"tcruzi-104444"	2709.76	2927.47	2709.76	2927.47
"tcruzi-104468"	8881.78	10040.54	8881.78	10040.54
"tcruzi-104469"	9589.91	10246	9589.91	10246
"tcruzi-104470"	10495.38	11823.24	10495.38	11823.24
"tcruzi-104471"	415.67	164.3	415.67	164.3
"tcruzi-104472"	2116.3	1141.58	2116.3	1141.58
"tcruzi-104720"	6999.65	6092.76	6999.65	6092.76
"tcruzi-10480"	6355.32	5261.25	6355.32	5261.25
"tcruzi-104858"	7433.44	8189.43	7433.44	8189.43
"tcruzi-104859"	9014.96	9430.19	9014.96	9430.19
"tcruzi-104860"	6797.21	6903.98	6797.21	6903.98
"tcruzi-104861"	8731.07	9771.46	8731.07	9771.46
"tcruzi-104862"	9665.01	9854.52	9665.01	9854.52
"tcruzi-104863"	4446.15	5432.68	4446.15	5432.68
"tcruzi-105168"	1348.85	1230.25	1348.85	1230.25
"tcruzi-105245"	68.81	72.54	68.81	72.54
"tcruzi-10541"	7505.36	10525.9	7505.36	10525.9
"tcruzi-106008"	10696.08	14380.58	10696.08	14380.58
"tcruzi-106060"	25750.29	24882.75	25750.29	24882.75
"tcruzi-106061"	29396	28839.13	29396	28839.13
"tcruzi-106211"	25562.23	25562.23	25562.23	25562.23
"tcruzi-106212"	22018.52	23789.87	22018.52	23789.87
"tcruzi-106221"	27645	26224.5	27645	26224.5
"tcruzi-106222"	27888.18	27129.5	27888.18	27129.5
"tcruzi-106223"	30294.8	32398.44	30294.8	32398.44
"tcruzi-106224"	32118.02	30539.23	32118.02	30539.23
"tcruzi-106226"	29657.74	28199.76	29657.74	28199.76
"tcruzi-106227"	1027.88	1268.4	1027.88	1268.4
"tcruzi-106269"	23851.48	25325.51	23851.48	25325.51
"tcruzi-106624"	3015.03	1875.91	3015.03	1875.91
"tcruzi-106719"	9462.4	11166.17	9462.4	11166.17
"tcruzi-107004"	104.41	166.35	104.41	166.35
"tcruzi-107008"	42.99	57.29	42.99	57.29
"tcruzi-107305"	32.88	42.99	32.88	42.99
"tcruzi-10742"	333.86	247.68	333.86	247.68
"tcruzi-10745"	7835.7	14141.78	7835.7	14141.78
"tcruzi-10756"	6496.92	7981.77	6496.92	7981.77
"tcruzi-10757"	16829.78	14638.32	16829.78	14638.32
"tcruzi-10759"	14785.11	12847.38	14785.11	12847.38
"tcruzi-10760"	3298.42	2195.46	3298.42	2195.46
"tcruzi-10761"	8552.13	8756.68	8552.13	8756.68
"tcruzi-10763"	14864.14	15462.43	14864.14	15462.43
"tcruzi-10766"	9966.13	8684.02	9966.13	8684.02
"tcruzi-10767"	2955.19	2607.54	2955.19	2607.54
"tcruzi-10768"	9330.65	10064.27	9330.65	10064.27
"tcruzi-10769"	115.37	107.48	115.37	107.48
"tcruzi-10771"	5727.88	5771.05	5727.88	5771.05
"tcruzi-10772"	16352.99	17187.6	16352.99	17187.6
"tcruzi-10773"	11200	10360.72	11200	10360.72
"tcruzi-10774"	2350.71	983.48	2350.71	983.48
"tcruzi-108081"	74.67	139.33	74.67	139.33
"tcruzi-10820"	6903.98	5869.2	6903.98	5869.2
"tcruzi-10821"	16641.07	15222.99	16641.07	15222.99
"tcruzi-108384"	1268.4	553.9	1268.4	553.9
"tcruzi-108385"	1099.17	1377.78	1099.17	1377.78
"tcruzi-108386"	4064.29	3376.73	4064.29	3376.73
"tcruzi-108387"	3574.1	1743.18	3574.1	1743.18
"tcruzi-108388"	736.48	510.92	736.48	510.92
"tcruzi-108389"	1007.02	759.46	1007.02	759.46
"tcruzi-108390"	1152.08	1902.13	1152.08	1902.13
"tcruzi-108391"	732.81	764.45	732.81	764.45
"tcruzi-108407"	157.17	214.49	157.17	214.49
"tcruzi-108790"	534.5	147.72	534.5	147.72
"tcruzi-108798"	6646.72	7160.79	6646.72	7160.79
"tcruzi-108805"	76.94	44.92	76.94	44.92
"tcruzi-108853"	2315.74	4761.58	2315.74	4761.58
"tcruzi-109067"	33.97	38.25	33.97	38.25
"tcruzi-109292"	5181.89	6879.5	5181.89	6879.5
"tcruzi-109312"	28839.13	30703.73	28839.13	30703.73
"tcruzi-109351"	345.07	386.3	345.07	386.3
"tcruzi-109483"	93.36	73.16	93.36	73.16
"tcruzi-110050"	348.3	381.58	348.3	381.58
"tcruzi-110393"	106.68	215	106.68	215
"tcruzi-1104"	9639.64	6603.95	9639.64	6603.95
"tcruzi-110636"	82.33	100.25	82.33	100.25
"tcruzi-110773"	62.86	42.34	62.86	42.34
"tcruzi-11128"	3994.36	4134.06	3994.36	4134.06
"tcruzi-111283"	33876.34	31531.22	33876.34	31531.22
"tcruzi-111289"	48.57	43.66	48.57	43.66
"tcruzi-11131"	1037.57	644.63	1037.57	644.63
"tcruzi-11132"	9430.19	5915.96	9430.19	5915.96
"tcruzi-111328"	314.32	896.17	314.32	896.17
"tcruzi-11136"	6823.36	5407.59	6823.36	5407.59
"tcruzi-11137"	5627.5	3947.44	5627.5	3947.44
"tcruzi-11140"	5455.47	6544.05	5455.47	6544.05
"tcruzi-111437"	52.97	62.71	52.97	62.71
"tcruzi-11144"	11919.94	7203.27	11919.94	7203.27
"tcruzi-11145"	8783.1	6582.35	8783.1	6582.35
"tcruzi-11146"	11104.9	7135.61	11104.9	7135.61
"tcruzi-11147"	11790.34	6823.36	11790.34	6823.36
"tcruzi-11148"	8705.49	4804.97	8705.49	4804.97
"tcruzi-11149"	15022.71	10287.37	15022.71	10287.37
"tcruzi-11150"	16788.71	10611.07	16788.71	10611.07
"tcruzi-11151"	15706.03	9014.96	15706.03	9014.96
"tcruzi-11157"	3932.64	1223.76	3932.64	1223.76
"tcruzi-111717"	107.95	108.77	107.95	108.77
"tcruzi-11178"	252.57	1043.42	252.57	1043.42
"tcruzi-112015"	199.92	99.15	199.92	99.15
"tcruzi-112284"	20978.31	19146.44	20978.31	19146.44
"tcruzi-11245"	9743.22	3850.66	9743.22	3850.66
"tcruzi-112796"	34.14	45.64	34.14	45.64
"tcruzi-112986"	42.04	26.05	42.04	26.05
"tcruzi-113024"	240.69	291.04	240.69	291.04
"tcruzi-11312"	458.19	901.18	458.19	901.18
"tcruzi-113371"	79.27	181.05	79.27	181.05
"tcruzi-113604"	325.02	333.86	325.02	333.86
"tcruzi-113638"	266.79	569.6	266.79	569.6
"tcruzi-113731"	14900.51	12050.53	14900.51	12050.53
"tcruzi-114213"	166.85	348.3	166.85	348.3
"tcruzi-114592"	60.93	75.72	60.93	75.72
"tcruzi-114752"	118.4	192.77	118.4	192.77
"tcruzi-115101"	26837.2	28668.32	26837.2	28668.32
"tcruzi-115119"	30.53	24.03	30.53	24.03
"tcruzi-115292"	106.24	124.2	106.24	124.2
"tcruzi-115743"	45.64	52.55	45.64	52.55
"tcruzi-115822"	62.29	54.67	62.29	54.67
"tcruzi-115988"	1377.78	2184.76	1377.78	2184.76
"tcruzi-116455"	45.35	116.72	45.35	116.72
"tcruzi-116793"	23605.75	25621.43	23605.75	25621.43
"tcruzi-117284"	27129.5	24946.91	27129.5	24946.91
"tcruzi-117285"	27427.79	26091.35	27427.79	26091.35
"tcruzi-117286"	31531.22	33165.39	31531.22	33165.39
"tcruzi-117287"	22867.25	24215.96	22867.25	24215.96
"tcruzi-117288"	26763.58	28438.15	26763.58	28438.15
"tcruzi-117486"	27.41	44.34	27.41	44.34
"tcruzi-117502"	455.75	1163.31	455.75	1163.31
"tcruzi-117539"	56	40.17	56	40.17
"tcruzi-117771"	44.18	26.62	44.18	26.62
"tcruzi-117841"	35.84	38.61	35.84	38.61
"tcruzi-118052"	51.42	117.23	51.42	117.23
"tcruzi-118074"	6778.97	7732.67	6778.97	7732.67
"tcruzi-118075"	7670.53	6425.04	7670.53	6425.04
"tcruzi-118076"	7292.99	6292.88	7292.99	6292.88
"tcruzi-118077"	7717.39	7756.42	7717.39	7756.42
"tcruzi-118078"	6250	5749.21	6250	5749.21
"tcruzi-118079"	256.11	114.39	256.11	114.39
"tcruzi-118080"	3258.72	799.11	3258.72	799.11
"tcruzi-118114"	160.56	82.68	160.56	82.68
"tcruzi-118127"	46.69	43.92	46.69	43.92
"tcruzi-118153"	447.23	529.61	447.23	529.61
"tcruzi-118307"	944.99	371.63	944.99	371.63
"tcruzi-118531"	518.55	198.92	518.55	198.92
"tcruzi-118658"	24.94	61.37	24.94	61.37
"tcruzi-118983"	124.7	143.45	124.7	143.45
"tcruzi-120005"	65.07	99.72	65.07	99.72
"tcruzi-120610"	52.42	86.03	52.42	86.03
"tcruzi-120717"	205.47	98.78	205.47	98.78
"tcruzi-120743"	121.75	189.14	121.75	189.14
"tcruzi-120792"	31.67	27.15	31.67	27.15
"tcruzi-120994"	38.43	59.82	38.43	59.82
"tcruzi-121354"	616.4	1070.19	616.4	1070.19
"tcruzi-121736"	194.27	139.87	194.27	139.87
"tcruzi-121803"	1136.9	1716.75	1136.9	1716.75
"tcruzi-122078"	36.55	41.18	36.55	41.18
"tcruzi-122200"	114.61	317.89	114.61	317.89
"tcruzi-122576"	12403.48	11283.57	12403.48	11283.57
"tcruzi-122598"	262.08	916.21	262.08	916.21
"tcruzi-122640"	45.83	29.63	45.83	29.63
"tcruzi-122803"	30.97	30.11	30.97	30.11
"tcruzi-122979"	375.73	374.58	375.73	374.58
"tcruzi-123067"	176.43	136.86	176.43	136.86
"tcruzi-123375"	94.04	71.65	94.04	71.65
"tcruzi-123430"	230.01	103.4	230.01	103.4
"tcruzi-123452"	221.4	292.13	221.4	292.13
"tcruzi-123553"	55.32	67.64	55.32	67.64
"tcruzi-123602"	21143.31	19944.55	21143.31	19944.55
"tcruzi-1239"	21089.37	15022.71	21089.37	15022.71
"tcruzi-123954"	9305.78	17778.5	9305.78	17778.5
"tcruzi-124014"	148.38	209	148.38	209
"tcruzi-124032"	658.84	5809.21	658.84	5809.21
"tcruzi-124048"	155.41	240.69	155.41	240.69
"tcruzi-12409"	7648.25	6496.92	7648.25	6496.92
"tcruzi-124187"	155.75	96.41	155.75	96.41
"tcruzi-124303"	4191.9	6626.16	4191.9	6626.16
"tcruzi-124585"	1406.17	1504.65	1406.17	1504.65
"tcruzi-124645"	5939.29	8629.02	5939.29	8629.02
