"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	77.88	111.69	77.88	111.69
"tcruzi-100162"	122.99	44.26	122.99	44.26
"tcruzi-100284"	37643.53	30875.98	37643.53	30875.98
"tcruzi-100318"	73.16	64.77	73.16	64.77
"tcruzi-10046"	132.84	238.44	132.84	238.44
"tcruzi-100681"	4427.37	4212.04	4427.37	4212.04
"tcruzi-10070"	14141.78	15786.89	14141.78	15786.89
"tcruzi-100743"	195.33	141.27	195.33	141.27
"tcruzi-100813"	27.96	56.88	27.96	56.88
"tcruzi-101092"	76.02	88.59	76.02	88.59
"tcruzi-101299"	123.67	125.67	123.67	125.67
"tcruzi-101458"	21721.19	18002.72	21721.19	18002.72
"tcruzi-101588"	97.71	113.69	97.71	113.69
"tcruzi-101707"	78.64	99.86	78.64	99.86
"tcruzi-101832"	142.43	184.75	142.43	184.75
"tcruzi-101894"	91.2	21.81	91.2	21.81
"tcruzi-102254"	309.62	109.38	309.62	109.38
"tcruzi-1023"	88.59	74.06	88.59	74.06
"tcruzi-10242"	34.75	86.49	34.75	86.49
"tcruzi-102678"	994.89	1196.22	994.89	1196.22
"tcruzi-103137"	7859.09	4571.56	7859.09	4571.56
"tcruzi-103387"	227.41	269.38	227.41	269.38
"tcruzi-103639"	141.66	114.84	141.66	114.84
"tcruzi-103728"	181.05	91.37	181.05	91.37
"tcruzi-103831"	3376.73	2722.59	3376.73	2722.59
"tcruzi-103915"	25006.01	32018.6	25006.01	32018.6
"tcruzi-104192"	31059.06	30963.74	31059.06	30963.74
"tcruzi-104193"	21302.58	23106	21302.58	23106
"tcruzi-104196"	36712.56	37155.89	36712.56	37155.89
"tcruzi-104199"	35816.58	36390.59	35816.58	36390.59
"tcruzi-104201"	37955.96	37955.96	37955.96	37955.96
"tcruzi-104202"	35427.54	35685.94	35427.54	35685.94
"tcruzi-104203"	33773.2	31625.96	33773.2	31625.96
"tcruzi-104204"	29961.32	32684.82	29961.32	32684.82
"tcruzi-104210"	5692.21	8806.69	5692.21	8806.69
"tcruzi-104316"	46.69	46.52	46.69	46.52
"tcruzi-104444"	158.29	144.43	158.29	144.43
"tcruzi-104468"	16711.95	12920.19	16711.95	12920.19
"tcruzi-104469"	17385.18	14421.39	17385.18	14421.39
"tcruzi-104470"	16788.71	14743.29	16788.71	14743.29
"tcruzi-104471"	458.19	86.18	458.19	86.18
"tcruzi-104472"	1354.72	549.45	1354.72	549.45
"tcruzi-104720"	1208.59	1268.4	1208.59	1268.4
"tcruzi-10480"	2913.95	2137.79	2913.95	2137.79
"tcruzi-104858"	7085.24	7085.24	7085.24	7085.24
"tcruzi-104859"	10637.39	10418.66	10637.39	10418.66
"tcruzi-104860"	6931.64	8119.83	6931.64	8119.83
"tcruzi-104861"	12469.07	13504.79	12469.07	13504.79
"tcruzi-104862"	10333.82	12676.75	10333.82	12676.75
"tcruzi-104863"	7981.77	8210.16	7981.77	8210.16
"tcruzi-105168"	255.32	82.5	255.32	82.5
"tcruzi-105245"	130.29	79.5	130.29	79.5
"tcruzi-10541"	5559.66	4134.06	5559.66	4134.06
"tcruzi-106008"	245.36	513.68	245.36	513.68
"tcruzi-106060"	132.05	285.25	132.05	285.25
"tcruzi-106061"	146.43	152.04	146.43	152.04
"tcruzi-106211"	258.45	204.91	258.45	204.91
"tcruzi-106212"	167.93	384.58	167.93	384.58
"tcruzi-106221"	983.48	651.51	983.48	651.51
"tcruzi-106222"	581.12	315.62	581.12	315.62
"tcruzi-106223"	380.42	339.59	380.42	339.59
"tcruzi-106224"	2236.16	1875.91	2236.16	1875.91
"tcruzi-106226"	1976.64	2592.85	1976.64	2592.85
"tcruzi-106227"	2404.17	3559.75	2404.17	3559.75
"tcruzi-106269"	17187.6	17143.18	17187.6	17143.18
"tcruzi-106624"	371.63	205.47	371.63	205.47
"tcruzi-106719"	24946.91	24030.29	24946.91	24030.29
"tcruzi-107004"	397.34	387.93	397.34	387.93
"tcruzi-107008"	125.9	67.92	125.9	67.92
"tcruzi-107305"	39.64	28.19	39.64	28.19
"tcruzi-10742"	210.9	91.06	210.9	91.06
"tcruzi-10745"	11438.69	15671.28	11438.69	15671.28
"tcruzi-10756"	19240.66	19430.63	19240.66	19430.63
"tcruzi-10757"	23048.64	22076.32	23048.64	22076.32
"tcruzi-10759"	23241.16	22334.04	23241.16	22334.04
"tcruzi-10760"	4627.32	2685.91	4627.32	2685.91
"tcruzi-10761"	4134.06	4850.2	4134.06	4850.2
"tcruzi-10763"	25443.35	24272.38	25443.35	24272.38
"tcruzi-10766"	11952.06	8914.02	11952.06	8914.02
"tcruzi-10767"	1342.17	929.64	1342.17	929.64
"tcruzi-10768"	11034.94	9276.99	11034.94	9276.99
"tcruzi-10769"	443.72	312.22	443.72	312.22
"tcruzi-10771"	19192.14	18678.32	19192.14	18678.32
"tcruzi-10772"	24272.38	23908.67	24272.38	23908.67
"tcruzi-10773"	2884.64	4609.56	2884.64	4609.56
"tcruzi-10774"	2093.75	442.12	2093.75	442.12
"tcruzi-108081"	172.03	140.99	172.03	140.99
"tcruzi-10820"	2843.79	2450.11	2843.79	2450.11
"tcruzi-10821"	25261	24628.49	25261	24628.49
"tcruzi-108384"	572.59	393.68	572.59	393.68
"tcruzi-108385"	8144.54	11200	8144.54	11200
"tcruzi-108386"	5243.32	3395.4	5243.32	3395.4
"tcruzi-108387"	2031.07	1466.81	2031.07	1466.81
"tcruzi-108388"	807.78	475.89	807.78	475.89
"tcruzi-108389"	1490.96	1168.13	1490.96	1168.13
"tcruzi-108390"	1864.64	2215.48	1864.64	2215.48
"tcruzi-108391"	1891.59	1655.68	1891.59	1655.68
"tcruzi-108407"	80.1	67.05	80.1	67.05
