"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	65.91	149.42	65.91	149.42
"tcruzi-100162"	181.05	87.76	181.05	87.76
"tcruzi-100284"	16480.4	13504.79	16480.4	13504.79
"tcruzi-100318"	156.16	136.24	156.16	136.24
"tcruzi-10046"	1902.13	1773.17	1902.13	1773.17
"tcruzi-100681"	7203.27	4048.03	7203.27	4048.03
"tcruzi-10070"	3574.1	3015.03	3574.1	3015.03
"tcruzi-100743"	255.32	285.25	255.32	285.25
"tcruzi-100813"	66.13	116.72	66.13	116.72
"tcruzi-101092"	52.16	50.46	52.16	50.46
"tcruzi-101299"	80.56	135.67	80.56	135.67
"tcruzi-101458"	67.05	100.66	67.05	100.66
"tcruzi-101588"	121.75	126.53	121.75	126.53
"tcruzi-101707"	322.19	80.65	322.19	80.65
"tcruzi-101832"	143.45	211.48	143.45	211.48
"tcruzi-101894"	150.68	72.08	150.68	72.08
"tcruzi-102254"	67.76	55.26	67.76	55.26
"tcruzi-1023"	87.92	50.96	87.92	50.96
"tcruzi-10242"	60.38	37.03	60.38	37.03
"tcruzi-102678"	1482.52	1735.75	1482.52	1735.75
"tcruzi-103137"	184.16	96.41	184.16	96.41
"tcruzi-103387"	132.05	143.97	132.05	143.97
"tcruzi-103639"	618.88	466.47	618.88	466.47
"tcruzi-103728"	211.48	181.05	211.48	181.05
"tcruzi-103831"	15751.55	12497.57	15751.55	12497.57
"tcruzi-103915"	3043.12	5016.5	3043.12	5016.5
"tcruzi-104192"	19146.44	17651.78	19146.44	17651.78
"tcruzi-104193"	13436.68	9615.69	13436.68	9615.69
"tcruzi-104196"	23293.48	28590.61	23293.48	28590.61
"tcruzi-104199"	25137.17	25888.71	25137.17	25888.71
"tcruzi-104201"	23674.38	26905.54	23674.38	26905.54
"tcruzi-104202"	22334.04	27502.17	22334.04	27502.17
"tcruzi-104203"	16961.86	17955.26	16961.86	17955.26
"tcruzi-104204"	17109.13	17336.69	17109.13	17336.69
"tcruzi-104210"	17778.5	18046.28	17778.5	18046.28
"tcruzi-104316"	1043.42	1147.48	1043.42	1147.48
"tcruzi-104444"	174.78	161.33	174.78	161.33
"tcruzi-104468"	22991.11	23356.26	22991.11	23356.26
"tcruzi-104469"	25888.71	29803	25888.71	29803
"tcruzi-104470"	24505.19	28042.72	24505.19	28042.72
"tcruzi-104471"	575.35	1934.77	575.35	1934.77
"tcruzi-104472"	3559.75	6496.92	3559.75	6496.92
"tcruzi-104720"	755.24	569.6	755.24	569.6
"tcruzi-10480"	2204.62	1184.05	2204.62	1184.05
"tcruzi-104858"	16280.19	17572.51	16280.19	17572.51
"tcruzi-104859"	23536.38	20922.29	23536.38	20922.29
"tcruzi-104860"	16352.99	21089.37	16352.99	21089.37
"tcruzi-104861"	22816.8	24505.19	22816.8	24505.19
"tcruzi-104862"	23241.16	22334.04	23241.16	22334.04
"tcruzi-104863"	10165.23	11344.92	10165.23	11344.92
"tcruzi-105168"	132.98	108.38	132.98	108.38
"tcruzi-105245"	90.71	106.24	90.71	106.24
"tcruzi-10541"	6333.54	2245.95	6333.54	2245.95
"tcruzi-106008"	542.57	198.41	542.57	198.41
"tcruzi-106060"	10190.25	9510.71	10190.25	9510.71
"tcruzi-106061"	12305.04	11257.55	12305.04	11257.55
"tcruzi-106211"	9913.63	8935.24	9913.63	8935.24
"tcruzi-106212"	2927.47	3947.44	2927.47	3947.44
"tcruzi-106221"	9561.62	9771.46	9561.62	9771.46
"tcruzi-106222"	968.28	1048.98	968.28	1048.98
