"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	75.57	57.53	75.57	57.53
"tcruzi-100162"	63.85	87.4	63.85	87.4
"tcruzi-100284"	20820.1	13356.82	20820.1	13356.82
"tcruzi-100318"	49.68	89.86	49.68	89.86
"tcruzi-10046"	2236.16	380.42	2236.16	380.42
"tcruzi-100681"	3738.42	4627.32	3738.42	4627.32
"tcruzi-10070"	10246	11952.06	10246	11952.06
"tcruzi-100743"	676.43	509.8	676.43	509.8
"tcruzi-100813"	61.99	53.53	61.99	53.53
"tcruzi-101092"	35.45	24.03	35.45	24.03
"tcruzi-101299"	120.8	37.03	120.8	37.03
"tcruzi-101458"	4464.21	6185.94	4464.21	6185.94
"tcruzi-101588"	174.78	93.69	174.78	93.69
"tcruzi-101707"	595.91	527.5	595.91	527.5
"tcruzi-101832"	127.33	138.61	127.33	138.61
"tcruzi-101894"	64.36	70.02	64.36	70.02
"tcruzi-102254"	143.45	80.19	143.45	80.19
"tcruzi-1023"	26.62	78.35	26.62	78.35
"tcruzi-10242"	62.57	106.43	62.57	106.43
"tcruzi-102678"	644.63	1328.9	644.63	1328.9
"tcruzi-103137"	274.27	211.48	274.27	211.48
"tcruzi-103387"	86.8	176.02	86.8	176.02
"tcruzi-103639"	1995.63	1700	1995.63	1700
"tcruzi-103728"	185.63	314.32	185.63	314.32
"tcruzi-103831"	5846.57	5939.29	5846.57	5939.29
"tcruzi-103915"	2685.91	3834.06	2685.91	3834.06
"tcruzi-104192"	12956.73	13720.68	12956.73	13720.68
"tcruzi-104193"	11988.04	8168.64	11988.04	8168.64
"tcruzi-104196"	30449.33	32883.65	30449.33	32883.65
"tcruzi-104199"	34770.52	33575.71	34770.52	33575.71
"tcruzi-104201"	32398.44	36712.56	32398.44	36712.56
"tcruzi-104202"	34423.73	31923.59	34423.73	31923.59
"tcruzi-104203"	26983.03	28515.25	26983.03	28515.25
"tcruzi-104204"	26224.5	25381.46	26224.5	25381.46
"tcruzi-104210"	25951.77	26224.5	25951.77	26224.5
