"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	96.61	189.76	96.61	189.76
"tcruzi-100162"	149.72	83.19	149.72	83.19
"tcruzi-100284"	196.2	237.65	196.2	237.65
"tcruzi-100318"	148.38	78.48	148.38	78.48
"tcruzi-10046"	11071	8859.54	11071	8859.54
"tcruzi-100681"	4688.06	5243.32	4688.06	5243.32
"tcruzi-10070"	22514.7	25261	22514.7	25261
"tcruzi-100743"	188.69	207.88	188.69	207.88
"tcruzi-100813"	428.84	119.38	428.84	119.38
"tcruzi-101092"	58.6	28.92	58.6	28.92
"tcruzi-101299"	75.72	74.06	75.72	74.06
"tcruzi-101458"	69.26	65.07	69.26	65.07
"tcruzi-101588"	139.19	118.62	139.19	118.62
"tcruzi-101707"	59.82	90.01	59.82	90.01
"tcruzi-101832"	430.88	319.1	430.88	319.1
"tcruzi-101894"	87.07	142.43	87.07	142.43
"tcruzi-102254"	551.73	759.46	551.73	759.46
"tcruzi-1023"	24.94	36.55	24.94	36.55
"tcruzi-10242"	43.36	36.74	43.36	36.74
"tcruzi-102678"	665.91	901.18	665.91	901.18
"tcruzi-103137"	1027.88	275.91	1027.88	275.91
"tcruzi-103387"	234.09	177	234.09	177
"tcruzi-103639"	294.9	260.33	294.9	260.33
"tcruzi-103728"	64.2	68.36	64.2	68.36
"tcruzi-103831"	15503.99	14864.14	15503.99	14864.14
"tcruzi-103915"	12710.95	12847.38	12710.95	12847.38
"tcruzi-104192"	29570.18	27972.13	29570.18	27972.13
"tcruzi-104193"	11314.88	13754.22	11314.88	13754.22
"tcruzi-104196"	38945.98	36080.28	38945.98	36080.28
"tcruzi-104199"	33976.8	33876.34	33976.8	33876.34
"tcruzi-104201"	41644.88	36712.56	41644.88	36712.56
"tcruzi-104202"	33165.39	35951.67	33165.39	35951.67
"tcruzi-104203"	31923.59	29885.69	31923.59	29885.69
"tcruzi-104204"	31814.44	26905.54	31814.44	26905.54
"tcruzi-104210"	10012.27	9589.91	10012.27	9589.91
"tcruzi-104316"	267.7	261.24	267.7	261.24
"tcruzi-104444"	564.2	506.13	564.2	506.13
"tcruzi-104468"	18172.19	15503.99	18172.19	15503.99
"tcruzi-104469"	16352.99	13469.37	16352.99	13469.37
"tcruzi-104470"	16788.71	16205.94	16788.71	16205.94
"tcruzi-104471"	542.57	559.48	542.57	559.48
"tcruzi-104472"	1934.77	979.1	1934.77	979.1
"tcruzi-104720"	1223.76	1141.58	1223.76	1141.58
"tcruzi-10480"	311.69	353.78	311.69	353.78
"tcruzi-104858"	8935.24	10582.6	8935.24	10582.6
"tcruzi-104859"	16829.78	14421.39	16829.78	14421.39
"tcruzi-104860"	11660.13	11885.87	11660.13	11885.87
"tcruzi-104861"	14986.5	14209.68	14986.5	14209.68
"tcruzi-104862"	15901.82	12206.43	15901.82	12206.43
"tcruzi-104863"	6118.51	7362.03	6118.51	7362.03
"tcruzi-105168"	920.82	744.27	920.82	744.27
"tcruzi-105245"	755.24	478.1	755.24	478.1
"tcruzi-10541"	275.91	300.35	275.91	300.35
"tcruzi-106008"	281.06	215.83	281.06	215.83
"tcruzi-106060"	22933.34	18966.48	22933.34	18966.48
"tcruzi-106061"	25261	22124.26	25261	22124.26
"tcruzi-106211"	23975.9	22235.91	23975.9	22235.91
"tcruzi-106212"	6979.42	8119.83	6979.42	8119.83
"tcruzi-106221"	23241.16	22695.17	23241.16	22695.17
"tcruzi-106222"	5939.29	7085.24	5939.29	7085.24
"tcruzi-106223"	23674.38	23241.16	23674.38	23241.16
"tcruzi-106224"	28199.76	27210.17	28199.76	27210.17
"tcruzi-106226"	21948.89	23605.75	21948.89	23605.75
"tcruzi-106227"	572.59	1276.05	572.59	1276.05
"tcruzi-106269"	1976.64	1323.12	1976.64	1323.12
"tcruzi-106624"	578.25	231.87	578.25	231.87
"tcruzi-106719"	62.71	114.84	62.71	114.84
"tcruzi-107004"	60.93	118.4	60.93	118.4
"tcruzi-107008"	152.75	190.2	152.75	190.2
"tcruzi-107305"	43.5	35.45	43.5	35.45
"tcruzi-10742"	135.07	69.34	135.07	69.34
"tcruzi-10745"	12747.49	15823.92	12747.49	15823.92
"tcruzi-10756"	22124.26	23908.67	22124.26	23908.67
"tcruzi-10757"	26301.36	25621.43	26301.36	25621.43
"tcruzi-10759"	26159.27	25503.08	26159.27	25503.08
"tcruzi-10760"	1323.12	1172.9	1323.12	1172.9
"tcruzi-10761"	8731.07	10165.23	8731.07	10165.23
"tcruzi-10763"	29317.34	27575.56	29317.34	27575.56
"tcruzi-10766"	10218.39	10525.9	10218.39	10525.9
"tcruzi-10767"	2900.18	2633.38	2900.18	2633.38
"tcruzi-10768"	10246	9639.64	10246	9639.64
"tcruzi-10769"	100.82	199.92	100.82	199.92
"tcruzi-10771"	22076.32	24384.36	22076.32	24384.36
"tcruzi-10772"	25825.3	27888.18	25825.3	27888.18
"tcruzi-10773"	9538.7	10246	9538.7	10246
"tcruzi-10774"	1527.93	1215.04	1527.93	1215.04
"tcruzi-108081"	130.06	523.83	130.06	523.83
"tcruzi-10820"	1363.33	1406.17	1363.33	1406.17
"tcruzi-10821"	28923.61	27061.51	28923.61	27061.51
"tcruzi-108384"	4509.37	4551.73	4509.37	4551.73
"tcruzi-108385"	2384.34	3525.23	2384.34	3525.23
"tcruzi-108386"	7269.48	11473.09	7269.48	11473.09
"tcruzi-108387"	4427.37	4509.37	4427.37	4509.37
"tcruzi-108388"	5324.84	6312.72	5324.84	6312.72
"tcruzi-108389"	6207.16	6476.01	6207.16	6476.01
"tcruzi-108390"	5627.5	6690.86	5627.5	6690.86
"tcruzi-108391"	5749.21	6292.88	5749.21	6292.88
"tcruzi-108407"	1094.02	1054.87	1094.02	1054.87
"tcruzi-108790"	616.4	298.07	616.4	298.07
"tcruzi-108798"	1237.14	1033.13	1237.14	1033.13
"tcruzi-108805"	103.59	60.67	103.59	60.67
"tcruzi-108853"	495.8	420.9	495.8	420.9
"tcruzi-109067"	37.75	58.6	37.75	58.6
"tcruzi-109292"	639.28	668.88	639.28	668.88
"tcruzi-109312"	28766.86	33680.47	28766.86	33680.47
"tcruzi-109351"	88.59	95.91	88.59	95.91
"tcruzi-109483"	124.2	542.57	124.2	542.57
"tcruzi-110050"	369.77	438.69	369.77	438.69
"tcruzi-110393"	90.54	148.04	90.54	148.04
"tcruzi-1104"	1995.63	1727.13	1995.63	1727.13
"tcruzi-110636"	108.17	152.41	108.17	152.41
"tcruzi-110773"	56.88	52.91	56.88	52.91
"tcruzi-11128"	778.42	586.58	778.42	586.58
"tcruzi-111283"	14946.15	11071	14946.15	11071
"tcruzi-111289"	26.05	27.41	26.05	27.41
"tcruzi-11131"	356.49	503.79	356.49	503.79
"tcruzi-11132"	2722.59	1798.24	2722.59	1798.24
"tcruzi-111328"	518.55	1124.89	518.55	1124.89
"tcruzi-11136"	1891.59	2450.11	1891.59	2450.11
"tcruzi-11137"	2137.79	2172.65	2137.79	2172.65
"tcruzi-11140"	4212.04	3753.4	4212.04	3753.4
"tcruzi-111437"	42.83	47.96	42.83	47.96
"tcruzi-11144"	2483.01	2304.2	2483.01	2304.2
"tcruzi-11145"	2789.39	2569.25	2789.39	2569.25
"tcruzi-11146"	2843.79	1885.59	2843.79	1885.59
"tcruzi-11147"	2643.93	2556.96	2643.93	2556.96
"tcruzi-11148"	5243.32	5497.68	5243.32	5497.68
"tcruzi-11149"	1847.65	1672.63	1847.65	1672.63
"tcruzi-11150"	12847.38	11757.02	12847.38	11757.02
"tcruzi-11151"	6185.94	6450.37	6185.94	6450.37
"tcruzi-11157"	198.92	158.29	198.92	158.29
"tcruzi-111717"	126.53	132.59	126.53	132.59
"tcruzi-11178"	182.54	118.17	182.54	118.17
"tcruzi-112015"	105.16	56.06	105.16	56.06
"tcruzi-112284"	74.21	186.64	74.21	186.64
"tcruzi-11245"	292.13	173.91	292.13	173.91
"tcruzi-112796"	12206.43	13356.82	12206.43	13356.82
"tcruzi-112986"	47.42	31.84	47.42	31.84
"tcruzi-113024"	94.4	99.32	94.4	99.32
"tcruzi-11312"	191.12	167.56	191.12	167.56
"tcruzi-113371"	77.43	59.82	77.43	59.82
"tcruzi-113604"	81.02	121.05	81.02	121.05
"tcruzi-113638"	199.92	326.32	199.92	326.32
"tcruzi-113731"	28.19	67.92	28.19	67.92
"tcruzi-114213"	166.35	211.48	166.35	211.48
"tcruzi-114592"	65.84	54.95	65.84	54.95
"tcruzi-114752"	80.65	132.34	80.65	132.34
"tcruzi-115101"	22695.17	25825.3	22695.17	25825.3
"tcruzi-115119"	51.7	22.94	51.7	22.94
"tcruzi-115292"	84.35	98.22	84.35	98.22
"tcruzi-115743"	28.68	27.7	28.68	27.7
"tcruzi-115822"	237.65	208.43	237.65	208.43
"tcruzi-115988"	411.86	216.26	411.86	216.26
"tcruzi-116455"	489.22	589.89	489.22	589.89
"tcruzi-116793"	1305.36	1163.31	1305.36	1163.31
"tcruzi-117284"	12956.73	13619.63	12956.73	13619.63
"tcruzi-117285"	13720.68	14347.84	13720.68	14347.84
"tcruzi-117286"	15096.75	16242.9	15096.75	16242.9
"tcruzi-117287"	6004.09	6138.63	6004.09	6138.63
"tcruzi-117288"	14209.68	15706.03	14209.68	15706.03
"tcruzi-117486"	17.37	38.08	17.37	38.08
"tcruzi-117502"	272.25	188.15	272.25	188.15
"tcruzi-117539"	41.56	53.25	41.56	53.25
"tcruzi-117771"	42.66	37.91	42.66	37.91
"tcruzi-117841"	25.78	21.07	25.78	21.07
"tcruzi-118052"	43.83	50.96	43.83	50.96
"tcruzi-118074"	8189.43	7756.42	8189.43	7756.42
"tcruzi-118075"	12173.7	10064.27	12173.7	10064.27
"tcruzi-118076"	12238.06	9405.24	12238.06	9405.24
"tcruzi-118077"	13322.92	8333.57	13322.92	8333.57
"tcruzi-118078"	4366.76	3964.13	4366.76	3964.13
"tcruzi-118079"	172.94	183.12	172.94	183.12
"tcruzi-118080"	684.81	762.82	684.81	762.82
"tcruzi-118114"	152.41	88.59	152.41	88.59
"tcruzi-118127"	35.26	37.58	35.26	37.58
"tcruzi-118153"	75.95	85.85	75.95	85.85
"tcruzi-118307"	196.77	127.85	196.77	127.85
"tcruzi-118531"	323.51	270.41	323.51	270.41
"tcruzi-118658"	31.84	51.11	31.84	51.11
"tcruzi-118983"	126.74	307.38	126.74	307.38
"tcruzi-120005"	113.43	139.87	113.43	139.87
"tcruzi-120610"	61.08	141.52	61.08	141.52
"tcruzi-120717"	1605.21	787.03	1605.21	787.03
"tcruzi-120743"	4627.32	4627.32	4627.32	4627.32
"tcruzi-120792"	37.03	63.17	37.03	63.17
"tcruzi-120994"	80.47	71.22	80.47	71.22
"tcruzi-121354"	165.52	150.68	165.52	150.68
"tcruzi-121736"	109.38	84.67	109.38	84.67
"tcruzi-121803"	190.2	125.31	190.2	125.31
"tcruzi-122078"	117.23	39.82	117.23	39.82
"tcruzi-122200"	121.75	102.83	121.75	102.83
"tcruzi-122576"	265	198.41	265	198.41
"tcruzi-122598"	14141.78	15424.18	14141.78	15424.18
"tcruzi-122640"	31.22	34.36	31.22	34.36
"tcruzi-122803"	22.94	12.71	22.94	12.71
"tcruzi-122979"	120.8	156.48	120.8	156.48
"tcruzi-123067"	9065.7	10040.54	9065.7	10040.54
"tcruzi-123375"	278.83	108.77	278.83	108.77
"tcruzi-123430"	116.41	30.97	116.41	30.97
"tcruzi-123452"	160.78	390.5	160.78	390.5
"tcruzi-123553"	1048.98	950.32	1048.98	950.32
"tcruzi-123602"	64.77	79.27	64.77	79.27
"tcruzi-1239"	5539.58	7269.48	5539.58	7269.48
"tcruzi-123954"	1460.43	2042.09	1460.43	2042.09
"tcruzi-124014"	133.69	140.7	133.69	140.7
"tcruzi-124032"	10813.85	12571.48	10813.85	12571.48
"tcruzi-124048"	61.37	67.76	61.37	67.76
"tcruzi-12409"	861.67	604.68	861.67	604.68
"tcruzi-124187"	73.39	50.7	73.39	50.7
"tcruzi-124303"	75	99.72	75	99.72
"tcruzi-124585"	436.24	267.7	436.24	267.7
"tcruzi-124645"	15340.06	14453.32	15340.06	14453.32
"tcruzi-124904"	41.35	25.21	41.35	25.21
"tcruzi-12502"	164.68	91.2	164.68	91.2
"tcruzi-125072"	3525.23	3195.58	3525.23	3195.58
"tcruzi-125370"	840.28	769.67	840.28	769.67
"tcruzi-125472"	85.04	130.6	85.04	130.6
"tcruzi-125495"	42.5	52.16	42.5	52.16
"tcruzi-12555"	18.39	37.03	18.39	37.03
"tcruzi-126151"	214.49	127.33	214.49	127.33
"tcruzi-126634"	525.55	336.36	525.55	336.36
"tcruzi-126781"	114.39	171.61	114.39	171.61
"tcruzi-126992"	43.2	73.46	43.2	73.46
"tcruzi-127041"	49.43	71.65	49.43	71.65
"tcruzi-127251"	40.17	41.88	40.17	41.88
"tcruzi-12764"	111.69	41.02	111.69	41.02
"tcruzi-127728"	187.66	3346.45	187.66	3346.45
"tcruzi-127816"	57.91	44.48	57.91	44.48
"tcruzi-128170"	74.06	75.27	74.06	75.27
"tcruzi-128185"	13576.61	14175.96	13576.61	14175.96
"tcruzi-128367"	4080.27	3722.19	4080.27	3722.19
"tcruzi-128378"	1335.27	6758.57	1335.27	6758.57
"tcruzi-128865"	744.27	802.96	744.27	802.96
"tcruzi-129107"	52.7	81.36	52.7	81.36
"tcruzi-129631"	173.35	105.98	173.35	105.98
"tcruzi-129803"	140.99	72.24	140.99	72.24
"tcruzi-130309"	62.57	80.33	62.57	80.33
"tcruzi-130336"	283.2	327.36	283.2	327.36
"tcruzi-130388"	387.93	396.4	387.93	396.4
"tcruzi-130425"	67.64	34.56	67.64	34.56
"tcruzi-130444"	18966.48	22933.34	18966.48	22933.34
"tcruzi-13102"	12497.57	14141.78	12497.57	14141.78
"tcruzi-13103"	12920.19	13690.09	12920.19	13690.09
"tcruzi-13104"	16056.01	19107.6	16056.01	19107.6
"tcruzi-13105"	13993.71	14946.15	13993.71	14946.15
"tcruzi-13130"	38.43	40.34	38.43	40.34
"tcruzi-131325"	394.57	196.77	394.57	196.77
"tcruzi-131614"	153.39	174.38	153.39	174.38
"tcruzi-131722"	371.63	407.17	371.63	407.17
"tcruzi-131786"	163.54	87.57	163.54	87.57
"tcruzi-131809"	24.67	51.42	24.67	51.42
"tcruzi-13195"	1445.68	518.55	1445.68	518.55
"tcruzi-132236"	236.36	206.04	236.36	206.04
