"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	194.7	182.09	194.7	182.09
"tcruzi-100162"	197.42	55.84	197.42	55.84
"tcruzi-100284"	415.67	1700	415.67	1700
"tcruzi-100318"	98.08	125.9	98.08	125.9
"tcruzi-10046"	410.12	177.38	410.12	177.38
"tcruzi-100681"	9330.65	8503.8	9330.65	8503.8
"tcruzi-10070"	15542.5	14421.39	15542.5	14421.39
"tcruzi-100743"	516.29	273.82	516.29	273.82
"tcruzi-100813"	3477.85	4761.58	3477.85	4761.58
"tcruzi-101092"	22.94	55.57	22.94	55.57
"tcruzi-101299"	67.84	36.21	67.84	36.21
"tcruzi-101458"	125.45	51.7	125.45	51.7
"tcruzi-101588"	158.11	104.77	158.11	104.77
"tcruzi-101707"	169.56	153.04	169.56	153.04
"tcruzi-101832"	297.19	283.2	297.19	283.2
"tcruzi-101894"	45.99	95.19	45.99	95.19
"tcruzi-102254"	144.43	133.12	144.43	133.12
"tcruzi-1023"	86.35	58.97	86.35	58.97
"tcruzi-10242"	36.21	35.55	36.21	35.55
"tcruzi-102678"	1550.39	871.88	1550.39	871.88
"tcruzi-103137"	300.35	386.3	300.35	386.3
"tcruzi-103387"	214.49	212.68	214.49	212.68
"tcruzi-103639"	262.92	157.94	262.92	157.94
"tcruzi-103728"	88.38	89.66	88.38	89.66
"tcruzi-103831"	13862.61	11503.64	13862.61	11503.64
"tcruzi-103915"	7412.86	11438.69	7412.86	11438.69
"tcruzi-104192"	22334.04	25503.08	22334.04	25503.08
"tcruzi-104193"	19842.97	17572.51	19842.97	17572.51
"tcruzi-104196"	26224.5	36239.72	26224.5	36239.72
"tcruzi-104199"	28270.68	30369.97	28270.68	30369.97
"tcruzi-104201"	35427.54	33773.2	35427.54	33773.2
"tcruzi-104202"	26159.27	28515.25	26159.27	28515.25
"tcruzi-104203"	24089	29803	24089	29803
"tcruzi-104204"	23241.16	30703.73	23241.16	30703.73
"tcruzi-104210"	26650.03	30539.23	26650.03	30539.23
"tcruzi-104316"	335.15	583.29	335.15	583.29
"tcruzi-104444"	279.85	174.78	279.85	174.78
"tcruzi-104468"	24030.29	28270.68	24030.29	28270.68
"tcruzi-104469"	24628.49	25825.3	24628.49	25825.3
"tcruzi-104470"	23789.87	26301.36	23789.87	26301.36
"tcruzi-104471"	14483.56	16480.4	14483.56	16480.4
"tcruzi-104472"	17336.69	19283.47	17336.69	19283.47
"tcruzi-104720"	6355.32	5539.58	6355.32	5539.58
"tcruzi-10480"	8079.74	5201.45	8079.74	5201.45
"tcruzi-104858"	24443.98	18678.32	24443.98	18678.32
"tcruzi-104859"	30963.74	26763.58	30963.74	26763.58
"tcruzi-104860"	22991.11	27061.51	22991.11	27061.51
"tcruzi-104861"	29317.34	25562.23	29317.34	25562.23
"tcruzi-104862"	25503.08	13504.79	25503.08	13504.79
"tcruzi-104863"	24755.35	27210.17	24755.35	27210.17
"tcruzi-105168"	284.29	213.95	284.29	213.95
"tcruzi-105245"	1420.41	1466.81	1420.41	1466.81
"tcruzi-10541"	7717.39	5243.32	7717.39	5243.32
"tcruzi-106008"	16829.78	16393.58	16829.78	16393.58
"tcruzi-106060"	1914.27	1847.65	1914.27	1847.65
"tcruzi-106061"	1120.88	751.15	1120.88	751.15
