"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	113.17	274.27	113.17	274.27
"tcruzi-100162"	56.88	68.81	56.88	68.81
"tcruzi-100284"	23356.26	19379.94	23356.26	19379.94
"tcruzi-100318"	83.85	42.42	83.85	42.42
"tcruzi-10046"	676.43	365.52	676.43	365.52
"tcruzi-100681"	1924.61	2643.93	1924.61	2643.93
"tcruzi-10070"	8503.8	8168.64	8503.8	8168.64
"tcruzi-100743"	4427.37	6048.45	4427.37	6048.45
"tcruzi-100813"	57.91	48.18	57.91	48.18
"tcruzi-101092"	36.74	111.92	36.74	111.92
"tcruzi-101299"	212.68	46.69	212.68	46.69
"tcruzi-101458"	13436.68	15096.75	13436.68	15096.75
"tcruzi-101588"	183.12	120.42	183.12	120.42
"tcruzi-101707"	16.34	70.54	16.34	70.54
"tcruzi-101832"	40.69	220.81	40.69	220.81
"tcruzi-101894"	103.4	157.94	103.4	157.94
"tcruzi-102254"	92.63	117.23	92.63	117.23
"tcruzi-1023"	44.48	38.52	44.48	38.52
"tcruzi-10242"	20.83	121.17	20.83	121.17
"tcruzi-102678"	2483.01	3559.75	2483.01	3559.75
"tcruzi-103137"	272.25	434.35	272.25	434.35
"tcruzi-103387"	71.8	173.35	71.8	173.35
"tcruzi-103639"	50.88	62.42	50.88	62.42
"tcruzi-103728"	124.94	335.15	124.94	335.15
"tcruzi-103831"	9826.81	10418.66	9826.81	10418.66
"tcruzi-103915"	7859.09	9665.01	7859.09	9665.01
"tcruzi-104192"	15751.55	15307.26	15751.55	15307.26
"tcruzi-104193"	12639.21	6797.21	12639.21	6797.21
"tcruzi-104196"	29657.74	35816.58	29657.74	35816.58
"tcruzi-104199"	30539.23	28590.61	30539.23	28590.61
"tcruzi-104201"	33876.34	31160.17	33876.34	31160.17
"tcruzi-104202"	29106.55	31437.63	29106.55	31437.63
"tcruzi-104203"	20721.57	22124.26	20721.57	22124.26
"tcruzi-104204"	18823.41	20085.62	18823.41	20085.62
"tcruzi-104210"	22760.7	25261	22760.7	25261
"tcruzi-104316"	66.05	63.46	66.05	63.46
"tcruzi-104444"	113.92	150.35	113.92	150.35
