"Reporter Name"	"allData.replica1"	"allData.replica2"	"onlyRegionsData.replica1"	"onlyRegionsData.replica2"
"tcruzi-100055"	132.05	164.88	132.05	164.88
"tcruzi-100162"	76.71	45.99	76.71	45.99
"tcruzi-100284"	20611.66	14525.15	20611.66	14525.15
"tcruzi-100318"	84.02	67.64	84.02	67.64
"tcruzi-10046"	458.19	929.64	458.19	929.64
"tcruzi-100681"	3918.47	4586.36	3918.47	4586.36
"tcruzi-10070"	2900.18	4153.09	2900.18	4153.09
"tcruzi-100743"	6250	7316.35	6250	7316.35
"tcruzi-100813"	1295.49	925.54	1295.49	925.54
"tcruzi-101092"	25.21	28.68	25.21	28.68
"tcruzi-101299"	56.12	84.86	56.12	84.86
"tcruzi-101458"	95.19	79.09	95.19	79.09
"tcruzi-101588"	51.86	95.91	51.86	95.91
"tcruzi-101707"	116.94	175.23	116.94	175.23
"tcruzi-101832"	815.27	1237.14	815.27	1237.14
"tcruzi-101894"	62.42	62.42	62.42	62.42
"tcruzi-102254"	64.49	99.15	64.49	99.15
"tcruzi-1023"	34.36	31.44	34.36	31.44
"tcruzi-10242"	47.82	43.5	47.82	43.5
"tcruzi-102678"	301.68	264.09	301.68	264.09
"tcruzi-103137"	303.82	323.51	303.82	323.51
"tcruzi-103387"	155.41	121.28	155.41	121.28
"tcruzi-103639"	616.4	540.21	616.4	540.21
"tcruzi-103728"	58.48	86.49	58.48	86.49
"tcruzi-103831"	5668.1	5939.29	5668.1	5939.29
"tcruzi-103915"	4705.47	4064.29	4705.47	4064.29
"tcruzi-104192"	21252.75	23179.31	21252.75	23179.31
"tcruzi-104193"	9639.64	14864.14	9639.64	14864.14
"tcruzi-104196"	35685.94	35951.67	35685.94	35951.67
"tcruzi-104199"	29731.74	28839.13	29731.74	28839.13
"tcruzi-104201"	36080.28	31437.63	36080.28	31437.63
"tcruzi-104202"	29961.32	30030.92	29961.32	30030.92
"tcruzi-104203"	27502.17	29961.32	27502.17	29961.32
"tcruzi-104204"	29803	25443.35	29803	25443.35
"tcruzi-104210"	34770.52	29106.55	34770.52	29106.55
"tcruzi-104316"	104.77	107.95	104.77	107.95
"tcruzi-104444"	353.78	283.2	353.78	283.2
"tcruzi-104468"	24030.29	23293.48	24030.29	23293.48
"tcruzi-104469"	21032	23106	21032	23106
"tcruzi-104470"	22514.7	22018.52	22514.7	22018.52
"tcruzi-104471"	2673.13	2819.81	2673.13	2819.81
"tcruzi-104472"	6496.92	3834.06	6496.92	3834.06
"tcruzi-104720"	7956.11	7224.46	7956.11	7224.46
"tcruzi-10480"	3834.06	2494.09	3834.06	2494.09
"tcruzi-104858"	28270.68	34211.58	28270.68	34211.58
"tcruzi-104859"	36390.59	28668.32	36390.59	28668.32
"tcruzi-104860"	32684.82	30963.74	32684.82	30963.74
"tcruzi-104861"	37643.53	30539.23	37643.53	30539.23
"tcruzi-104862"	28766.86	28351.75	28766.86	28351.75
"tcruzi-104863"	34526.36	28270.68	34526.36	28270.68
"tcruzi-105168"	299.16	209	299.16	209
"tcruzi-105245"	329.98	268.64	329.98	268.64
"tcruzi-10541"	3802.43	2805.68	3802.43	2805.68
"tcruzi-106008"	1208.59	610.27	1208.59	610.27
"tcruzi-106060"	21721.19	22933.34	21721.19	22933.34
"tcruzi-106061"	25381.46	25261	25381.46	25261
"tcruzi-106211"	22933.34	20287.55	22933.34	20287.55
"tcruzi-106212"	20820.1	21721.19	20820.1	21721.19
"tcruzi-106221"	21143.31	24384.36	21143.31	24384.36
"tcruzi-106222"	16205.94	19588.44	16205.94	19588.44
"tcruzi-106223"	20978.31	22760.7	20978.31	22760.7
"tcruzi-106224"	30114.02	27809.24	30114.02	27809.24
"tcruzi-106226"	20037.32	21406.74	20037.32	21406.74
"tcruzi-106227"	540.21	466.47	540.21	466.47
"tcruzi-106269"	15462.43	14421.39	15462.43	14421.39
"tcruzi-106624"	260.33	348.3	260.33	348.3
"tcruzi-106719"	11952.06	13284	11952.06	13284
"tcruzi-107004"	215.83	277.82	215.83	277.82
"tcruzi-107008"	53.53	100.66	53.53	100.66
"tcruzi-107305"	40.86	22.56	40.86	22.56
"tcruzi-10742"	236.36	235.59	236.36	235.59
"tcruzi-10745"	10333.82	14105.19	10333.82	14105.19
"tcruzi-10756"	16393.58	14986.5	16393.58	14986.5
"tcruzi-10757"	27359.5	27575.56	27359.5	27575.56
"tcruzi-10759"	23908.67	26301.36	23908.67	26301.36
"tcruzi-10760"	1639.26	1075.8	1639.26	1075.8
"tcruzi-10761"	26763.58	23851.48	26763.58	23851.48
"tcruzi-10763"	29175.43	22695.17	29175.43	22695.17
"tcruzi-10766"	10301.84	10468.77	10301.84	10468.77
"tcruzi-10767"	3001.17	1655.68	3001.17	1655.68
"tcruzi-10768"	23730.86	25825.3	23730.86	25825.3
"tcruzi-10769"	1716.75	389.16	1716.75	389.16
"tcruzi-10771"	16711.95	13253.79	16711.95	13253.79
"tcruzi-10772"	17074.58	23536.38	17074.58	23536.38
"tcruzi-10773"	27061.51	24755.35	27061.51	24755.35
"tcruzi-10774"	1377.78	1070.19	1377.78	1070.19
"tcruzi-108081"	1310.31	4705.47	1310.31	4705.47
"tcruzi-10820"	3884.13	3850.66	3884.13	3850.66
"tcruzi-10821"	27717.21	28199.76	27717.21	28199.76
"tcruzi-108384"	14347.84	12018.5	14347.84	12018.5
"tcruzi-108385"	1196.22	2508.48	1196.22	2508.48
"tcruzi-108386"	10389.87	11283.57	10389.87	11283.57
"tcruzi-108387"	6879.5	5455.47	6879.5	5455.47
"tcruzi-108388"	10813.85	13619.63	10813.85	13619.63
"tcruzi-108389"	12173.7	15632.57	12173.7	15632.57
"tcruzi-108390"	12497.57	14712.7	12497.57	14712.7
"tcruzi-108391"	11166.17	14032.06	11166.17	14032.06
"tcruzi-108407"	91.06	116.94	91.06	116.94
"tcruzi-108790"	1902.13	154.71	1902.13	154.71
"tcruzi-108798"	8284.8	8144.54	8284.8	8144.54
"tcruzi-108805"	79.66	41.02	79.66	41.02
"tcruzi-108853"	239.02	245.36	239.02	245.36
"tcruzi-109067"	63.32	74.84	63.32	74.84
"tcruzi-109292"	2328.87	2685.91	2328.87	2685.91
"tcruzi-109312"	7085.24	7362.03	7085.24	7362.03
"tcruzi-109351"	284.29	471.64	284.29	471.64
"tcruzi-109483"	89.49	113.92	89.49	113.92
"tcruzi-110050"	128.64	122.19	128.64	122.19
"tcruzi-110393"	1130.8	1335.27	1130.8	1335.27
"tcruzi-1104"	5981.22	5167.16	5981.22	5167.16
"tcruzi-110636"	73.46	79.27	73.46	79.27
"tcruzi-110773"	66.89	154.32	66.89	154.32
"tcruzi-11128"	2350.71	1474	2350.71	1474
"tcruzi-111283"	415.67	408.66	415.67	408.66
"tcruzi-111289"	38.43	38.96	38.43	38.96
"tcruzi-11131"	1184.05	1406.17	1184.05	1406.17
"tcruzi-11132"	3691.59	3317.63	3691.59	3317.63
"tcruzi-111328"	11689.32	11855.61	11689.32	11855.61
"tcruzi-11136"	1875.91	1445.68	1875.91	1445.68
"tcruzi-11137"	1707.88	2350.71	1707.88	2350.71
"tcruzi-11140"	6048.45	5627.5	6048.45	5627.5
"tcruzi-111437"	67.41	105.35	67.41	105.35
"tcruzi-11144"	2633.38	1536.09	2633.38	1536.09
"tcruzi-11145"	2137.79	1317.17	2137.79	1317.17
"tcruzi-11146"	4889.66	3069.7	4889.66	3069.7
"tcruzi-11147"	3213.42	2093.75	3213.42	2093.75
"tcruzi-11148"	13788.58	12820	13788.58	12820
"tcruzi-11149"	7135.61	4761.58	7135.61	4761.58
"tcruzi-11150"	15751.55	11104.9	15751.55	11104.9
"tcruzi-11151"	13754.22	15858.74	13754.22	15858.74
"tcruzi-11157"	2940.51	1955.29	2940.51	1955.29
"tcruzi-111717"	143.45	231.22	143.45	231.22
"tcruzi-11178"	1825.8	1691.19	1825.8	1691.19
"tcruzi-112015"	113.8	67.17	113.8	67.17
"tcruzi-112284"	1247.88	973.87	1247.88	973.87
"tcruzi-11245"	1976.64	1081.07	1976.64	1081.07
"tcruzi-112796"	7927.67	9801.84	7927.67	9801.84
"tcruzi-112986"	44.48	45.51	44.48	45.51
"tcruzi-113024"	64.36	68.36	64.36	68.36
"tcruzi-11312"	682.21	303.82	682.21	303.82
"tcruzi-113371"	76.35	94.98	76.35	94.98
"tcruzi-113604"	875.69	1196.22	875.69	1196.22
"tcruzi-113638"	155.06	177.86	155.06	177.86
"tcruzi-113731"	111.02	86.18	111.02	86.18
"tcruzi-114213"	104	108.17	104	108.17
"tcruzi-114592"	635.99	1837.52	635.99	1837.52
"tcruzi-114752"	81.18	60.77	81.18	60.77
"tcruzi-115101"	14067.78	16017.17	14067.78	16017.17
"tcruzi-115119"	31.44	16.34	31.44	16.34
"tcruzi-115292"	103.4	101.98	103.4	101.98
"tcruzi-115743"	21.31	26.85	21.31	26.85
"tcruzi-115822"	166.35	194.27	166.35	194.27
"tcruzi-115988"	277.82	274.27	277.82	274.27
"tcruzi-116455"	442.12	944.99	442.12	944.99
"tcruzi-116793"	10582.6	11790.34	10582.6	11790.34
"tcruzi-117284"	13055.85	15706.03	13055.85	15706.03
"tcruzi-117285"	14673.97	14785.11	14673.97	14785.11
"tcruzi-117286"	16961.86	15978.33	16961.86	15978.33
"tcruzi-117287"	11503.64	11689.32	11503.64	11689.32
"tcruzi-117288"	15706.03	14565.21	15706.03	14565.21
"tcruzi-117486"	28.8	24.94	28.8	24.94
"tcruzi-117502"	57.91	62.86	57.91	62.86
"tcruzi-117539"	64.63	70.32	64.63	70.32
"tcruzi-117771"	33.6	32.44	33.6	32.44
"tcruzi-117841"	41.02	42.19	41.02	42.19
"tcruzi-118052"	30.75	35.45	30.75	35.45
"tcruzi-118074"	3525.23	3677.41	3525.23	3677.41
"tcruzi-118075"	5939.29	5475.28	5939.29	5475.28
"tcruzi-118076"	7269.48	5151.39	7269.48	5151.39
"tcruzi-118077"	177.86	5915.96	177.86	5915.96
"tcruzi-118078"	2282.24	1707.88	2282.24	1707.88
"tcruzi-118079"	173.91	212.68	173.91	212.68
"tcruzi-118080"	340.27	291.04	340.27	291.04
"tcruzi-118114"	432.74	241.34	432.74	241.34
"tcruzi-118127"	278.83	223.35	278.83	223.35
"tcruzi-118153"	152.75	133.99	152.75	133.99
"tcruzi-118307"	3509.74	4028.67	3509.74	4028.67
"tcruzi-118531"	246.16	180.52	246.16	180.52
"tcruzi-118658"	86.03	43.66	86.03	43.66
"tcruzi-118983"	204.91	134.52	204.91	134.52
"tcruzi-120005"	95.73	159.44	95.73	159.44
"tcruzi-120610"	76.71	115.14	76.71	115.14
"tcruzi-120717"	1007.02	346.94	1007.02	346.94
"tcruzi-120743"	266.79	308.45	266.79	308.45
"tcruzi-120792"	12.71	25.53	12.71	25.53
"tcruzi-120994"	64.92	49.28	64.92	49.28
"tcruzi-121354"	1075.8	934.99	1075.8	934.99
"tcruzi-121736"	78.81	79.42	78.81	79.42
"tcruzi-121803"	125.45	246.16	125.45	246.16
"tcruzi-122078"	26.62	26.37	26.62	26.37
"tcruzi-122200"	97.89	79.89	97.89	79.89
"tcruzi-122576"	23106	25562.23	23106	25562.23
"tcruzi-122598"	2927.47	4409.84	2927.47	4409.84
"tcruzi-122640"	32.66	48.86	32.66	48.86
"tcruzi-122803"	26.85	25.78	26.85	25.78
"tcruzi-122979"	78.95	73.39	78.95	73.39
"tcruzi-123067"	12206.43	13504.79	12206.43	13504.79
"tcruzi-123375"	891.44	169.56	891.44	169.56
"tcruzi-123430"	67.05	64.36	67.05	64.36
"tcruzi-123452"	116.17	124.2	116.17	124.2
"tcruzi-123553"	108.6	76.94	108.6	76.94
