"Reporter.Name"	"allData.replica1"	"allData.replica2"
"20624"	"tcruzi-10754"	9584.89	10285.55
"20627"	"tcruzi-10757"	9633.53	8202.19
"29784"	"tcruzi-19914"	36642.59	24969.2
"54630"	"tcruzi-44760"	30460.79	22282.65
"54667"	"tcruzi-44797"	29684.96	23544.68
"54669"	"tcruzi-44799"	36562.46	29332.9
"58799"	"tcruzi-48929"	15197	12479.16
"93031"	"tcruzi-83161"	32388.55	24792.41
"93035"	"tcruzi-83165"	35221.08	26876.67
"93036"	"tcruzi-83166"	33725.49	29236.81
"93037"	"tcruzi-83167"	35222.28	25437.33
"101633"	"tcruzi-91763"	31516.23	23640.95
"101642"	"tcruzi-91772"	30208.6	26321.56
"114065"	"tcruzi-104195"	32301.26	20345.7
"114069"	"tcruzi-104199"	38046.57	23245.35
"114071"	"tcruzi-104201"	32848.45	24977.91
"147879"	"tcruzi-138009"	21444.71	17468.63
"148392"	"tcruzi-138522"	27173.88	19813.53
"148395"	"tcruzi-138525"	28218.17	17202.73
"198629"	"tcruzi-188759"	34763.11	25999.6
"201635"	"tcruzi-191765"	37507.87	22865.45
"201639"	"tcruzi-191769"	35954.32	29227.12
"201640"	"tcruzi-191770"	23687.5	15684.41
"207533"	"tcruzi-197663"	36477.88	25117.57
"207536"	"tcruzi-197666"	37574.18	25773.85
"207537"	"tcruzi-197667"	28363.27	21258.54
"208007"	"tcruzi-198137"	34727.1	24046.46
"208010"	"tcruzi-198140"	35833.93	27525.26
"208011"	"tcruzi-198141"	27388.5	17364.48
"211983"	"tcruzi-202113"	38771.26	27303.79
"224171"	"tcruzi-214301"	36708.75	25720.14
"241302"	"tcruzi-231432"	18136.14	13216.42
"263876"	"tcruzi-254006"	42611.91	27280.13
"328349"	"tcruzi-mutagenesis-scan-314"	11540.86	10519.15
"329582"	"tcruzi-mutagenesis-scan-1547"	29786.55	20551.54
"330700"	"tcruzi-mutagenesis-scan-2665"	39890.23	25605.84
"330701"	"tcruzi-mutagenesis-scan-2666"	33293.29	22434.37
"330792"	"tcruzi-mutagenesis-scan-2757"	6882.42	6472.92
"330827"	"tcruzi-mutagenesis-scan-2792"	12028.51	6630.5
"330829"	"tcruzi-mutagenesis-scan-2794"	11123.26	10220.27
"330830"	"tcruzi-mutagenesis-scan-2795"	6832.77	7645.08
"330831"	"tcruzi-mutagenesis-scan-2796"	2732.37	3077.93
"330832"	"tcruzi-mutagenesis-scan-2797"	18036.24	13177.09
"330833"	"tcruzi-mutagenesis-scan-2798"	434.65	408.82
"330834"	"tcruzi-mutagenesis-scan-2799"	10704.25	8664.2
"330835"	"tcruzi-mutagenesis-scan-2800"	433.37	286.18
"330836"	"tcruzi-mutagenesis-scan-2801"	395.46	87.81
"330837"	"tcruzi-mutagenesis-scan-2802"	440.21	680.63
"330838"	"tcruzi-mutagenesis-scan-2803"	3100.19	3278.91
"330839"	"tcruzi-mutagenesis-scan-2804"	372.41	1080.49
"331106"	"tcruzi-mutagenesis-scan-3071"	30024.86	21344.99
"331107"	"tcruzi-mutagenesis-scan-3072"	30839.67	25266.08
"331705"	"tcruzi-mutagenesis-scan-3670"	25279.05	19396.85
"332770"	"tcruzi-mutagenesis-scan-4735"	22293.41	14406.33
"332982"	"tcruzi-mutagenesis-scan-4947"	39482.73	26584.03
"332983"	"tcruzi-mutagenesis-scan-4948"	22886.61	18797.3
"332987"	"tcruzi-mutagenesis-scan-4952"	33294.25	25573.72
"332988"	"tcruzi-mutagenesis-scan-4953"	21524.63	17261.08
"333436"	"tcruzi-mutagenesis-scan-5401"	37502.27	26640.97
"333437"	"tcruzi-mutagenesis-scan-5402"	41863.91	25640.68
"333834"	"tcruzi-mutagenesis-scan-5799"	13780.4	7304.54
"334221"	"tcruzi-mutagenesis-scan-6186"	37383.69	29040.93
"336209"	"tcruzi-mutagenesis-scan-8174"	29619.17	23946.85
"336210"	"tcruzi-mutagenesis-scan-8175"	18787.64	14027.69
"336700"	"tcruzi-mutagenesis-scan-8665"	23645.67	23800.38
"336714"	"tcruzi-mutagenesis-scan-8679"	28577.93	23061.23
"336715"	"tcruzi-mutagenesis-scan-8680"	9567.6	13155.52
"336716"	"tcruzi-mutagenesis-scan-8681"	34139.09	24043.18
"336717"	"tcruzi-mutagenesis-scan-8682"	662.08	883.1
"336718"	"tcruzi-mutagenesis-scan-8683"	25763.8	22766.54
"336719"	"tcruzi-mutagenesis-scan-8684"	277.83	457.99
"336720"	"tcruzi-mutagenesis-scan-8685"	108.01	42.03
"336721"	"tcruzi-mutagenesis-scan-8686"	6775.45	5827.39
"336722"	"tcruzi-mutagenesis-scan-8687"	730.95	758.92
"336723"	"tcruzi-mutagenesis-scan-8688"	25614.63	22390.79
"336724"	"tcruzi-mutagenesis-scan-8689"	1092.53	1346.15
"336914"	"tcruzi-mutagenesis-scan-8879"	23935.87	31152.65
"336928"	"tcruzi-mutagenesis-scan-8893"	15092.58	9144.28
"336929"	"tcruzi-mutagenesis-scan-8894"	12520.44	16589.43
"336930"	"tcruzi-mutagenesis-scan-8895"	5505.14	5488.68
"336931"	"tcruzi-mutagenesis-scan-8896"	24814.62	22133.47
"336932"	"tcruzi-mutagenesis-scan-8897"	218.13	557.84
"336933"	"tcruzi-mutagenesis-scan-8898"	15486.16	12389.9
"336934"	"tcruzi-mutagenesis-scan-8899"	219.26	296.29
"336935"	"tcruzi-mutagenesis-scan-8900"	54.77	32
"336936"	"tcruzi-mutagenesis-scan-8901"	18290.19	15168.79
"336937"	"tcruzi-mutagenesis-scan-8902"	13121.2	11177.08
"336938"	"tcruzi-mutagenesis-scan-8903"	428.13	239.25
"336939"	"tcruzi-mutagenesis-scan-8904"	6441.6	6326.99
"336940"	"tcruzi-mutagenesis-scan-8905"	650.24	911.34
"341015"	"tcruzi-mutagenesis-scan-12980"	44807.31	32500.37
"341016"	"tcruzi-mutagenesis-scan-12981"	33845.52	27118.96
"341084"	"tcruzi-mutagenesis-scan-13049"	881.83	1062.42
"341085"	"tcruzi-mutagenesis-scan-13050"	762.78	738.82
"341138"	"tcruzi-mutagenesis-scan-13103"	37441.84	26963.19
"341139"	"tcruzi-mutagenesis-scan-13104"	34167.27	26526.17
"341140"	"tcruzi-mutagenesis-scan-13105"	338.47	397.14
"341141"	"tcruzi-mutagenesis-scan-13106"	352.73	578.28
"341142"	"tcruzi-mutagenesis-scan-13107"	75.07	86.89
"341143"	"tcruzi-mutagenesis-scan-13108"	62.02	48.45
"341144"	"tcruzi-mutagenesis-scan-13109"	24193.4	13859.34
"341145"	"tcruzi-mutagenesis-scan-13110"	22118.8	18033.71
"341146"	"tcruzi-mutagenesis-scan-13111"	36274.85	27082.95
"341147"	"tcruzi-mutagenesis-scan-13112"	33313.45	25356.38
"341148"	"tcruzi-mutagenesis-scan-13113"	36502.28	23543.13
"341149"	"tcruzi-mutagenesis-scan-13114"	29362.1	24324.77
"341150"	"tcruzi-mutagenesis-scan-13115"	48850.56	25624.75
"341151"	"tcruzi-mutagenesis-scan-13116"	42122.21	26657.7
"341152"	"tcruzi-mutagenesis-scan-13117"	36399.02	24171.1
"341153"	"tcruzi-mutagenesis-scan-13118"	38539.88	27105.02
"341154"	"tcruzi-mutagenesis-scan-13119"	35230.41	27342.48
"341155"	"tcruzi-mutagenesis-scan-13120"	1769.65	1858.11
"341156"	"tcruzi-mutagenesis-scan-13121"	2672.6	2960.23
"341157"	"tcruzi-mutagenesis-scan-13122"	31007.85	22672.3
"341158"	"tcruzi-mutagenesis-scan-13123"	28716.48	21031.37
"341159"	"tcruzi-mutagenesis-scan-13124"	3032.18	2175.49
"341160"	"tcruzi-mutagenesis-scan-13125"	3992.65	2443.56
"341666"	"tcruzi-mutagenesis-scan-13631"	2502.9	2179.21
"341667"	"tcruzi-mutagenesis-scan-13632"	1427.56	1524.69
"341842"	"tcruzi-mutagenesis-scan-13807"	23405.93	14652.04
"342106"	"tcruzi-mutagenesis-scan-14071"	30542.95	22344.34
"342113"	"tcruzi-mutagenesis-scan-14078"	29815.09	21583.68
"342114"	"tcruzi-mutagenesis-scan-14079"	27031.51	19663.73
"342115"	"tcruzi-mutagenesis-scan-14080"	13770.74	13701.58
"342116"	"tcruzi-mutagenesis-scan-14081"	36139.69	23703.15
"342117"	"tcruzi-mutagenesis-scan-14082"	916.39	606.51
"342118"	"tcruzi-mutagenesis-scan-14083"	23279.71	21863.29
"342119"	"tcruzi-mutagenesis-scan-14084"	288.69	476.55
"342120"	"tcruzi-mutagenesis-scan-14085"	59.59	64.15
"342121"	"tcruzi-mutagenesis-scan-14086"	10288.39	7650.78
"342122"	"tcruzi-mutagenesis-scan-14087"	1058.6	1311.09
