"Reporter.Name"	"allData.replica1"	"allData.replica2"
"27556"	"tcruzi-17686"	499.35	113.73
"28002"	"tcruzi-18132"	27792.7	21050.56
"28003"	"tcruzi-18133"	3798.14	1100.57
"28144"	"tcruzi-18274"	992.14	276.9
"28284"	"tcruzi-18414"	1776.79	501.54
"28363"	"tcruzi-18493"	17843.87	10759.42
"28485"	"tcruzi-18615"	1970.82	1083.41
"28876"	"tcruzi-19006"	22032.78	17295.5
"28877"	"tcruzi-19007"	24943.18	20926.17
"28878"	"tcruzi-19008"	28465.03	25267.66
"28879"	"tcruzi-19009"	24236.69	21050.27
"28883"	"tcruzi-19013"	22481.05	21569.58
"29113"	"tcruzi-19243"	8642.96	3005.35
"29117"	"tcruzi-19247"	3638.92	1017.26
"29177"	"tcruzi-19307"	3153.91	1053.68
"29189"	"tcruzi-19319"	2407.6	787.8
"29190"	"tcruzi-19320"	3757.36	1047.74
"29243"	"tcruzi-19373"	1946.4	3563.53
"29244"	"tcruzi-19374"	268.06	242.75
"29246"	"tcruzi-19376"	239.51	256.11
"29247"	"tcruzi-19377"	362.77	236.37
"29251"	"tcruzi-19381"	19955	8630.97
"29271"	"tcruzi-19401"	1186.46	201.16
"29295"	"tcruzi-19425"	3520.59	3021.73
"29326"	"tcruzi-19456"	829.63	449.43
"29364"	"tcruzi-19494"	17594.4	10229.88
"29365"	"tcruzi-19495"	1042.45	343.54
"29368"	"tcruzi-19498"	427.06	248.26
"29420"	"tcruzi-19550"	1082.1	689.33
"29486"	"tcruzi-19616"	18210.3	9818.38
"29643"	"tcruzi-19773"	5323.27	2186.13
"29701"	"tcruzi-19831"	4584.6	2118.82
"29705"	"tcruzi-19835"	4006.47	1556.65
"29706"	"tcruzi-19836"	3036.22	1252.66
"29731"	"tcruzi-19861"	23144.45	23301.47
"29783"	"tcruzi-19913"	49936.65	40099.99
"29784"	"tcruzi-19914"	52022.61	41751.13
"29847"	"tcruzi-19977"	828.11	201.3
"29851"	"tcruzi-19981"	882.16	269.32
"29852"	"tcruzi-19982"	942.22	319.16
"29916"	"tcruzi-20046"	1004.08	244.52
"30015"	"tcruzi-20145"	2663.85	1285.96
"30021"	"tcruzi-20151"	1098.73	352.68
"30071"	"tcruzi-20201"	29662.07	24085.36
"30087"	"tcruzi-20217"	8894.88	1711.44
"30174"	"tcruzi-20304"	1084.99	625.16
