"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	23963.15	17984.39
"10130"	"tcruzi-260"	11211.44	2102.11
"10141"	"tcruzi-271"	20592.22	12967.5
"10236"	"tcruzi-366"	21631.03	17779.75
"10723"	"tcruzi-853"	14273.72	3400.71
"10725"	"tcruzi-855"	9154.4	312.61
"10741"	"tcruzi-871"	7751.23	1220.23
"10756"	"tcruzi-886"	23220.67	6915.33
"10759"	"tcruzi-889"	15867.83	8113.13
"10760"	"tcruzi-890"	17210.34	4787.09
"10778"	"tcruzi-908"	13598.7	655.7
"10779"	"tcruzi-909"	5997.66	1721.51
"10785"	"tcruzi-915"	9087.42	7128.74
"11029"	"tcruzi-1159"	965.82	771.63
"11109"	"tcruzi-1239"	24157.36	18433.04
"11194"	"tcruzi-1324"	19008.02	13870.74
"11472"	"tcruzi-1602"	30769.01	20842.89
"11473"	"tcruzi-1603"	31622.97	21666.95
"11474"	"tcruzi-1604"	28289.78	20383.07
"11475"	"tcruzi-1605"	17864.78	8856.01
"11524"	"tcruzi-1654"	716.45	521.96
"11535"	"tcruzi-1665"	720.09	490.49
"11724"	"tcruzi-1854"	29277.42	20661.55
"12045"	"tcruzi-2175"	1287.88	1713.78
"12122"	"tcruzi-2252"	21157.45	14153.57
"12123"	"tcruzi-2253"	19210.89	16504.26
"12125"	"tcruzi-2255"	21467.97	17321.97
"12656"	"tcruzi-2786"	1219.76	454.28
"12657"	"tcruzi-2787"	1268.65	410.8
"12667"	"tcruzi-2797"	11418.81	7857.15
"12668"	"tcruzi-2798"	9380.6	6517.42
"12677"	"tcruzi-2807"	12301.62	4721.27
"12678"	"tcruzi-2808"	14183.99	9406.9
"12679"	"tcruzi-2809"	20720.65	16946.46
"12680"	"tcruzi-2810"	13669.65	9545.68
"12681"	"tcruzi-2811"	15813.96	10251.48
"12682"	"tcruzi-2812"	5710.26	3700.09
"12683"	"tcruzi-2813"	4195.88	2381.78
"12716"	"tcruzi-2846"	11098.93	5504.3
"12717"	"tcruzi-2847"	8858.57	6086.29
"12718"	"tcruzi-2848"	1924.62	1343.95
"12731"	"tcruzi-2861"	12124.31	7101.13
"12769"	"tcruzi-2899"	10462.71	7553.34
"12968"	"tcruzi-3098"	2506.39	1266.12
"12977"	"tcruzi-3107"	14387	8048.74
"13282"	"tcruzi-3412"	21984.14	16188.94
"13283"	"tcruzi-3413"	24486.9	17024.39
"13284"	"tcruzi-3414"	28147.54	19741.48
"13285"	"tcruzi-3415"	21535.36	17019.37
"13314"	"tcruzi-3444"	7175.82	4542.52
"13321"	"tcruzi-3451"	4175.22	1777.98
"13322"	"tcruzi-3452"	2995.04	1628.11
"13354"	"tcruzi-3484"	6909.12	1524.21
"13355"	"tcruzi-3485"	8186.11	980.17
"13357"	"tcruzi-3487"	2364.92	287.65
"13381"	"tcruzi-3511"	1906.33	529.03
"13438"	"tcruzi-3568"	1231.71	804.83
"13444"	"tcruzi-3574"	5214.43	2472.33
"13448"	"tcruzi-3578"	4200.4	2545.82
"13504"	"tcruzi-3634"	21399.25	10053.7
"13508"	"tcruzi-3638"	12669.29	6811.25
"13509"	"tcruzi-3639"	10386.63	10559.98
"13552"	"tcruzi-3682"	12935.33	3409.28
"13553"	"tcruzi-3683"	3466.61	1342.46
"13582"	"tcruzi-3712"	5945.02	4807.46
"13595"	"tcruzi-3725"	3774.89	1660.86
"13627"	"tcruzi-3757"	7325.75	4969.9
"13697"	"tcruzi-3827"	1168.97	862
"13723"	"tcruzi-3853"	23698.49	18023.24
"14102"	"tcruzi-4232"	1293.19	592.85
"14237"	"tcruzi-4367"	320.73	194.59
"14303"	"tcruzi-4433"	3641.2	2370.61
"14626"	"tcruzi-4756"	271.59	157.85
"14771"	"tcruzi-4901"	102.99	98.92
"14788"	"tcruzi-4918"	11145.74	8350.75
"14968"	"tcruzi-5098"	24496.88	19248.35
"14994"	"tcruzi-5124"	20804.16	12334.95
"15508"	"tcruzi-5638"	13756.6	11076.22
"15606"	"tcruzi-5736"	622.28	399.83
"15607"	"tcruzi-5737"	3284.68	3198.21
"15688"	"tcruzi-5818"	26430.16	20956.19
"15833"	"tcruzi-5963"	3820.1	6523.93
"16011"	"tcruzi-6141"	9078.85	7422.09
"16041"	"tcruzi-6171"	25047.26	18038.1
"16288"	"tcruzi-6418"	7894.81	5518.84
"16292"	"tcruzi-6422"	7923.9	6298.44
"16338"	"tcruzi-6468"	27493.1	19484.02
"16586"	"tcruzi-6716"	7799.72	7043.98
"17005"	"tcruzi-7135"	28315.15	23660.9
"17006"	"tcruzi-7136"	28466.51	22443.69
"17007"	"tcruzi-7137"	27272.74	21105.28
"17008"	"tcruzi-7138"	29528.38	20305.41
"17009"	"tcruzi-7139"	28422.96	21287.15
"17010"	"tcruzi-7140"	29538.92	22157.7
"17012"	"tcruzi-7142"	27820.88	21447.03
"17015"	"tcruzi-7145"	24416.36	15997.18
"17016"	"tcruzi-7146"	25090.38	18620.12
"17211"	"tcruzi-7341"	13490.51	8575.29
"17235"	"tcruzi-7365"	1152.03	904.6
"17246"	"tcruzi-7376"	1448.22	3222.69
"17247"	"tcruzi-7377"	1058.15	866.77
"17360"	"tcruzi-7490"	21116.46	14683.53
"17361"	"tcruzi-7491"	23173.88	14592.66
"17364"	"tcruzi-7494"	22973.92	16263.29
"17430"	"tcruzi-7560"	25093.37	19415.15
"17433"	"tcruzi-7563"	27678.57	20778.73
"17468"	"tcruzi-7598"	24256.44	16468.71
"17472"	"tcruzi-7602"	22450.23	16017.57
"17713"	"tcruzi-7843"	24701.6	20517.9
"17718"	"tcruzi-7848"	29506.52	23505.92
"17934"	"tcruzi-8064"	335.87	167.41
"18034"	"tcruzi-8164"	595.55	469.58
"18267"	"tcruzi-8397"	29754.77	22145.78
"18268"	"tcruzi-8398"	28964.4	23304.42
"18269"	"tcruzi-8399"	26529.71	20116.06
"18270"	"tcruzi-8400"	26785.39	20099.59
"18277"	"tcruzi-8407"	27719.75	20891.44
"18278"	"tcruzi-8408"	26764.82	20770.7
"18279"	"tcruzi-8409"	28853.22	21943.12
"18281"	"tcruzi-8411"	27781.47	21568.35
"18295"	"tcruzi-8425"	27600.5	19231.78
"18310"	"tcruzi-8440"	23737.98	18233.13
"18311"	"tcruzi-8441"	24887.32	18415.19
"18346"	"tcruzi-8476"	28239.44	20659.76
"18641"	"tcruzi-8771"	19388.28	16218.91
"18648"	"tcruzi-8778"	27834.67	22255.56
"18649"	"tcruzi-8779"	26801.77	20337.68
"18651"	"tcruzi-8781"	30657.97	21794.65
"18652"	"tcruzi-8782"	26177.12	22189.01
"18674"	"tcruzi-8804"	24405.19	16967.33
"18699"	"tcruzi-8829"	31458.8	21958.37
"18702"	"tcruzi-8832"	29971.43	19761.59
"18716"	"tcruzi-8846"	26669.48	19076.54
"18719"	"tcruzi-8849"	14975.29	9241.13
"18731"	"tcruzi-8861"	28360.76	19512.09
"18732"	"tcruzi-8862"	28188.94	20995.29
"18734"	"tcruzi-8864"	29025.52	20258.69
"18736"	"tcruzi-8866"	6046.97	6988.01
"18737"	"tcruzi-8867"	7186.77	5918.54
"18751"	"tcruzi-8881"	4783.51	5041.96
"18757"	"tcruzi-8887"	14553.35	11685.02
"18762"	"tcruzi-8892"	29425.97	21247.61
"18763"	"tcruzi-8893"	29334.5	21879.32
"18764"	"tcruzi-8894"	30430.46	19765.07
"18767"	"tcruzi-8897"	31046.95	20567.43
"18768"	"tcruzi-8898"	27981.44	20073.66
"18771"	"tcruzi-8901"	29260.45	20615.89
"18772"	"tcruzi-8902"	30364.54	16592.64
"18779"	"tcruzi-8909"	7097.33	7421.75
"18794"	"tcruzi-8924"	8973.98	6550.03
"18837"	"tcruzi-8967"	28316.37	21463.77
"18838"	"tcruzi-8968"	29452.3	21470.44
"18839"	"tcruzi-8969"	27900.26	21068.49
"18848"	"tcruzi-8978"	28421.74	21537.8
"19188"	"tcruzi-9318"	6656.09	3439.76
"19189"	"tcruzi-9319"	27263.55	18366.65
"19228"	"tcruzi-9358"	17479.45	11617.54
"19229"	"tcruzi-9359"	18691.67	13736.11
"19429"	"tcruzi-9559"	21861.21	14273.37
"19430"	"tcruzi-9560"	13776.23	10701.89
"19432"	"tcruzi-9562"	27414.35	21365.39
"19435"	"tcruzi-9565"	29329.5	22690.76
"19436"	"tcruzi-9566"	28453.56	21187.35
"19441"	"tcruzi-9571"	19404.55	16142.7
"19761"	"tcruzi-9891"	3477.76	4735.99
"19940"	"tcruzi-10070"	339.58	249.26
"20175"	"tcruzi-10305"	202.03	239.98
"20296"	"tcruzi-10426"	5506.07	3371.99
"20425"	"tcruzi-10555"	1081.32	548.7
"20624"	"tcruzi-10754"	30044.12	21380.05
"20627"	"tcruzi-10757"	28950.74	21129.92
"20741"	"tcruzi-10871"	1215.76	1191.63
"21014"	"tcruzi-11144"	12615.12	9314.92
"21015"	"tcruzi-11145"	13121.45	9483.14
"21017"	"tcruzi-11147"	16135.24	12248.39
"21020"	"tcruzi-11150"	27216.7	21140.2
"21021"	"tcruzi-11151"	27989.38	20149.21
"21170"	"tcruzi-11300"	22974.38	15715.79
"21177"	"tcruzi-11307"	2886.95	2437.52
"21598"	"tcruzi-11728"	3603.23	1277.96
"21626"	"tcruzi-11756"	3017.5	2657.98
"21746"	"tcruzi-11876"	27567.42	18595.88
"21834"	"tcruzi-11964"	2768.51	1443.43
"22662"	"tcruzi-12792"	10153.86	9265.28
"22664"	"tcruzi-12794"	12441.43	9552.1
"22698"	"tcruzi-12828"	1739.51	1483.54
"22699"	"tcruzi-12829"	1580.75	989.7
"22908"	"tcruzi-13038"	5803.2	4613.08
"22930"	"tcruzi-13060"	2012.46	1109.7
"22933"	"tcruzi-13063"	647.27	470.05
"22935"	"tcruzi-13065"	960.71	707.19
"22943"	"tcruzi-13073"	895.76	594.94
"23316"	"tcruzi-13446"	17035.46	11986.89
"23472"	"tcruzi-13602"	153.57	167.03
"23473"	"tcruzi-13603"	140.39	105.74
"23540"	"tcruzi-13670"	11518.48	8431.82
"23607"	"tcruzi-13737"	1214.6	552.55
"23682"	"tcruzi-13812"	22740.68	15323.09
"23824"	"tcruzi-13954"	18359.33	4479.98
"23826"	"tcruzi-13956"	17277.1	7778.22
"23896"	"tcruzi-14026"	5362.68	1484.68
"23897"	"tcruzi-14027"	3448.45	2258.25
"24311"	"tcruzi-14441"	208.93	181.18
"24605"	"tcruzi-14735"	1034.15	752.89
"24611"	"tcruzi-14741"	15684.19	11424.86
"24612"	"tcruzi-14742"	20847.65	13607.41
"24755"	"tcruzi-14885"	1443.07	660.77
"24756"	"tcruzi-14886"	2084.82	450.04
"24784"	"tcruzi-14914"	14905.76	11471.48
"24785"	"tcruzi-14915"	16323.9	9508.46
"24807"	"tcruzi-14937"	17804.24	5706.91
"24808"	"tcruzi-14938"	18923.63	13268.04
"24809"	"tcruzi-14939"	26673.18	14495.09
"24810"	"tcruzi-14940"	23513.56	16108.63
"24811"	"tcruzi-14941"	20890.99	15931.87
"24812"	"tcruzi-14942"	14847.27	8003.01
"24813"	"tcruzi-14943"	13445.8	7847.39
"24824"	"tcruzi-14954"	3626.01	3389.38
"24934"	"tcruzi-15064"	19833.61	7639.37
"24935"	"tcruzi-15065"	11610.94	3954.95
"24964"	"tcruzi-15094"	564.72	303.89
"25000"	"tcruzi-15130"	13454.97	5262.06
"25001"	"tcruzi-15131"	14564.61	11763.92
"25002"	"tcruzi-15132"	3255.09	3057.37
"25048"	"tcruzi-15178"	21907.84	7572.51
"25090"	"tcruzi-15220"	13576.56	6542.25
"25405"	"tcruzi-15535"	1579.49	1112.8
"25546"	"tcruzi-15676"	1316.85	852.38
"25666"	"tcruzi-15796"	316.87	197.93
"25827"	"tcruzi-15957"	1432.32	934.38
"25989"	"tcruzi-16119"	245.62	130.61
"25990"	"tcruzi-16120"	322.63	155.03
"26169"	"tcruzi-16299"	1137.26	1210.11
"26536"	"tcruzi-16666"	25181.36	19599.55
"26866"	"tcruzi-16996"	1065.49	410.73
"26959"	"tcruzi-17089"	10222.38	6805.14
"26978"	"tcruzi-17108"	13336.04	8045.23
"27043"	"tcruzi-17173"	5667.72	5521.98
"27191"	"tcruzi-17321"	410.24	213.57
"27461"	"tcruzi-17591"	174.73	99.11
"27556"	"tcruzi-17686"	240.68	157
"28002"	"tcruzi-18132"	2362.58	2161.09
"28003"	"tcruzi-18133"	270.97	141.31
"28144"	"tcruzi-18274"	12624.81	7212.79
"28284"	"tcruzi-18414"	6062.93	3536.83
"28363"	"tcruzi-18493"	12273.63	7449.6
"28485"	"tcruzi-18615"	1448.33	826.99
"28876"	"tcruzi-19006"	23119.12	16340.73
"28877"	"tcruzi-19007"	24983.87	15853.88
"28878"	"tcruzi-19008"	27375.26	20748.11
"28879"	"tcruzi-19009"	21375.09	16620.45
"28883"	"tcruzi-19013"	11283.8	9419.2
"29113"	"tcruzi-19243"	5178.38	3399.6
"29117"	"tcruzi-19247"	6490.15	2938.42
"29177"	"tcruzi-19307"	16978.48	10367.52
"29189"	"tcruzi-19319"	23358.93	16583.35
"29190"	"tcruzi-19320"	22738.19	15616.5
"29243"	"tcruzi-19373"	9480.88	5581.37
"29244"	"tcruzi-19374"	11685.67	2164.68
"29246"	"tcruzi-19376"	1707.79	281.66
"29247"	"tcruzi-19377"	1662.66	2051.01
"29251"	"tcruzi-19381"	1546.59	1346.47
"29271"	"tcruzi-19401"	447.72	413.56
"29295"	"tcruzi-19425"	1404.51	361.31
"29326"	"tcruzi-19456"	2430.41	1832.38
"29364"	"tcruzi-19494"	119.65	120.13
"29365"	"tcruzi-19495"	145.68	73.52
"29368"	"tcruzi-19498"	153.67	70.48
"29420"	"tcruzi-19550"	338.14	206.16
"29486"	"tcruzi-19616"	672.33	572.76
"29643"	"tcruzi-19773"	703.56	532.35
"29701"	"tcruzi-19831"	2875.04	1164.83
"29705"	"tcruzi-19835"	1569.04	763.97
"29706"	"tcruzi-19836"	1743.54	760.92
"29731"	"tcruzi-19861"	651.09	437.81
"29783"	"tcruzi-19913"	32954.24	23813.75
"29784"	"tcruzi-19914"	35031.68	24471.35
"29847"	"tcruzi-19977"	1739.04	1186.92
"29851"	"tcruzi-19981"	1643.44	1049.74
"29852"	"tcruzi-19982"	2228.16	1431.06
"29916"	"tcruzi-20046"	5776.1	3816
"30015"	"tcruzi-20145"	1911.69	1217.22
"30021"	"tcruzi-20151"	1037.33	784.87
"30071"	"tcruzi-20201"	25660.79	18043.67
"30087"	"tcruzi-20217"	15634.16	6798.91
"30174"	"tcruzi-20304"	181.58	159.95
"30175"	"tcruzi-20305"	132.33	102.04
"30449"	"tcruzi-20579"	4955.08	420.69
"30575"	"tcruzi-20705"	416.58	519.94
"30608"	"tcruzi-20738"	970.67	441.26
"30637"	"tcruzi-20767"	2305.53	237.38
"30821"	"tcruzi-20951"	1588.67	773.87
"30875"	"tcruzi-21005"	1540.76	1226.95
"30922"	"tcruzi-21052"	1340.1	1156.22
"31017"	"tcruzi-21147"	919	915.73
"31019"	"tcruzi-21149"	4124.09	3502.18
