"Reporter.Name"	"allData.replica1"	"allData.replica2"
"20624"	"tcruzi-10754"	26729.31	19735.24
"20627"	"tcruzi-10757"	25644.34	20264.49
"29784"	"tcruzi-19914"	25554.26	21208.37
"54630"	"tcruzi-44760"	29403.56	21838.03
"54667"	"tcruzi-44797"	26698.62	21870.3
"54669"	"tcruzi-44799"	29192.92	22308.14
"58799"	"tcruzi-48929"	26868.18	21591.57
"93031"	"tcruzi-83161"	27834.25	20637.41
"93035"	"tcruzi-83165"	27939.65	22568.32
"93036"	"tcruzi-83166"	26797.44	22547.18
"93037"	"tcruzi-83167"	27061.43	21525.51
"101633"	"tcruzi-91763"	25507.42	22340.72
"101642"	"tcruzi-91772"	23392	20642.29
"114065"	"tcruzi-104195"	22867.25	19462.48
"114069"	"tcruzi-104199"	27295.18	20025.47
"114071"	"tcruzi-104201"	26200.41	21257.97
"147879"	"tcruzi-138009"	20237.58	16728.92
"148392"	"tcruzi-138522"	23789.52	19024.35
"148395"	"tcruzi-138525"	23223.34	21239.84
"198629"	"tcruzi-188759"	26223.76	21788.56
"201635"	"tcruzi-191765"	28751.1	20754.12
"201639"	"tcruzi-191769"	28023.15	21712.73
"201640"	"tcruzi-191770"	28330.6	22963.33
"207533"	"tcruzi-197663"	28071.16	22216.14
"207536"	"tcruzi-197666"	27605.24	20701.39
"207537"	"tcruzi-197667"	28171.08	21917.42
"208007"	"tcruzi-198137"	26841.17	21713.87
"208010"	"tcruzi-198140"	28017.53	22593.13
"208011"	"tcruzi-198141"	27914.21	20374.97
"211983"	"tcruzi-202113"	27251.88	20324.88
"224171"	"tcruzi-214301"	25738.42	21868.54
"241302"	"tcruzi-231432"	23628.82	20238.81
"263876"	"tcruzi-254006"	27688.98	32747.83
"328349"	"tcruzi-mutagenesis-scan-314"	25990.41	20578
"329582"	"tcruzi-mutagenesis-scan-1547"	25533.6	21146.45
"330700"	"tcruzi-mutagenesis-scan-2665"	27734.03	21799.14
"330701"	"tcruzi-mutagenesis-scan-2666"	28665.7	23043.81
"330792"	"tcruzi-mutagenesis-scan-2757"	23110.79	17572.28
"330827"	"tcruzi-mutagenesis-scan-2792"	25994.78	21040.64
"330829"	"tcruzi-mutagenesis-scan-2794"	26172.78	19812.2
"330830"	"tcruzi-mutagenesis-scan-2795"	25109.77	19178.06
"330831"	"tcruzi-mutagenesis-scan-2796"	26034.59	20349.34
"330832"	"tcruzi-mutagenesis-scan-2797"	26934.24	19759.88
"330833"	"tcruzi-mutagenesis-scan-2798"	10277.61	7072.72
"330834"	"tcruzi-mutagenesis-scan-2799"	21917.4	13053.34
"330835"	"tcruzi-mutagenesis-scan-2800"	3999.8	3377.31
"330836"	"tcruzi-mutagenesis-scan-2801"	1739.01	994.26
"330837"	"tcruzi-mutagenesis-scan-2802"	17494.1	14397.99
"330838"	"tcruzi-mutagenesis-scan-2803"	25961.12	20393.39
"330839"	"tcruzi-mutagenesis-scan-2804"	10838.12	9690.44
"331106"	"tcruzi-mutagenesis-scan-3071"	25511.14	20609.37
"331107"	"tcruzi-mutagenesis-scan-3072"	26729.2	19644.75
"331705"	"tcruzi-mutagenesis-scan-3670"	24443.24	21082.65
"332770"	"tcruzi-mutagenesis-scan-4735"	27361.14	20656.04
"332982"	"tcruzi-mutagenesis-scan-4947"	28775.11	21774.4
"332983"	"tcruzi-mutagenesis-scan-4948"	28142.27	21547.1
"332987"	"tcruzi-mutagenesis-scan-4952"	28192.69	21521.7
"332988"	"tcruzi-mutagenesis-scan-4953"	27435.25	22458.44
"333436"	"tcruzi-mutagenesis-scan-5401"	27628.13	21133.91
"333437"	"tcruzi-mutagenesis-scan-5402"	28414.13	21843.26
"333834"	"tcruzi-mutagenesis-scan-5799"	22444.57	18920.07
"334221"	"tcruzi-mutagenesis-scan-6186"	28192.39	21769.97
"336209"	"tcruzi-mutagenesis-scan-8174"	25129.31	20730.97
"336210"	"tcruzi-mutagenesis-scan-8175"	25919.25	20317.88
"336700"	"tcruzi-mutagenesis-scan-8665"	23802	21302.86
"336714"	"tcruzi-mutagenesis-scan-8679"	25991.42	19458.44
"336715"	"tcruzi-mutagenesis-scan-8680"	27351.71	20987.22
"336716"	"tcruzi-mutagenesis-scan-8681"	28594.02	22262.44
"336717"	"tcruzi-mutagenesis-scan-8682"	19329.9	13294.46
"336718"	"tcruzi-mutagenesis-scan-8683"	27111.76	20766.9
"336719"	"tcruzi-mutagenesis-scan-8684"	10559.25	6453.16
"336720"	"tcruzi-mutagenesis-scan-8685"	458.18	365.37
"336721"	"tcruzi-mutagenesis-scan-8686"	23244.14	17184.38
"336722"	"tcruzi-mutagenesis-scan-8687"	23442.51	17341.72
"336723"	"tcruzi-mutagenesis-scan-8688"	23315.96	19097.02
"336724"	"tcruzi-mutagenesis-scan-8689"	19755.67	15209.9
"336914"	"tcruzi-mutagenesis-scan-8879"	28272.68	21219.29
"336928"	"tcruzi-mutagenesis-scan-8893"	27331.04	20217.11
"336929"	"tcruzi-mutagenesis-scan-8894"	22234.14	21292.79
"336930"	"tcruzi-mutagenesis-scan-8895"	29309.86	20807.64
"336931"	"tcruzi-mutagenesis-scan-8896"	23110.54	22602.76
"336932"	"tcruzi-mutagenesis-scan-8897"	8673.97	6533.53
"336933"	"tcruzi-mutagenesis-scan-8898"	25711.77	18024.45
"336934"	"tcruzi-mutagenesis-scan-8899"	8886.17	5682.67
"336935"	"tcruzi-mutagenesis-scan-8900"	573.05	286.33
"336936"	"tcruzi-mutagenesis-scan-8901"	24873.28	20481.32
"336937"	"tcruzi-mutagenesis-scan-8902"	26928.67	20873.41
"336938"	"tcruzi-mutagenesis-scan-8903"	22310.52	17889.84
"336939"	"tcruzi-mutagenesis-scan-8904"	25766.86	19491.9
"336940"	"tcruzi-mutagenesis-scan-8905"	17216.65	13236.21
"341015"	"tcruzi-mutagenesis-scan-12980"	29361.61	23412.2
"341016"	"tcruzi-mutagenesis-scan-12981"	27719.98	21261.56
"341084"	"tcruzi-mutagenesis-scan-13049"	15963.65	8078.01
"341085"	"tcruzi-mutagenesis-scan-13050"	18645.85	12764.91
"341138"	"tcruzi-mutagenesis-scan-13103"	27808.34	20539.67
"341139"	"tcruzi-mutagenesis-scan-13104"	27051.57	20674.84
"341140"	"tcruzi-mutagenesis-scan-13105"	10256.99	4646.61
"341141"	"tcruzi-mutagenesis-scan-13106"	13760.88	8201.85
"341142"	"tcruzi-mutagenesis-scan-13107"	102.11	93.15
"341143"	"tcruzi-mutagenesis-scan-13108"	323.39	169.19
"341144"	"tcruzi-mutagenesis-scan-13109"	28224.84	20831.98
"341145"	"tcruzi-mutagenesis-scan-13110"	27287.73	20536.38
"341146"	"tcruzi-mutagenesis-scan-13111"	26967.95	19714.92
"341147"	"tcruzi-mutagenesis-scan-13112"	26239.11	22916.84
"341148"	"tcruzi-mutagenesis-scan-13113"	27259.37	21271.74
"341149"	"tcruzi-mutagenesis-scan-13114"	27466.16	21951.56
"341150"	"tcruzi-mutagenesis-scan-13115"	28338.25	23369.61
"341151"	"tcruzi-mutagenesis-scan-13116"	29495.1	22492.29
"341152"	"tcruzi-mutagenesis-scan-13117"	25333.09	20946.54
"341153"	"tcruzi-mutagenesis-scan-13118"	28076.19	20534.18
"341154"	"tcruzi-mutagenesis-scan-13119"	28199.35	21043.77
"341155"	"tcruzi-mutagenesis-scan-13120"	20784.7	16581.96
"341156"	"tcruzi-mutagenesis-scan-13121"	21609.52	17977.34
"341157"	"tcruzi-mutagenesis-scan-13122"	26848.57	20868.02
"341158"	"tcruzi-mutagenesis-scan-13123"	26162.96	19304.01
"341159"	"tcruzi-mutagenesis-scan-13124"	19975.87	12423.24
"341160"	"tcruzi-mutagenesis-scan-13125"	20814.43	12957.96
"341666"	"tcruzi-mutagenesis-scan-13631"	12337.05	7546.36
"341667"	"tcruzi-mutagenesis-scan-13632"	11921.35	6606
"341842"	"tcruzi-mutagenesis-scan-13807"	23090.67	19420.93
"342106"	"tcruzi-mutagenesis-scan-14071"	24985.08	20455.68
"342113"	"tcruzi-mutagenesis-scan-14078"	23988.16	19780.63
"342114"	"tcruzi-mutagenesis-scan-14079"	24699.46	19716.09
"342115"	"tcruzi-mutagenesis-scan-14080"	24812.46	20253.28
"342116"	"tcruzi-mutagenesis-scan-14081"	25825.91	20684.15
"342117"	"tcruzi-mutagenesis-scan-14082"	15442.33	11738.62
"342118"	"tcruzi-mutagenesis-scan-14083"	23338.63	19398.53
"342119"	"tcruzi-mutagenesis-scan-14084"	8888.93	5518.79
"342120"	"tcruzi-mutagenesis-scan-14085"	328.41	207.13
"342121"	"tcruzi-mutagenesis-scan-14086"	25971.51	19570.6
"342122"	"tcruzi-mutagenesis-scan-14087"	23781.74	17218.47
"342123"	"tcruzi-mutagenesis-scan-14088"	22956.62	17690.8
"342124"	"tcruzi-mutagenesis-scan-14089"	17506.36	11305.5
"342757"	"tcruzi-mutagenesis-scan-14722"	24319.11	20607.26
"343575"	"tcruzi-mutagenesis-scan-15540"	24948.65	17379.53
"343576"	"tcruzi-mutagenesis-scan-15541"	24376.76	18683.78
"343577"	"tcruzi-mutagenesis-scan-15542"	10663.18	6494.11
"343578"	"tcruzi-mutagenesis-scan-15543"	9684.67	6206.73
"343579"	"tcruzi-mutagenesis-scan-15544"	514.26	221.34
"343580"	"tcruzi-mutagenesis-scan-15545"	566.2	419.57
"343581"	"tcruzi-mutagenesis-scan-15546"	27847.59	21216.67
"343582"	"tcruzi-mutagenesis-scan-15547"	28587.33	20508.94
"343583"	"tcruzi-mutagenesis-scan-15548"	26792.41	18620.83
"343584"	"tcruzi-mutagenesis-scan-15549"	19677.37	19541.98
"343585"	"tcruzi-mutagenesis-scan-15550"	24732.22	18911.53
"343586"	"tcruzi-mutagenesis-scan-15551"	25607.42	20460.58
"343587"	"tcruzi-mutagenesis-scan-15552"	25857.47	20878.23
"343588"	"tcruzi-mutagenesis-scan-15553"	26325.63	19545.61
"343589"	"tcruzi-mutagenesis-scan-15554"	27370.02	20401.95
"343590"	"tcruzi-mutagenesis-scan-15555"	22028.67	19909.56
"343591"	"tcruzi-mutagenesis-scan-15556"	24526.21	19609.73
"343592"	"tcruzi-mutagenesis-scan-15557"	26121.45	19928.73
"343593"	"tcruzi-mutagenesis-scan-15558"	27752.44	21076.33
"343594"	"tcruzi-mutagenesis-scan-15559"	27087.03	19927.81
"343595"	"tcruzi-mutagenesis-scan-15560"	24174.73	18423.55
"343596"	"tcruzi-mutagenesis-scan-15561"	22623.29	14589.05
"343598"	"tcruzi-mutagenesis-scan-15563"	24863.73	18890.51
"343599"	"tcruzi-mutagenesis-scan-15564"	24184.14	19423.34
"343619"	"tcruzi-mutagenesis-scan-15584"	19330.16	13594.72
"343620"	"tcruzi-mutagenesis-scan-15585"	16210.36	13102.77
"346104"	"tcruzi-mutagenesis-scan-18069"	15357.02	13580.3
"347000"	"tcruzi-mutagenesis-scan-18965"	26370.71	20338.11
