"Reporter.Name"	"allData.replica1"	"allData.replica2"
"20624"	"tcruzi-10754"	41073.72	28671.97
"20627"	"tcruzi-10757"	40289.34	29938.33
"29784"	"tcruzi-19914"	43452.89	34329.74
"54630"	"tcruzi-44760"	47928.39	31626.04
"54667"	"tcruzi-44797"	33575.97	32507.4
"54669"	"tcruzi-44799"	47077.75	35063.15
"58799"	"tcruzi-48929"	41183.36	32620.68
"93031"	"tcruzi-83161"	40845.62	30181.05
"93035"	"tcruzi-83165"	54541.24	24004.88
"93036"	"tcruzi-83166"	46066.1	32243.93
"93037"	"tcruzi-83167"	43315.47	30962.98
"101633"	"tcruzi-91763"	46268.4	31662.23
"101642"	"tcruzi-91772"	40650.38	31060.2
"114065"	"tcruzi-104195"	21777.92	19685.06
"114069"	"tcruzi-104199"	30217.3	23538.29
"114071"	"tcruzi-104201"	23340.33	18942.43
"147879"	"tcruzi-138009"	28739.17	28017.42
"148392"	"tcruzi-138522"	35373.44	26908.7
"148395"	"tcruzi-138525"	36543.38	28420.27
"198629"	"tcruzi-188759"	52858.69	32911.83
"201635"	"tcruzi-191765"	45509.33	33113.36
"201639"	"tcruzi-191769"	41801.33	33077.51
"201640"	"tcruzi-191770"	45440.14	32057.15
"207533"	"tcruzi-197663"	48119.53	26312.17
"207536"	"tcruzi-197666"	49012.83	32756.81
"207537"	"tcruzi-197667"	46367.81	32698.59
"208007"	"tcruzi-198137"	41585.29	30957.09
"208010"	"tcruzi-198140"	49351.08	26219.73
"208011"	"tcruzi-198141"	46379	35497.49
"211983"	"tcruzi-202113"	51268.65	33038.29
"224171"	"tcruzi-214301"	45918.19	33101.58
"241302"	"tcruzi-231432"	37139.48	26160.43
"263876"	"tcruzi-254006"	49218.31	33424.06
"328349"	"tcruzi-mutagenesis-scan-314"	39674.93	29857.7
"329582"	"tcruzi-mutagenesis-scan-1547"	35307.94	30857.53
"330700"	"tcruzi-mutagenesis-scan-2665"	49310.05	33118.87
"330701"	"tcruzi-mutagenesis-scan-2666"	56429.9	33618.23
"330792"	"tcruzi-mutagenesis-scan-2757"	33405.76	27834.34
"330827"	"tcruzi-mutagenesis-scan-2792"	43313.82	29260.32
"330829"	"tcruzi-mutagenesis-scan-2794"	39227.27	29625.2
"330830"	"tcruzi-mutagenesis-scan-2795"	37654.42	29488.4
"330831"	"tcruzi-mutagenesis-scan-2796"	9903.6	9514.62
"330832"	"tcruzi-mutagenesis-scan-2797"	25974.66	21944.99
"330833"	"tcruzi-mutagenesis-scan-2798"	37057.76	28071.28
"330834"	"tcruzi-mutagenesis-scan-2799"	37275.04	27640.72
"330835"	"tcruzi-mutagenesis-scan-2800"	21152.48	15992.78
"330836"	"tcruzi-mutagenesis-scan-2801"	7471.92	4139.76
"330837"	"tcruzi-mutagenesis-scan-2802"	25521.02	21730.19
"330838"	"tcruzi-mutagenesis-scan-2803"	42610.61	29277.69
"330839"	"tcruzi-mutagenesis-scan-2804"	29146.1	24185.89
"331106"	"tcruzi-mutagenesis-scan-3071"	27311.24	23059.53
"331107"	"tcruzi-mutagenesis-scan-3072"	29432.52	22642.72
"331705"	"tcruzi-mutagenesis-scan-3670"	40819.86	28152.95
"332770"	"tcruzi-mutagenesis-scan-4735"	51037.03	33315.54
"332982"	"tcruzi-mutagenesis-scan-4947"	47101.58	32274.34
"332983"	"tcruzi-mutagenesis-scan-4948"	46097.98	32360.28
"332987"	"tcruzi-mutagenesis-scan-4952"	41698.22	33575.93
"332988"	"tcruzi-mutagenesis-scan-4953"	44511.81	34260.89
"333436"	"tcruzi-mutagenesis-scan-5401"	22805.74	17886.82
"333437"	"tcruzi-mutagenesis-scan-5402"	18100.1	10765.14
"333834"	"tcruzi-mutagenesis-scan-5799"	34094.25	27324.29
"334221"	"tcruzi-mutagenesis-scan-6186"	48705.41	32368.94
