"Reporter.Name"	"allData.replica1"	"allData.replica2"
"20624"	"tcruzi-10754"	26730.63	19601.64
"20627"	"tcruzi-10757"	26276.94	18532.36
"29784"	"tcruzi-19914"	27928.72	21308.05
"54630"	"tcruzi-44760"	26554.11	21451.18
"54667"	"tcruzi-44797"	23198	20865.35
"54669"	"tcruzi-44799"	28038.88	23300.9
"58799"	"tcruzi-48929"	27596.19	21034.06
"93031"	"tcruzi-83161"	26917.42	21683.69
"93035"	"tcruzi-83165"	27996.97	22912.97
"93036"	"tcruzi-83166"	29312.12	23617.93
"93037"	"tcruzi-83167"	28624.21	21589.98
"101633"	"tcruzi-91763"	25809.14	21550.1
"101642"	"tcruzi-91772"	26273.66	20471.1
"114065"	"tcruzi-104195"	25692.52	19425.69
"114069"	"tcruzi-104199"	25377.23	19476.53
"114071"	"tcruzi-104201"	27523.77	20350.83
"147879"	"tcruzi-138009"	20683.96	14010.31
"148392"	"tcruzi-138522"	22658.71	14484.91
"148395"	"tcruzi-138525"	25108.94	15437.35
"198629"	"tcruzi-188759"	27745.84	22313.07
"201635"	"tcruzi-191765"	28859.58	21639.16
"201639"	"tcruzi-191769"	26895.04	22074.13
"201640"	"tcruzi-191770"	31496.25	22236.47
"207533"	"tcruzi-197663"	29186.4	22019.71
"207536"	"tcruzi-197666"	26965.29	21871.98
"207537"	"tcruzi-197667"	28794.46	22152
"208007"	"tcruzi-198137"	28459.07	22741.35
"208010"	"tcruzi-198140"	29470.03	22796.4
"208011"	"tcruzi-198141"	27449.14	21519.05
"211983"	"tcruzi-202113"	25843.9	21269.88
"224171"	"tcruzi-214301"	27070.48	22360.42
"241302"	"tcruzi-231432"	25904.89	16809.7
"263876"	"tcruzi-254006"	27051.04	21269.08
"328349"	"tcruzi-mutagenesis-scan-314"	26555.07	19886.6
"329582"	"tcruzi-mutagenesis-scan-1547"	27132.87	20630.55
"330700"	"tcruzi-mutagenesis-scan-2665"	26989.76	21915.16
"330701"	"tcruzi-mutagenesis-scan-2666"	35363.08	25388.86
"330792"	"tcruzi-mutagenesis-scan-2757"	23364.68	16379.59
"330827"	"tcruzi-mutagenesis-scan-2792"	23245.99	19696.68
"330829"	"tcruzi-mutagenesis-scan-2794"	26653.75	19543.64
"330830"	"tcruzi-mutagenesis-scan-2795"	24964.95	19160.94
"330831"	"tcruzi-mutagenesis-scan-2796"	24144.05	18803.32
"330832"	"tcruzi-mutagenesis-scan-2797"	23854.88	16787.41
"330833"	"tcruzi-mutagenesis-scan-2798"	22826.04	16207.72
"330834"	"tcruzi-mutagenesis-scan-2799"	25134.87	16664.32
"330835"	"tcruzi-mutagenesis-scan-2800"	18417.19	12570.48
"330836"	"tcruzi-mutagenesis-scan-2801"	27092.53	15069.52
"330837"	"tcruzi-mutagenesis-scan-2802"	20572.93	15166.55
"330838"	"tcruzi-mutagenesis-scan-2803"	26301.72	20220.62
"330839"	"tcruzi-mutagenesis-scan-2804"	24824.02	19239.05
"331106"	"tcruzi-mutagenesis-scan-3071"	22140.86	17367.36
"331107"	"tcruzi-mutagenesis-scan-3072"	24997.85	19762.03
"331705"	"tcruzi-mutagenesis-scan-3670"	24304.18	16016.74
"332770"	"tcruzi-mutagenesis-scan-4735"	30968.79	23274.49
"332982"	"tcruzi-mutagenesis-scan-4947"	28812.82	21485.46
"332983"	"tcruzi-mutagenesis-scan-4948"	28134.85	21881.58
"332987"	"tcruzi-mutagenesis-scan-4952"	29337.49	21885.98
"332988"	"tcruzi-mutagenesis-scan-4953"	27784.1	21063.82
"333436"	"tcruzi-mutagenesis-scan-5401"	26878.52	21519.46
"333437"	"tcruzi-mutagenesis-scan-5402"	25399.5	17099.58
"333834"	"tcruzi-mutagenesis-scan-5799"	24210.3	15734.92
"334221"	"tcruzi-mutagenesis-scan-6186"	26711.64	21423.53
"336209"	"tcruzi-mutagenesis-scan-8174"	28957.1	21565.59
"336210"	"tcruzi-mutagenesis-scan-8175"	27503.93	20970.44
"336700"	"tcruzi-mutagenesis-scan-8665"	27399.81	21699.95
"336714"	"tcruzi-mutagenesis-scan-8679"	26291.61	21164.16
"336715"	"tcruzi-mutagenesis-scan-8680"	27294.39	22109.7
"336716"	"tcruzi-mutagenesis-scan-8681"	22771.86	18123.35
"336717"	"tcruzi-mutagenesis-scan-8682"	23051.87	18385.83
"336718"	"tcruzi-mutagenesis-scan-8683"	29326.53	21022.38
"336719"	"tcruzi-mutagenesis-scan-8684"	20724.32	14998.95
"336720"	"tcruzi-mutagenesis-scan-8685"	25213.61	18761.97
"336721"	"tcruzi-mutagenesis-scan-8686"	24501.43	18924.9
"336722"	"tcruzi-mutagenesis-scan-8687"	24638.51	19610.14
"336723"	"tcruzi-mutagenesis-scan-8688"	28174.83	22175.05
"336724"	"tcruzi-mutagenesis-scan-8689"	28017.25	21044.29
"336914"	"tcruzi-mutagenesis-scan-8879"	27203.71	20761.45
"336928"	"tcruzi-mutagenesis-scan-8893"	27437.26	20624.42
"336929"	"tcruzi-mutagenesis-scan-8894"	25512.55	21983.33
"336930"	"tcruzi-mutagenesis-scan-8895"	23277.07	18638.81
"336931"	"tcruzi-mutagenesis-scan-8896"	24574.98	18568.67
"336932"	"tcruzi-mutagenesis-scan-8897"	24001.36	18289.77
"336933"	"tcruzi-mutagenesis-scan-8898"	26855.04	20205.11
"336934"	"tcruzi-mutagenesis-scan-8899"	20364.62	13427.89
"336935"	"tcruzi-mutagenesis-scan-8900"	23664.67	18941.01
"336936"	"tcruzi-mutagenesis-scan-8901"	26686.94	20584.48
"336937"	"tcruzi-mutagenesis-scan-8902"	20006.44	20123.56
"336938"	"tcruzi-mutagenesis-scan-8903"	23843.23	19276.67
"336939"	"tcruzi-mutagenesis-scan-8904"	26544.59	21683.55
"336940"	"tcruzi-mutagenesis-scan-8905"	27196.33	21133.32
"341015"	"tcruzi-mutagenesis-scan-12980"	27192.67	22273.72
"341016"	"tcruzi-mutagenesis-scan-12981"	24692.05	20228.62
"341084"	"tcruzi-mutagenesis-scan-13049"	22537.59	20476.63
"341085"	"tcruzi-mutagenesis-scan-13050"	25293.1	21284.97
"341138"	"tcruzi-mutagenesis-scan-13103"	28501.39	22870.1
"341139"	"tcruzi-mutagenesis-scan-13104"	27306.63	22153.51
"341140"	"tcruzi-mutagenesis-scan-13105"	26484.9	17010.11
"341141"	"tcruzi-mutagenesis-scan-13106"	22472.1	16691.48
"341142"	"tcruzi-mutagenesis-scan-13107"	23884.08	19403.26
"341143"	"tcruzi-mutagenesis-scan-13108"	24273.04	18981.02
"341144"	"tcruzi-mutagenesis-scan-13109"	23294.99	20778.34
"341145"	"tcruzi-mutagenesis-scan-13110"	29887.01	22340.26
"341146"	"tcruzi-mutagenesis-scan-13111"	25986.51	21568.52
"341147"	"tcruzi-mutagenesis-scan-13112"	28009.97	22003.56
"341148"	"tcruzi-mutagenesis-scan-13113"	29429.57	22252.98
"341149"	"tcruzi-mutagenesis-scan-13114"	25070.36	21066.86
"341150"	"tcruzi-mutagenesis-scan-13115"	29301.42	21238
"341151"	"tcruzi-mutagenesis-scan-13116"	27890.71	24633.16
"341152"	"tcruzi-mutagenesis-scan-13117"	27993.65	22746.86
"341153"	"tcruzi-mutagenesis-scan-13118"	23967.58	21446.23
"341154"	"tcruzi-mutagenesis-scan-13119"	29786.43	23405.35
"341155"	"tcruzi-mutagenesis-scan-13120"	22952.8	16690.26
"341156"	"tcruzi-mutagenesis-scan-13121"	21111.94	19008.47
"341157"	"tcruzi-mutagenesis-scan-13122"	27016.06	21995.48
"341158"	"tcruzi-mutagenesis-scan-13123"	27649.96	20439.09
"341159"	"tcruzi-mutagenesis-scan-13124"	27150.25	22479.79
"341160"	"tcruzi-mutagenesis-scan-13125"	27882	22537.02
"341666"	"tcruzi-mutagenesis-scan-13631"	22765.2	18610.26
"341667"	"tcruzi-mutagenesis-scan-13632"	27900.71	18401.1
"341842"	"tcruzi-mutagenesis-scan-13807"	24212.5	18657.77
"342106"	"tcruzi-mutagenesis-scan-14071"	28600.27	21976.49
"342113"	"tcruzi-mutagenesis-scan-14078"	27058.86	21110.87
"342114"	"tcruzi-mutagenesis-scan-14079"	27057.96	21099.75
"342115"	"tcruzi-mutagenesis-scan-14080"	25425.88	19307.87
"342116"	"tcruzi-mutagenesis-scan-14081"	25182.36	19134.46
"342117"	"tcruzi-mutagenesis-scan-14082"	25094.67	18566.12
"342118"	"tcruzi-mutagenesis-scan-14083"	27026.46	19937.26
