"Reporter.Name"	"allData.replica1"	"allData.replica2"
"33123"	"tcruzi-23253"	2924.9	1076.02
"33185"	"tcruzi-23315"	2476.39	631.24
"33419"	"tcruzi-23549"	1983.38	1054.43
"33516"	"tcruzi-23646"	4309.05	1206.19
"33592"	"tcruzi-23722"	6190.96	5281.38
"33758"	"tcruzi-23888"	13928.64	6584.12
"33778"	"tcruzi-23908"	1667.61	368.83
"33779"	"tcruzi-23909"	1594.11	430.21
"33961"	"tcruzi-24091"	890.24	288.58
"33971"	"tcruzi-24101"	474.04	159.45
"33977"	"tcruzi-24107"	2498.64	1097.66
"34135"	"tcruzi-24265"	2363.42	1035.43
"34294"	"tcruzi-24424"	19344.29	11487.16
"34309"	"tcruzi-24439"	6885.66	2949.94
"34336"	"tcruzi-24466"	6781.28	3520.15
"34356"	"tcruzi-24486"	1831.66	559.84
"34689"	"tcruzi-24819"	2233.69	726.99
"34923"	"tcruzi-25053"	1277.69	898.02
"34967"	"tcruzi-25097"	300.13	173.95
"35107"	"tcruzi-25237"	7992.42	3282.89
"35343"	"tcruzi-25473"	769.4	409.96
"35587"	"tcruzi-25717"	12991.54	12358.19
"35588"	"tcruzi-25718"	15103.7	12246.73
"35821"	"tcruzi-25951"	5817.77	2666.51
"35964"	"tcruzi-26094"	1226.02	496.74
"36056"	"tcruzi-26186"	779.23	369.83
"36130"	"tcruzi-26260"	12057.7	7456.14
"36222"	"tcruzi-26352"	1165.58	412.29
"36430"	"tcruzi-26560"	1796.29	616.18
"37149"	"tcruzi-27279"	10622.95	6195.18
"37224"	"tcruzi-27354"	2880.88	1690.53
"37452"	"tcruzi-27582"	13285.62	2147.48
"37577"	"tcruzi-27707"	3556.05	2512.03
"37697"	"tcruzi-27827"	6642.87	4905.16
"37807"	"tcruzi-27937"	3419.68	1482.4
"37808"	"tcruzi-27938"	2331.88	999.1
"37911"	"tcruzi-28041"	2102.65	977.21
"37918"	"tcruzi-28048"	2949.51	1583.44
"37919"	"tcruzi-28049"	2334.5	892.54
"37920"	"tcruzi-28050"	2561.96	1543.06
"37939"	"tcruzi-28069"	4125.3	1844.88
"38230"	"tcruzi-28360"	14107.41	7362.01
"38355"	"tcruzi-28485"	4645.16	1882.5
"38544"	"tcruzi-28674"	1559.36	1021.65
"38574"	"tcruzi-28704"	2369.51	1253.51
"38770"	"tcruzi-28900"	5516.06	2251.73
"38821"	"tcruzi-28951"	2149.54	1264.39
"38867"	"tcruzi-28997"	3763.58	1551.32
"38868"	"tcruzi-28998"	3786.85	1686.33
"38870"	"tcruzi-29000"	38859.34	28377.98
"38871"	"tcruzi-29001"	40624.67	25829.65
"38876"	"tcruzi-29006"	40762.47	27314.83
"38877"	"tcruzi-29007"	37788.22	26808.88
"38887"	"tcruzi-29017"	2305.52	1607.52
"38888"	"tcruzi-29018"	1718.97	1187.97
"38897"	"tcruzi-29027"	1825.25	1331.47
"38898"	"tcruzi-29028"	1944.96	751.58
"38955"	"tcruzi-29085"	3842.59	2360.65
"39051"	"tcruzi-29181"	6666.48	5364.1
"39402"	"tcruzi-29532"	1913.51	976.75
"39488"	"tcruzi-29618"	498.49	232.83
"39489"	"tcruzi-29619"	870.38	539.19
"39595"	"tcruzi-29725"	20336.22	10362.64
"39596"	"tcruzi-29726"	23760.76	14727.99
"39631"	"tcruzi-29761"	385	255.81
"39769"	"tcruzi-29899"	25054.44	19283.29
"39973"	"tcruzi-30103"	229.41	179.83
"40162"	"tcruzi-30292"	11243.38	8280.53
"40280"	"tcruzi-30410"	27631.93	20274.39
"40458"	"tcruzi-30588"	1136.37	441.93
"40504"	"tcruzi-30634"	1819.93	185.63
"40549"	"tcruzi-30679"	909.01	876.17
"40550"	"tcruzi-30680"	1352.03	1057.1
"40772"	"tcruzi-30902"	1447.41	1311.84
"40789"	"tcruzi-30919"	800.58	692.01
"40791"	"tcruzi-30921"	272	303.64
"40793"	"tcruzi-30923"	1080.33	286.44
"40794"	"tcruzi-30924"	1348.39	1182.72
"40795"	"tcruzi-30925"	768.58	592.55
"40796"	"tcruzi-30926"	1302.34	1063.68
"40799"	"tcruzi-30929"	635.25	341.7
"40801"	"tcruzi-30931"	785.52	745.12
"40802"	"tcruzi-30932"	1083.22	549.07
"40805"	"tcruzi-30935"	1208.75	847.79
"40807"	"tcruzi-30937"	1363.77	790.29
"41548"	"tcruzi-31678"	367.58	449.74
"41678"	"tcruzi-31808"	6082.13	4598.28
"41707"	"tcruzi-31837"	27212.31	20758.54
"41708"	"tcruzi-31838"	30470.97	22310.03
"42207"	"tcruzi-32337"	1509.82	1246.36
"42212"	"tcruzi-32342"	855.75	635.89
"42553"	"tcruzi-32683"	558.31	120.18
"42556"	"tcruzi-32686"	394.31	217.14
"42753"	"tcruzi-32883"	3565.22	4302.08
"43141"	"tcruzi-33271"	13613.62	6796.68
"43170"	"tcruzi-33300"	294.96	482.5
"43171"	"tcruzi-33301"	468.78	608.12
"43206"	"tcruzi-33336"	546.02	378.36
"43244"	"tcruzi-33374"	712.78	500.02
"43328"	"tcruzi-33458"	1414.93	767
"43370"	"tcruzi-33500"	124.87	100.46
"43451"	"tcruzi-33581"	3503.61	1651.25
"43565"	"tcruzi-33695"	10248.66	8297.5
"43566"	"tcruzi-33696"	11988.71	8812.86
"43707"	"tcruzi-33837"	9180.75	5220.72
"44059"	"tcruzi-34189"	325.76	191.97
"44444"	"tcruzi-34574"	1255.52	529.25
"45793"	"tcruzi-35923"	1799.25	1449.68
"45992"	"tcruzi-36122"	729.36	397.41
"46021"	"tcruzi-36151"	298.65	337.22
"46069"	"tcruzi-36199"	371.91	376.02
"46072"	"tcruzi-36202"	485.48	312.14
"46075"	"tcruzi-36205"	466.73	409.01
"46076"	"tcruzi-36206"	360.36	123.03
"46079"	"tcruzi-36209"	572.27	259.12
"46398"	"tcruzi-36528"	606.42	384.85
"46532"	"tcruzi-36662"	2843.11	2042.5
"46534"	"tcruzi-36664"	23259.33	19713.62
"46538"	"tcruzi-36668"	29382.8	23052.94
"46539"	"tcruzi-36669"	22404.17	16637.51
"46540"	"tcruzi-36670"	7049.81	7471.13
"46644"	"tcruzi-36774"	646.98	465.92
"46645"	"tcruzi-36775"	683.12	316.09
"46666"	"tcruzi-36796"	474.44	185.56
"46667"	"tcruzi-36797"	508.96	330.63
"46926"	"tcruzi-37056"	17600.22	11435.8
"47545"	"tcruzi-37675"	286.94	298.59
"47597"	"tcruzi-37727"	5033.41	3541.84
"47603"	"tcruzi-37733"	34426.02	24503.44
