"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	337.49	157.21
"10130"	"tcruzi-260"	350.88	531.63
"10141"	"tcruzi-271"	2022.58	1595.45
"10236"	"tcruzi-366"	406.88	274.96
"10723"	"tcruzi-853"	296.97	1621.6
"10725"	"tcruzi-855"	1656.64	160.03
"10741"	"tcruzi-871"	727.27	104
"10756"	"tcruzi-886"	2344.72	772.04
"10759"	"tcruzi-889"	222.41	2330.76
"10760"	"tcruzi-890"	30.19	1328.99
"10778"	"tcruzi-908"	669.14	682.1
"10779"	"tcruzi-909"	278.78	535.83
"10785"	"tcruzi-915"	2083.02	1539.39
"11029"	"tcruzi-1159"	122.96	89.08
"11109"	"tcruzi-1239"	2259.28	1372.64
"11194"	"tcruzi-1324"	321.44	309.49
"11472"	"tcruzi-1602"	12543.24	9784.14
"11473"	"tcruzi-1603"	6289.37	11730.2
"11474"	"tcruzi-1604"	9701.61	11457.88
"11475"	"tcruzi-1605"	4908.66	6171.05
"11524"	"tcruzi-1654"	45.21	145.19
"11535"	"tcruzi-1665"	74.82	187.76
"11724"	"tcruzi-1854"	7834.38	5026.94
"12045"	"tcruzi-2175"	829.09	498.26
"12122"	"tcruzi-2252"	5873.35	6843.22
"12123"	"tcruzi-2253"	8291.2	9666.75
"12125"	"tcruzi-2255"	6021.17	9143.82
"12656"	"tcruzi-2786"	1059.01	512.22
"12657"	"tcruzi-2787"	47.6	213.73
"12667"	"tcruzi-2797"	70.69	147.43
"12668"	"tcruzi-2798"	61.32	93.17
"12677"	"tcruzi-2807"	133.78	92.74
"12678"	"tcruzi-2808"	192.12	105.77
"12679"	"tcruzi-2809"	220.78	165.24
"12680"	"tcruzi-2810"	45.19	52.84
"12681"	"tcruzi-2811"	39.7	56.61
"12682"	"tcruzi-2812"	16.52	72.05
"12683"	"tcruzi-2813"	38.99	45.65
"12716"	"tcruzi-2846"	76.73	75.48
"12717"	"tcruzi-2847"	81.69	65.09
"12718"	"tcruzi-2848"	26.97	52.56
"12731"	"tcruzi-2861"	76.84	186.96
"12769"	"tcruzi-2899"	479.64	340.65
"12968"	"tcruzi-3098"	6424.11	4377.44
"12977"	"tcruzi-3107"	60.23	57.7
"13282"	"tcruzi-3412"	7870.45	7166.38
"13283"	"tcruzi-3413"	10486.8	8768.98
"13284"	"tcruzi-3414"	10854.82	9475.3
"13285"	"tcruzi-3415"	10517.21	7434.63
"13314"	"tcruzi-3444"	204.41	94.43
"13321"	"tcruzi-3451"	254.25	108.28
"13322"	"tcruzi-3452"	207.33	110.08
"13354"	"tcruzi-3484"	4238.46	2889.49
"13355"	"tcruzi-3485"	1644.75	3219.71
"13357"	"tcruzi-3487"	144.49	262.51
"13381"	"tcruzi-3511"	263.47	90.98
"13438"	"tcruzi-3568"	548.76	256.01
"13444"	"tcruzi-3574"	167.74	96.96
"13448"	"tcruzi-3578"	164.21	72.11
"13504"	"tcruzi-3634"	3199.87	2725.84
"13508"	"tcruzi-3638"	3818.22	3858.54
"13509"	"tcruzi-3639"	428.16	709.85
"13552"	"tcruzi-3682"	317.98	876.37
"13553"	"tcruzi-3683"	345.96	280.49
"13582"	"tcruzi-3712"	1291.87	402.7
"13595"	"tcruzi-3725"	228.79	2755.96
"13627"	"tcruzi-3757"	375.07	54.81
"13697"	"tcruzi-3827"	90.55	71.03
"13723"	"tcruzi-3853"	2766.34	1957.2
"14102"	"tcruzi-4232"	71.18	56.84
"14237"	"tcruzi-4367"	46.26	59.77
"14303"	"tcruzi-4433"	26.89	72.74
"14626"	"tcruzi-4756"	504.35	163.82
"14771"	"tcruzi-4901"	45.55	120.13
"14788"	"tcruzi-4918"	235.23	223.76
"14968"	"tcruzi-5098"	2151.64	1518.69
"14994"	"tcruzi-5124"	3526.81	2029.58
"15508"	"tcruzi-5638"	8013.24	7158.99
"15606"	"tcruzi-5736"	270.34	505.63
"15607"	"tcruzi-5737"	3494.82	1993.23
"15688"	"tcruzi-5818"	26739.04	21580.25
"15833"	"tcruzi-5963"	106.25	89.87
"16011"	"tcruzi-6141"	34.9	28.61
"16041"	"tcruzi-6171"	1188.04	1143.56
"16288"	"tcruzi-6418"	1297.44	1121.48
"16292"	"tcruzi-6422"	921.44	771.38
"16338"	"tcruzi-6468"	6378.87	7943.85
"16586"	"tcruzi-6716"	473.4	297.11
"17005"	"tcruzi-7135"	11917.71	7091.89
"17006"	"tcruzi-7136"	9979.94	7677.06
"17007"	"tcruzi-7137"	13154.98	11642.61
"17008"	"tcruzi-7138"	10949.82	7880.01
"17009"	"tcruzi-7139"	13583.03	9425.23
"17010"	"tcruzi-7140"	11465.1	8813.55
"17012"	"tcruzi-7142"	17636.94	10965.55
"17015"	"tcruzi-7145"	11945.41	8887.98
"17016"	"tcruzi-7146"	15510.83	10599.16
"17211"	"tcruzi-7341"	38.95	69.94
"17235"	"tcruzi-7365"	140.8	90.22
"17246"	"tcruzi-7376"	211.33	244.49
"17247"	"tcruzi-7377"	117.74	113.72
"17360"	"tcruzi-7490"	1198.71	1268.71
"17361"	"tcruzi-7491"	2093.78	1572.13
"17364"	"tcruzi-7494"	1260.07	958.28
"17430"	"tcruzi-7560"	64.19	55.28
"17433"	"tcruzi-7563"	21.19	40.77
"17468"	"tcruzi-7598"	1374.33	1197.36
"17472"	"tcruzi-7602"	1143.53	984.84
"17713"	"tcruzi-7843"	646.54	433.06
"17718"	"tcruzi-7848"	524.63	413.2
"17934"	"tcruzi-8064"	35.31	24.29
"18034"	"tcruzi-8164"	11786.99	7465.04
"18267"	"tcruzi-8397"	14662.17	11697.29
"18268"	"tcruzi-8398"	15537.77	10055.27
"18269"	"tcruzi-8399"	10435.27	9863.92
"18270"	"tcruzi-8400"	16825.58	10665.53
"18277"	"tcruzi-8407"	8541.43	6390.12
"18278"	"tcruzi-8408"	14759.08	9967.52
"18279"	"tcruzi-8409"	12601.29	11086.14
"18281"	"tcruzi-8411"	18577.43	13822.84
"18295"	"tcruzi-8425"	623.84	420.73
"18310"	"tcruzi-8440"	15264.92	10870.38
"18311"	"tcruzi-8441"	13993.54	10594.35
"18346"	"tcruzi-8476"	29.98	40.76
"18641"	"tcruzi-8771"	30.82	38.64
"18648"	"tcruzi-8778"	44.24	42.45
"18649"	"tcruzi-8779"	58.94	57.17
"18651"	"tcruzi-8781"	40.68	45.48
"18652"	"tcruzi-8782"	33.22	44.52
"18674"	"tcruzi-8804"	1342.45	1307.21
"18699"	"tcruzi-8829"	6693.75	4194.25
