"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	4710.54	2496.42
"10130"	"tcruzi-260"	1177.52	375.25
"10141"	"tcruzi-271"	2463.45	4410.9
"10236"	"tcruzi-366"	34390.63	25222.55
"10723"	"tcruzi-853"	2176.77	711.05
"10725"	"tcruzi-855"	1856.85	670.34
"10741"	"tcruzi-871"	2461.3	615.54
"10756"	"tcruzi-886"	2237.87	1369.65
"10759"	"tcruzi-889"	3126.51	415.77
"10760"	"tcruzi-890"	1818.02	359.35
"10778"	"tcruzi-908"	787.44	1061.71
"10779"	"tcruzi-909"	1155.95	616.08
"10785"	"tcruzi-915"	20418.66	12958.82
"11029"	"tcruzi-1159"	5254.69	3152.91
"11109"	"tcruzi-1239"	24526.04	19058.7
"11194"	"tcruzi-1324"	30305.12	23599.84
"11472"	"tcruzi-1602"	18233.36	11800.97
"11473"	"tcruzi-1603"	20762.35	16346.27
"11474"	"tcruzi-1604"	19295.04	11668.49
"11475"	"tcruzi-1605"	3101.62	3910.78
"11524"	"tcruzi-1654"	1893.89	1397.66
"11535"	"tcruzi-1665"	4024.18	3134.56
"11724"	"tcruzi-1854"	42160.11	28270.82
"12045"	"tcruzi-2175"	3982.67	2120.15
"12122"	"tcruzi-2252"	15314.55	8329.28
"12123"	"tcruzi-2253"	16415.53	9365.6
"12125"	"tcruzi-2255"	11620.34	4579.21
"12656"	"tcruzi-2786"	1021.88	380.81
"12657"	"tcruzi-2787"	559.74	129.55
"12667"	"tcruzi-2797"	14379.15	11016.12
"12668"	"tcruzi-2798"	12143.59	9628.8
"12677"	"tcruzi-2807"	9331.52	7632.94
"12678"	"tcruzi-2808"	14629.36	11233.56
"12679"	"tcruzi-2809"	21449.24	15397.22
"12680"	"tcruzi-2810"	15923.49	15219.15
"12681"	"tcruzi-2811"	13247	11979.12
"12682"	"tcruzi-2812"	2268.15	1516.42
"12683"	"tcruzi-2813"	3006.27	2891.95
"12716"	"tcruzi-2846"	4436.94	4505.48
"12717"	"tcruzi-2847"	5802.98	5280.54
"12718"	"tcruzi-2848"	1860.43	1893.96
"12731"	"tcruzi-2861"	9166.81	9009.95
"12769"	"tcruzi-2899"	1312.66	1056.2
"12968"	"tcruzi-3098"	1749.35	1301.75
"12977"	"tcruzi-3107"	7409.66	4333.32
"13282"	"tcruzi-3412"	24916.03	15749.63
"13283"	"tcruzi-3413"	25474.84	17290.11
"13284"	"tcruzi-3414"	31153.31	20488.91
"13285"	"tcruzi-3415"	27390.51	18996.91
"13314"	"tcruzi-3444"	4035.8	1876.68
"13321"	"tcruzi-3451"	4937.28	2587.67
"13322"	"tcruzi-3452"	22480.78	16097.54
"13354"	"tcruzi-3484"	159.69	240.69
"13355"	"tcruzi-3485"	206.41	408.08
"13357"	"tcruzi-3487"	190.08	204.16
"13381"	"tcruzi-3511"	400.7	559.77
"13438"	"tcruzi-3568"	29215.31	21553.91
"13444"	"tcruzi-3574"	8049.83	2608.78
"13448"	"tcruzi-3578"	21754.13	15112.89
"13504"	"tcruzi-3634"	1194.16	1192.41
"13508"	"tcruzi-3638"	289.44	322.09
"13509"	"tcruzi-3639"	664.85	108.26
"13552"	"tcruzi-3682"	1153.71	354.41
"13553"	"tcruzi-3683"	452.56	402.95
"13582"	"tcruzi-3712"	18557.9	10649.59
"13595"	"tcruzi-3725"	475.88	169.85
"13627"	"tcruzi-3757"	25557.36	19006.97
"13697"	"tcruzi-3827"	17201.91	8866.23
"13723"	"tcruzi-3853"	20602.65	16775.14
"14102"	"tcruzi-4232"	32476.65	26319.13
"14237"	"tcruzi-4367"	897.92	323.52
"14303"	"tcruzi-4433"	2237.11	1481.7
"14626"	"tcruzi-4756"	2509.65	1597.39
"14771"	"tcruzi-4901"	498.62	193.34
"14788"	"tcruzi-4918"	5722.57	3607.97
"14968"	"tcruzi-5098"	23154.29	17247.22
"14994"	"tcruzi-5124"	15770.29	10870.46
"15508"	"tcruzi-5638"	6926.24	3804.14
"15606"	"tcruzi-5736"	417.83	146.4
"15607"	"tcruzi-5737"	12093.95	6757.56
"15688"	"tcruzi-5818"	33280.43	26426.2
"15833"	"tcruzi-5963"	6429.03	5924.2
"16011"	"tcruzi-6141"	423.55	240.8
"16041"	"tcruzi-6171"	211.35	65.72
"16288"	"tcruzi-6418"	11073.8	8047.15
"16292"	"tcruzi-6422"	17833.34	12252.95
"16338"	"tcruzi-6468"	32898.24	24100.69
"16586"	"tcruzi-6716"	1796.9	2258.62
"17005"	"tcruzi-7135"	17784.57	11852.1
"17006"	"tcruzi-7136"	16201.7	9408.38
"17007"	"tcruzi-7137"	18060.85	10098.26
"17008"	"tcruzi-7138"	13052.94	8414.48
"17009"	"tcruzi-7139"	17206.28	9616.05
"17010"	"tcruzi-7140"	17906.44	10260.56
"17012"	"tcruzi-7142"	18768.19	13147.7
"17015"	"tcruzi-7145"	9880.83	5797.98
"17016"	"tcruzi-7146"	13981.68	7515.78
"17211"	"tcruzi-7341"	237.74	231.84
"17235"	"tcruzi-7365"	6488.08	4051.73
"17246"	"tcruzi-7376"	6591.81	6032.66
"17247"	"tcruzi-7377"	6496.63	5331.81
"17360"	"tcruzi-7490"	127.44	64
"17361"	"tcruzi-7491"	199.58	75.55
"17364"	"tcruzi-7494"	179.53	132.55
"17430"	"tcruzi-7560"	624.41	1072.79
"17433"	"tcruzi-7563"	104.62	57.36
"17468"	"tcruzi-7598"	242.97	98.12
"17472"	"tcruzi-7602"	259.04	125.29
"17713"	"tcruzi-7843"	4227.61	5302.7
"17718"	"tcruzi-7848"	12506.36	13478.83
"17934"	"tcruzi-8064"	33534.73	24844.84
"18034"	"tcruzi-8164"	21438.18	14889.97
"18267"	"tcruzi-8397"	17095.95	7812.07
"18268"	"tcruzi-8398"	16574.29	10422.58
"18269"	"tcruzi-8399"	12472.76	6920.96
"18270"	"tcruzi-8400"	18471.44	9870.8
"18277"	"tcruzi-8407"	13251.43	5994.16
"18278"	"tcruzi-8408"	13726.97	7470.07
"18279"	"tcruzi-8409"	14646.44	7503.97
"18281"	"tcruzi-8411"	19811.12	10114.97
"18295"	"tcruzi-8425"	14558.59	10002.46
"18310"	"tcruzi-8440"	9704.72	4781.52
"18311"	"tcruzi-8441"	10175.82	5070.36
"18346"	"tcruzi-8476"	104.54	61.52
"18641"	"tcruzi-8771"	98.22	238.78
"18648"	"tcruzi-8778"	105.51	100.2
"18649"	"tcruzi-8779"	166.77	134.69
