"Reporter.Name"	"allData.replica1"	"allData.replica2"
"31025"	"tcruzi-21155"	10786.84	6705.65
"31028"	"tcruzi-21158"	11792.65	8011.52
"31029"	"tcruzi-21159"	8333.99	5854.25
"31030"	"tcruzi-21160"	11005.41	7133.02
"31031"	"tcruzi-21161"	11116.47	6717.33
"31052"	"tcruzi-21182"	11133	6645.84
"31204"	"tcruzi-21334"	5334.1	4488.94
"31205"	"tcruzi-21335"	2090.26	1608.06
"31207"	"tcruzi-21337"	639.4	729.61
"31281"	"tcruzi-21411"	1547.77	2167.13
"31325"	"tcruzi-21455"	614.66	533.6
"31376"	"tcruzi-21506"	1138.52	1503.34
"31425"	"tcruzi-21555"	1036.91	1676.6
"31533"	"tcruzi-21663"	195.36	167.15
"31538"	"tcruzi-21668"	6955.88	5118.29
"31539"	"tcruzi-21669"	1627.77	1712.84
"31540"	"tcruzi-21670"	1240.31	1565.6
"31541"	"tcruzi-21671"	1441.22	1798.99
"31542"	"tcruzi-21672"	1577.98	1923.4
"31543"	"tcruzi-21673"	1347.42	1680.18
"31544"	"tcruzi-21674"	1631.11	2321.45
"31561"	"tcruzi-21691"	740.75	912.85
"31610"	"tcruzi-21740"	341.98	388.87
"31726"	"tcruzi-21856"	6836.24	3923.07
"31740"	"tcruzi-21870"	1896.71	1573.71
"31741"	"tcruzi-21871"	1751.31	1710.6
"31775"	"tcruzi-21905"	13403.59	8267.49
"31829"	"tcruzi-21959"	198.86	54.85
"31900"	"tcruzi-22030"	670.82	554.94
"31901"	"tcruzi-22031"	720.94	488.97
"32090"	"tcruzi-22220"	591.15	441.48
"32459"	"tcruzi-22589"	98.58	49.28
"32652"	"tcruzi-22782"	1551.31	2002.65
"32653"	"tcruzi-22783"	2402.87	3740.25
"32709"	"tcruzi-22839"	521.57	205.55
"32711"	"tcruzi-22841"	588.66	291.43
"32887"	"tcruzi-23017"	258.23	252.14
"33119"	"tcruzi-23249"	1248.42	995.36
"33123"	"tcruzi-23253"	227.49	51.44
"33185"	"tcruzi-23315"	262.73	112.62
"33419"	"tcruzi-23549"	5730.22	3410.81
"33516"	"tcruzi-23646"	612.52	465.7
"33592"	"tcruzi-23722"	30	21.8
"33758"	"tcruzi-23888"	287.49	185.8
"33778"	"tcruzi-23908"	834.94	219.37
"33779"	"tcruzi-23909"	419.51	114.83
"33961"	"tcruzi-24091"	47.25	30.23
"33971"	"tcruzi-24101"	68.1	21.22
"33977"	"tcruzi-24107"	7074.52	3817.48
"34135"	"tcruzi-24265"	13374.46	7480.11
"34294"	"tcruzi-24424"	14331.57	8879.22
"34309"	"tcruzi-24439"	564.64	374.57
"34336"	"tcruzi-24466"	5737.47	4290.02
"34356"	"tcruzi-24486"	1780.44	1261.91
"34689"	"tcruzi-24819"	251.69	243.42
"34923"	"tcruzi-25053"	1690.71	1517.09
"34967"	"tcruzi-25097"	45.09	27.67
"35107"	"tcruzi-25237"	566.51	441.95
"35343"	"tcruzi-25473"	550.91	348.2
"35587"	"tcruzi-25717"	2010.48	1255.72
"35588"	"tcruzi-25718"	1644.37	1189.13
"35821"	"tcruzi-25951"	524.33	407.49
"35964"	"tcruzi-26094"	1413.99	500.57
"36056"	"tcruzi-26186"	191.6	100.54
"36130"	"tcruzi-26260"	271.31	157.47
"36222"	"tcruzi-26352"	142.01	120.59
"36430"	"tcruzi-26560"	223.76	184
"37149"	"tcruzi-27279"	575.83	639.65
"37224"	"tcruzi-27354"	7190.72	5324.59
"37452"	"tcruzi-27582"	55.35	14.29
"37577"	"tcruzi-27707"	92.81	37.25
"37697"	"tcruzi-27827"	111.7	70.8
"37807"	"tcruzi-27937"	118.92	148.43
"37808"	"tcruzi-27938"	135.83	66.71
"37911"	"tcruzi-28041"	6675.65	4942.45
"37918"	"tcruzi-28048"	124.29	97.35
"37919"	"tcruzi-28049"	96.66	67.31
"37920"	"tcruzi-28050"	112.41	103.74
"37939"	"tcruzi-28069"	12760.28	7725.87
"38230"	"tcruzi-28360"	10164.62	6750.33
"38355"	"tcruzi-28485"	10544.18	7378.15
"38544"	"tcruzi-28674"	108.21	80.71
"38574"	"tcruzi-28704"	86.84	81.11
"38770"	"tcruzi-28900"	442.99	326.27
"38821"	"tcruzi-28951"	226.5	211.52
"38867"	"tcruzi-28997"	175.76	123.27
"38868"	"tcruzi-28998"	15146.04	9424.29
"38870"	"tcruzi-29000"	17273.02	13597.26
"38871"	"tcruzi-29001"	16214.51	11323.35
"38876"	"tcruzi-29006"	17320.78	11935.7
"38877"	"tcruzi-29007"	16211.05	13100.88
"38887"	"tcruzi-29017"	12679.25	7738.51
"38888"	"tcruzi-29018"	17623.46	8673.62
"38897"	"tcruzi-29027"	10806.36	6785.66
"38898"	"tcruzi-29028"	12532.02	8301.4
"38955"	"tcruzi-29085"	3225.07	702.55
"39051"	"tcruzi-29181"	1584.53	1245.28
"39402"	"tcruzi-29532"	3812.58	3069.23
"39488"	"tcruzi-29618"	55.45	29.32
"39489"	"tcruzi-29619"	56.49	60.51
"39595"	"tcruzi-29725"	80.72	90.46
"39596"	"tcruzi-29726"	158.67	131.93
"39631"	"tcruzi-29761"	7439.94	6665.75
"39769"	"tcruzi-29899"	4245.67	3298.36
"39973"	"tcruzi-30103"	1060.72	99.85
"40162"	"tcruzi-30292"	749.3	627.24
"40280"	"tcruzi-30410"	19585.81	13132.99
"40458"	"tcruzi-30588"	205.48	142.49
"40504"	"tcruzi-30634"	368.89	103.87
"40549"	"tcruzi-30679"	12805.36	8685.19
"40550"	"tcruzi-30680"	11135.25	8403.3
"40772"	"tcruzi-30902"	12791.56	7465.03
"40789"	"tcruzi-30919"	9216.88	6551.51
"40791"	"tcruzi-30921"	34.97	31.92
"40793"	"tcruzi-30923"	11524.5	6252.96
"40794"	"tcruzi-30924"	19752.43	7953.24
"40795"	"tcruzi-30925"	14410.84	9077.03
"40796"	"tcruzi-30926"	11753.92	6517.09
"40799"	"tcruzi-30929"	2255.39	2265.73
"40801"	"tcruzi-30931"	10579.72	7051.13
"40802"	"tcruzi-30932"	10545.86	8538.57
"40805"	"tcruzi-30935"	12983.63	7709.28
"40807"	"tcruzi-30937"	11850.34	7574.72
"41548"	"tcruzi-31678"	33.34	30.81
"41678"	"tcruzi-31808"	124.55	97.07
"41707"	"tcruzi-31837"	97.8	38.57
"41708"	"tcruzi-31838"	140.35	119.81
"42207"	"tcruzi-32337"	879.7	554.58
"42212"	"tcruzi-32342"	202.9	98.02
"42553"	"tcruzi-32683"	56.23	21.18
"42556"	"tcruzi-32686"	40.55	30.56
"42753"	"tcruzi-32883"	3033.18	988.92
"43141"	"tcruzi-33271"	3450.05	3111.32
"43170"	"tcruzi-33300"	160.23	121.49
"43171"	"tcruzi-33301"	149.22	165.92
"43206"	"tcruzi-33336"	142.77	47.84
"43244"	"tcruzi-33374"	112.29	88.06
