"Reporter.Name"	"allData.replica1"	"allData.replica2"
"26978"	"tcruzi-17108"	13783.41	20030.28
"27043"	"tcruzi-17173"	299.78	342.77
"27191"	"tcruzi-17321"	512.49	466.36
"27461"	"tcruzi-17591"	2358.8	2946.66
"27556"	"tcruzi-17686"	64.12	56.59
"28002"	"tcruzi-18132"	720.81	1011.06
"28003"	"tcruzi-18133"	234.89	225.24
"28144"	"tcruzi-18274"	93.27	78.6
"28284"	"tcruzi-18414"	428.42	422.7
"28363"	"tcruzi-18493"	925.78	887.81
"28485"	"tcruzi-18615"	79.45	49.24
"28876"	"tcruzi-19006"	10233.25	13363.78
"28877"	"tcruzi-19007"	10761.66	13786.4
"28878"	"tcruzi-19008"	8165.14	9550.41
"28879"	"tcruzi-19009"	7471.97	12589.37
"28883"	"tcruzi-19013"	4299.09	5890.45
"29113"	"tcruzi-19243"	2902.14	4654.99
"29117"	"tcruzi-19247"	2987.33	4579.25
"29177"	"tcruzi-19307"	36.06	47.45
"29189"	"tcruzi-19319"	34.3	37.84
"29190"	"tcruzi-19320"	40.39	26.79
"29243"	"tcruzi-19373"	6315.77	347.77
"29244"	"tcruzi-19374"	8550.8	49.66
"29246"	"tcruzi-19376"	4804.3	53.97
"29247"	"tcruzi-19377"	2983.91	60.64
"29251"	"tcruzi-19381"	1189.97	950.76
"29271"	"tcruzi-19401"	220.92	346.67
"29295"	"tcruzi-19425"	244.43	62.35
"29326"	"tcruzi-19456"	19.43	56.99
"29364"	"tcruzi-19494"	337.79	502.88
"29365"	"tcruzi-19495"	155.25	125.29
"29368"	"tcruzi-19498"	104.39	176.79
"29420"	"tcruzi-19550"	178.82	119.93
"29486"	"tcruzi-19616"	158.15	127.47
"29643"	"tcruzi-19773"	530.15	654.76
"29701"	"tcruzi-19831"	3491.33	4879.67
"29705"	"tcruzi-19835"	1745.94	1140.55
"29706"	"tcruzi-19836"	3512.33	4617.68
"29731"	"tcruzi-19861"	59.15	60.97
"29783"	"tcruzi-19913"	40719.7	35544.94
"29784"	"tcruzi-19914"	35713.71	39871.02
"29847"	"tcruzi-19977"	1644.3	1909.19
"29851"	"tcruzi-19981"	2792.99	3189.1
"29852"	"tcruzi-19982"	932.82	1081.92
"29916"	"tcruzi-20046"	194.46	233.81
"30015"	"tcruzi-20145"	175.52	156.98
"30021"	"tcruzi-20151"	150.27	154.09
"30071"	"tcruzi-20201"	289.59	136.73
"30087"	"tcruzi-20217"	4268.47	85.23
"30174"	"tcruzi-20304"	55.44	34.24
"30175"	"tcruzi-20305"	28.9	25.05
"30449"	"tcruzi-20579"	3460.59	65.1
"30575"	"tcruzi-20705"	141.27	123.5
"30608"	"tcruzi-20738"	52.52	33.4
"30637"	"tcruzi-20767"	1201.77	33
"30821"	"tcruzi-20951"	1716.7	2121.29
"30875"	"tcruzi-21005"	199.78	407.35
"30922"	"tcruzi-21052"	140	280.84
"31017"	"tcruzi-21147"	711.04	867.25
"31019"	"tcruzi-21149"	604.53	726.15
"31021"	"tcruzi-21151"	806.08	929.35
"31023"	"tcruzi-21153"	567.74	843.57
"31024"	"tcruzi-21154"	895.81	1010.45
"31025"	"tcruzi-21155"	768.31	834.06
"31028"	"tcruzi-21158"	718.11	839.55
"31029"	"tcruzi-21159"	577.03	720.7
"31030"	"tcruzi-21160"	697.02	877.94
"31031"	"tcruzi-21161"	722.17	797.67
"31052"	"tcruzi-21182"	610.9	893.28
"31204"	"tcruzi-21334"	61.62	28.15
"31205"	"tcruzi-21335"	41.23	68.81
"31207"	"tcruzi-21337"	204.44	336.24
"31281"	"tcruzi-21411"	344.09	511.61
"31325"	"tcruzi-21455"	133.4	207.75
"31376"	"tcruzi-21506"	84.5	25.94
"31425"	"tcruzi-21555"	371.8	509.9
"31533"	"tcruzi-21663"	87.04	117.9
"31538"	"tcruzi-21668"	78.68	44.44
"31539"	"tcruzi-21669"	40.65	24.08
"31540"	"tcruzi-21670"	379.56	565.43
"31541"	"tcruzi-21671"	52.32	60.1
"31542"	"tcruzi-21672"	54.3	55.05
"31543"	"tcruzi-21673"	128.81	51.53
"31544"	"tcruzi-21674"	295.62	434.1
"31561"	"tcruzi-21691"	213.69	539.14
"31610"	"tcruzi-21740"	110.27	41.05
"31726"	"tcruzi-21856"	1537.98	1939.55
"31740"	"tcruzi-21870"	2141.15	2568.94
"31741"	"tcruzi-21871"	1650.7	2058.83
"31775"	"tcruzi-21905"	6170.39	5183.93
"31829"	"tcruzi-21959"	154.67	31.45
"31900"	"tcruzi-22030"	385.63	190.64
"31901"	"tcruzi-22031"	347.99	108.11
"32090"	"tcruzi-22220"	1104.61	1703.5
"32459"	"tcruzi-22589"	97.24	169.52
"32652"	"tcruzi-22782"	2396.92	2531.45
"32653"	"tcruzi-22783"	4043.63	6287.32
"32709"	"tcruzi-22839"	1992.12	1554.77
"32711"	"tcruzi-22841"	1886.19	844.35
"32887"	"tcruzi-23017"	29.11	68.17
"33119"	"tcruzi-23249"	208.8	363.89
"33123"	"tcruzi-23253"	82.47	66.81
"33185"	"tcruzi-23315"	159.25	110.77
"33419"	"tcruzi-23549"	9768.92	12144.34
"33516"	"tcruzi-23646"	1709.19	1801.83
"33592"	"tcruzi-23722"	3094.83	6983.01
"33758"	"tcruzi-23888"	175.48	143.57
"33778"	"tcruzi-23908"	5235.28	1348.1
"33779"	"tcruzi-23909"	432.83	48.92
"33961"	"tcruzi-24091"	377.24	137.33
"33971"	"tcruzi-24101"	200.7	117.69
"33977"	"tcruzi-24107"	12861.53	15046.32
"34135"	"tcruzi-24265"	758.33	1050.44
"34294"	"tcruzi-24424"	6128.51	7272.04
"34309"	"tcruzi-24439"	199.75	342.46
"34336"	"tcruzi-24466"	83.73	79.08
"34356"	"tcruzi-24486"	732.76	1085.54
"34689"	"tcruzi-24819"	83.06	69.04
"34923"	"tcruzi-25053"	367.27	465.27
"34967"	"tcruzi-25097"	2.41	24.94
"35107"	"tcruzi-25237"	6324.55	8660.56
"35343"	"tcruzi-25473"	462.75	53.76
"35587"	"tcruzi-25717"	40.66	55.32
"35588"	"tcruzi-25718"	47.35	47.93
"35821"	"tcruzi-25951"	266.68	290.28
"35964"	"tcruzi-26094"	33.4	43
"36056"	"tcruzi-26186"	524.95	702.48
"36130"	"tcruzi-26260"	145.41	201.83
"36222"	"tcruzi-26352"	372.17	387.63
"36430"	"tcruzi-26560"	354.67	452.02
"37149"	"tcruzi-27279"	148.1	211.11
"37224"	"tcruzi-27354"	146.03	171.75
"37452"	"tcruzi-27582"	109.52	24.79
"37577"	"tcruzi-27707"	83.91	210.09
"37697"	"tcruzi-27827"	366.83	857.34
"37807"	"tcruzi-27937"	1195.59	1708.72
"37808"	"tcruzi-27938"	453.95	987.19
"37911"	"tcruzi-28041"	76.11	80.41
"37918"	"tcruzi-28048"	1764.43	1787.05
"37919"	"tcruzi-28049"	107.96	59.59
"37920"	"tcruzi-28050"	400.93	1309.85
"37939"	"tcruzi-28069"	881.04	1081.62
"38230"	"tcruzi-28360"	14693.4	16357.04
"38355"	"tcruzi-28485"	862.64	1055.81
"38544"	"tcruzi-28674"	216.69	193.4
"38574"	"tcruzi-28704"	174.84	258.95
"38770"	"tcruzi-28900"	224.08	219.06
"38821"	"tcruzi-28951"	641.07	831.45
"38867"	"tcruzi-28997"	394.35	538.55
"38868"	"tcruzi-28998"	1189.13	1156.15
"38870"	"tcruzi-29000"	27513.26	29519.62
"38871"	"tcruzi-29001"	26668.66	28839.03
"38876"	"tcruzi-29006"	26937.77	29236.88
"38877"	"tcruzi-29007"	27348.52	27961.77
"38887"	"tcruzi-29017"	728.74	1088.97
"38888"	"tcruzi-29018"	108.28	196.51
"38897"	"tcruzi-29027"	604.68	741.05
"38898"	"tcruzi-29028"	103.35	188.82
"38955"	"tcruzi-29085"	511.69	602.29
"39051"	"tcruzi-29181"	680.78	1469.45
"39402"	"tcruzi-29532"	226.51	338.73
"39488"	"tcruzi-29618"	5023.22	829.81
"39489"	"tcruzi-29619"	4915.54	1602.99
"39595"	"tcruzi-29725"	13586.33	12505.78
"39596"	"tcruzi-29726"	18127.52	17656.4
"39631"	"tcruzi-29761"	3215.6	4735.83
"39769"	"tcruzi-29899"	725.58	1016.93
"39973"	"tcruzi-30103"	9.98	50.45
"40162"	"tcruzi-30292"	1193.38	1301.19
"40280"	"tcruzi-30410"	18164.72	19238.3
"40458"	"tcruzi-30588"	624.89	782.69
"40504"	"tcruzi-30634"	85.86	93.74
"40549"	"tcruzi-30679"	770.6	1156.93
"40550"	"tcruzi-30680"	842.39	1098.19
