"Reporter.Name"	"allData.replica1"	"allData.replica2"
"342124"	"tcruzi-mutagenesis-scan-14089"	28891.15	24233.27
"342757"	"tcruzi-mutagenesis-scan-14722"	26734.5	22986.73
"343575"	"tcruzi-mutagenesis-scan-15540"	21728.43	17020.83
"343576"	"tcruzi-mutagenesis-scan-15541"	21627.14	17935.09
"343577"	"tcruzi-mutagenesis-scan-15542"	627.55	815.94
"343578"	"tcruzi-mutagenesis-scan-15543"	575.81	323.08
"343579"	"tcruzi-mutagenesis-scan-15544"	1014.25	928.57
"343580"	"tcruzi-mutagenesis-scan-15545"	590.11	370.33
"343581"	"tcruzi-mutagenesis-scan-15546"	24395.86	18788.95
"343582"	"tcruzi-mutagenesis-scan-15547"	23667.37	18035.52
"343583"	"tcruzi-mutagenesis-scan-15548"	25240.73	20407.47
"343584"	"tcruzi-mutagenesis-scan-15549"	24083.77	19858.4
"343585"	"tcruzi-mutagenesis-scan-15550"	24606.33	18804.73
"343586"	"tcruzi-mutagenesis-scan-15551"	25927.29	18743.29
"343587"	"tcruzi-mutagenesis-scan-15552"	27249.65	20476.24
"343588"	"tcruzi-mutagenesis-scan-15553"	24446.76	18289.71
"343589"	"tcruzi-mutagenesis-scan-15554"	24363.3	18415.88
"343590"	"tcruzi-mutagenesis-scan-15555"	27059.72	20002.69
"343591"	"tcruzi-mutagenesis-scan-15556"	25819.81	19519.06
"343592"	"tcruzi-mutagenesis-scan-15557"	24059.24	20457.4
"343593"	"tcruzi-mutagenesis-scan-15558"	24060.49	18874.89
"343594"	"tcruzi-mutagenesis-scan-15559"	26347.74	20711.41
"343595"	"tcruzi-mutagenesis-scan-15560"	6244.91	4597.03
"343596"	"tcruzi-mutagenesis-scan-15561"	6995.86	5221.43
"343598"	"tcruzi-mutagenesis-scan-15563"	17037.41	13187.43
"343599"	"tcruzi-mutagenesis-scan-15564"	14266.98	9847.4
"343619"	"tcruzi-mutagenesis-scan-15584"	19759.57	14595.72
"343620"	"tcruzi-mutagenesis-scan-15585"	18094.6	12815.11
"346104"	"tcruzi-mutagenesis-scan-18069"	23740.37	17342.44
"347000"	"tcruzi-mutagenesis-scan-18965"	28683.47	24604.59
"347008"	"tcruzi-mutagenesis-scan-18973"	22175.65	17982.93
"347009"	"tcruzi-mutagenesis-scan-18974"	30140.92	27867.36
"347010"	"tcruzi-mutagenesis-scan-18975"	28329.22	24958.32
"347011"	"tcruzi-mutagenesis-scan-18976"	30389.16	28236.38
"347012"	"tcruzi-mutagenesis-scan-18977"	272.74	145.55
"347013"	"tcruzi-mutagenesis-scan-18978"	292.15	180.08
"347014"	"tcruzi-mutagenesis-scan-18979"	24188.02	20100.94
"347015"	"tcruzi-mutagenesis-scan-18980"	32820.91	27025.33
"347016"	"tcruzi-mutagenesis-scan-18981"	11526.07	7311.63
"347017"	"tcruzi-mutagenesis-scan-18982"	23238.68	22230.59
"347018"	"tcruzi-mutagenesis-scan-18983"	29421.71	25830.39
