"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	8562.35	5903.06
"10130"	"tcruzi-260"	2683.43	7064.65
"10141"	"tcruzi-271"	6211.01	11415.14
"10236"	"tcruzi-366"	26866.43	19239.68
"10723"	"tcruzi-853"	1800.92	2782.12
"10725"	"tcruzi-855"	1861.27	357.43
"10741"	"tcruzi-871"	856.14	981.42
"10756"	"tcruzi-886"	2925.23	1038.06
"10759"	"tcruzi-889"	2189.06	4395.58
"10760"	"tcruzi-890"	809.89	6247.9
"10778"	"tcruzi-908"	3941.98	1799.61
"10779"	"tcruzi-909"	4906.53	2472.39
"10785"	"tcruzi-915"	2759.84	1109.64
"11029"	"tcruzi-1159"	757.4	447.92
"11109"	"tcruzi-1239"	8887.65	6095.76
"11194"	"tcruzi-1324"	7282.14	4017.06
"11472"	"tcruzi-1602"	14068.53	11269.12
"11473"	"tcruzi-1603"	20969.27	15721.76
"11474"	"tcruzi-1604"	12142.79	8473.26
"11475"	"tcruzi-1605"	9950.13	11083.79
"11524"	"tcruzi-1654"	9144.86	6626.66
"11535"	"tcruzi-1665"	11577.26	8865.92
"11724"	"tcruzi-1854"	28178.3	21567.74
"12045"	"tcruzi-2175"	754.68	367.87
"12122"	"tcruzi-2252"	23307.48	25845.19
"12123"	"tcruzi-2253"	23143.18	15707.12
"12125"	"tcruzi-2255"	22412.16	14784.74
"12656"	"tcruzi-2786"	1914.24	100.51
"12657"	"tcruzi-2787"	413.05	145.74
"12667"	"tcruzi-2797"	276.65	237.41
"12668"	"tcruzi-2798"	479.49	313
"12677"	"tcruzi-2807"	1504.33	552.42
"12678"	"tcruzi-2808"	1704.02	716.43
"12679"	"tcruzi-2809"	1061.26	470.17
"12680"	"tcruzi-2810"	1133.07	930.07
"12681"	"tcruzi-2811"	734.5	411.52
"12682"	"tcruzi-2812"	1725.74	1225.16
"12683"	"tcruzi-2813"	725.74	582.09
"12716"	"tcruzi-2846"	586.23	279.3
"12717"	"tcruzi-2847"	603.42	361.37
"12718"	"tcruzi-2848"	760.22	546.01
"12731"	"tcruzi-2861"	619.19	333.79
"12769"	"tcruzi-2899"	1556.6	768.4
"12968"	"tcruzi-3098"	498.09	290.28
"12977"	"tcruzi-3107"	4399.4	2818.03
"13282"	"tcruzi-3412"	15455.64	8118.54
"13283"	"tcruzi-3413"	15017.29	8219.25
"13284"	"tcruzi-3414"	17512.24	10477.55
"13285"	"tcruzi-3415"	18717.09	9593.48
"13314"	"tcruzi-3444"	1264.01	707.77
"13321"	"tcruzi-3451"	11171.99	4992.33
"13322"	"tcruzi-3452"	10174.46	5223.61
"13354"	"tcruzi-3484"	3429.22	884.44
"13355"	"tcruzi-3485"	2461.26	1030.21
"13357"	"tcruzi-3487"	663.02	200.3
"13381"	"tcruzi-3511"	1800.02	672.97
"13438"	"tcruzi-3568"	15902.66	11577.54
"13444"	"tcruzi-3574"	8340.91	6668.35
"13448"	"tcruzi-3578"	5482.92	4948.59
"13504"	"tcruzi-3634"	11963.45	13141.89
"13508"	"tcruzi-3638"	3064.32	731.36
"13509"	"tcruzi-3639"	6525.33	4827.95
"13552"	"tcruzi-3682"	6746.2	3792.96
"13553"	"tcruzi-3683"	3212.65	480.56
"13582"	"tcruzi-3712"	2348.17	848.56
"13595"	"tcruzi-3725"	6917.18	4409.95
"13627"	"tcruzi-3757"	4372.36	2477.9
"13697"	"tcruzi-3827"	16719.2	12641.64
"13723"	"tcruzi-3853"	8415.35	5990.27
"14102"	"tcruzi-4232"	1720.05	624.31
"14237"	"tcruzi-4367"	923	406.97
"14303"	"tcruzi-4433"	8373.44	4455.67
"14626"	"tcruzi-4756"	472.7	241.3
"14771"	"tcruzi-4901"	17512.46	16336.31
"14788"	"tcruzi-4918"	1823.66	1007.14
"14968"	"tcruzi-5098"	9210.27	6291.49
"14994"	"tcruzi-5124"	450.56	236.67
"15508"	"tcruzi-5638"	419.31	231.52
"15606"	"tcruzi-5736"	74.75	89.51
"15607"	"tcruzi-5737"	512.85	190.41
"15688"	"tcruzi-5818"	27572.06	22722.9
"15833"	"tcruzi-5963"	1008.96	1031.35
"16011"	"tcruzi-6141"	94.86	83.06
"16041"	"tcruzi-6171"	79.6	59.82
"16288"	"tcruzi-6418"	17894.16	11961.7
"16292"	"tcruzi-6422"	7866.86	5314.13
"16338"	"tcruzi-6468"	26094.95	19706.26
"16586"	"tcruzi-6716"	1212.41	905.83
"17005"	"tcruzi-7135"	13581.23	7492.72
"17006"	"tcruzi-7136"	13640.45	6193.65
"17007"	"tcruzi-7137"	17957.41	10041.02
"17008"	"tcruzi-7138"	4514.4	2490.05
"17009"	"tcruzi-7139"	11277.51	6350.75
"17010"	"tcruzi-7140"	12564.01	7368.37
"17012"	"tcruzi-7142"	17035.58	12326.44
"17015"	"tcruzi-7145"	15652.25	8342.9
"17016"	"tcruzi-7146"	24706.99	15784.45
"17211"	"tcruzi-7341"	71.19	43.61
"17235"	"tcruzi-7365"	446.91	340.37
"17246"	"tcruzi-7376"	11603.04	10723.51
"17247"	"tcruzi-7377"	2052.82	1937.81
"17360"	"tcruzi-7490"	234.6	179.02
"17361"	"tcruzi-7491"	307.83	171.29
"17364"	"tcruzi-7494"	286.57	75.77
"17430"	"tcruzi-7560"	176.91	124.01
"17433"	"tcruzi-7563"	81.82	55.8
"17468"	"tcruzi-7598"	210.9	121.96
"17472"	"tcruzi-7602"	361.11	186.74
"17713"	"tcruzi-7843"	670.56	288.27
"17718"	"tcruzi-7848"	477.73	318.7
"17934"	"tcruzi-8064"	355.63	225.54
"18034"	"tcruzi-8164"	403.79	123.96
"18267"	"tcruzi-8397"	16037.33	7296.39
"18268"	"tcruzi-8398"	18448.73	8947.79
"18269"	"tcruzi-8399"	13907.31	5249.64
"18270"	"tcruzi-8400"	21259.56	10849.54
"18277"	"tcruzi-8407"	6192.19	2055.89
"18278"	"tcruzi-8408"	13014.46	5574.51
"18279"	"tcruzi-8409"	13159.86	5882.35
"18281"	"tcruzi-8411"	19592.85	11293.64
"18295"	"tcruzi-8425"	677.27	382.24
"18310"	"tcruzi-8440"	18226.69	8986.94
"18311"	"tcruzi-8441"	20772.7	12281.61
"18346"	"tcruzi-8476"	57.05	33.24
"18641"	"tcruzi-8771"	67.86	48.72
"18648"	"tcruzi-8778"	74.45	38.76
"18649"	"tcruzi-8779"	64.96	42.91
"18651"	"tcruzi-8781"	53.87	96.62
"18652"	"tcruzi-8782"	80.71	35.85
"18674"	"tcruzi-8804"	69.69	65.03
"18699"	"tcruzi-8829"	21852.49	17185.18
"18702"	"tcruzi-8832"	21678.8	16667.7
"18716"	"tcruzi-8846"	17577.24	10925.43
"18719"	"tcruzi-8849"	19757.89	12802.41
"18731"	"tcruzi-8861"	27563.27	20179.13
"18732"	"tcruzi-8862"	29091.58	20923.32
"18734"	"tcruzi-8864"	23274	19409.19
"18736"	"tcruzi-8866"	6455.84	6113.85
"18737"	"tcruzi-8867"	24259.27	17638.52
"18751"	"tcruzi-8881"	3868.8	1966.18
"18757"	"tcruzi-8887"	21669.92	12674.33
"18762"	"tcruzi-8892"	30968.45	21601.28
"18763"	"tcruzi-8893"	26179.57	20322.41
"18764"	"tcruzi-8894"	26646.21	20511.14
"18767"	"tcruzi-8897"	27053.24	21305.51
"18768"	"tcruzi-8898"	28078.83	19032.33
"18771"	"tcruzi-8901"	22804.44	15606.21
"18772"	"tcruzi-8902"	27218.25	19503.52
"18779"	"tcruzi-8909"	28323.2	18098.6
"18794"	"tcruzi-8924"	14092.35	9220.65
"18837"	"tcruzi-8967"	312.59	146.47
"18838"	"tcruzi-8968"	289.41	171.07
"18839"	"tcruzi-8969"	313.63	106.07
"18848"	"tcruzi-8978"	265.57	137.71
"19188"	"tcruzi-9318"	13520.69	8091.71
"19189"	"tcruzi-9319"	28267.67	20155.16
"19228"	"tcruzi-9358"	1014.13	580.3
"19229"	"tcruzi-9359"	730.19	268.56
"19429"	"tcruzi-9559"	66.83	67.35
"19430"	"tcruzi-9560"	85.75	75.37
"19432"	"tcruzi-9562"	94.16	49.61
"19435"	"tcruzi-9565"	50.13	49.24
"19436"	"tcruzi-9566"	76.32	57.91
"19441"	"tcruzi-9571"	61.74	63.68
"19761"	"tcruzi-9891"	165.74	166.73
"19940"	"tcruzi-10070"	24601.29	19825.1
"20175"	"tcruzi-10305"	442.93	324.97
"20296"	"tcruzi-10426"	112.42	130.32
"20425"	"tcruzi-10555"	877.51	477.46
"20624"	"tcruzi-10754"	30591.83	22948.8
"20627"	"tcruzi-10757"	29303.8	22406.72
"20741"	"tcruzi-10871"	305.42	160.64
"21014"	"tcruzi-11144"	31186.57	20741.39
"21015"	"tcruzi-11145"	31549.31	21255.92
"21017"	"tcruzi-11147"	30504.4	21784.39
"21020"	"tcruzi-11150"	11542.71	8719.23
