"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	5599.88	3212.62
"10130"	"tcruzi-260"	214.28	1365.82
"10141"	"tcruzi-271"	5173.45	2255.7
"10236"	"tcruzi-366"	17126.22	10168.68
"10723"	"tcruzi-853"	65.59	2431.37
"10725"	"tcruzi-855"	98.3	2434.92
"10741"	"tcruzi-871"	107.15	811.07
"10756"	"tcruzi-886"	241.31	582.4
"10759"	"tcruzi-889"	89.16	910.16
"10760"	"tcruzi-890"	51.98	992.05
"10778"	"tcruzi-908"	211.55	1077.25
"10779"	"tcruzi-909"	312.79	1739.98
"10785"	"tcruzi-915"	5070.42	2207.2
"11029"	"tcruzi-1159"	2492.02	1232.55
"11109"	"tcruzi-1239"	6480.59	3920.52
"11194"	"tcruzi-1324"	1835.67	1027.91
"11472"	"tcruzi-1602"	1603.12	1376.84
"11473"	"tcruzi-1603"	1752.25	1415.46
"11474"	"tcruzi-1604"	2051.17	1275.85
"11475"	"tcruzi-1605"	836.16	485.54
"11524"	"tcruzi-1654"	550.85	295.28
"11535"	"tcruzi-1665"	295.94	190.51
"11724"	"tcruzi-1854"	5627.76	3052.7
"12045"	"tcruzi-2175"	2381.69	1134.66
"12122"	"tcruzi-2252"	3160.08	1290.33
"12123"	"tcruzi-2253"	2906.36	992.81
"12125"	"tcruzi-2255"	3020.59	1649.94
"12656"	"tcruzi-2786"	267.94	999.83
"12657"	"tcruzi-2787"	90.33	833.07
"12667"	"tcruzi-2797"	453.92	357.81
"12668"	"tcruzi-2798"	251.99	472.96
"12677"	"tcruzi-2807"	1381.59	1188.45
"12678"	"tcruzi-2808"	2899.94	1344.93
"12679"	"tcruzi-2809"	2743.32	1908.75
"12680"	"tcruzi-2810"	2359.34	1568.02
"12681"	"tcruzi-2811"	5206.01	4265.97
"12682"	"tcruzi-2812"	2666.67	2287.02
"12683"	"tcruzi-2813"	1819.74	1615.2
"12716"	"tcruzi-2846"	890.71	351.38
"12717"	"tcruzi-2847"	1243.15	815.4
"12718"	"tcruzi-2848"	696.1	442.23
"12731"	"tcruzi-2861"	370.22	328.92
"12769"	"tcruzi-2899"	1199.81	754.58
"12968"	"tcruzi-3098"	385.94	390.15
"12977"	"tcruzi-3107"	1123.15	494.13
"13282"	"tcruzi-3412"	1093.4	449.23
"13283"	"tcruzi-3413"	1169.66	628.97
"13284"	"tcruzi-3414"	2151.2	1142.63
"13285"	"tcruzi-3415"	943.41	481.84
"13314"	"tcruzi-3444"	4721.5	2154.86
"13321"	"tcruzi-3451"	6338.01	1901.82
"13322"	"tcruzi-3452"	6410.49	1896.64
"13354"	"tcruzi-3484"	192.24	1372.9
"13355"	"tcruzi-3485"	134.51	1226.04
"13357"	"tcruzi-3487"	97.37	673.95
"13381"	"tcruzi-3511"	1125.94	2230.88
"13438"	"tcruzi-3568"	2762.36	1734.18
"13444"	"tcruzi-3574"	2627.79	1540.03
"13448"	"tcruzi-3578"	3493.35	1274.54
"13504"	"tcruzi-3634"	3405.58	2646.48
"13508"	"tcruzi-3638"	233.28	426.13
"13509"	"tcruzi-3639"	57.81	614.02
"13552"	"tcruzi-3682"	95.03	698.36
"13553"	"tcruzi-3683"	516.29	664.85
"13582"	"tcruzi-3712"	4461.86	1760.29
"13595"	"tcruzi-3725"	107.21	719.54
"13627"	"tcruzi-3757"	5777.83	2195.68
"13697"	"tcruzi-3827"	2691.89	436.57
"13723"	"tcruzi-3853"	6123.65	3310.07
"14102"	"tcruzi-4232"	1633.9	858.32
"14237"	"tcruzi-4367"	2070.93	921.39
"14303"	"tcruzi-4433"	9199.94	5212.07
"14626"	"tcruzi-4756"	1300.47	691.26
"14771"	"tcruzi-4901"	884.07	892.21
"14788"	"tcruzi-4918"	1445.5	620.73
"14968"	"tcruzi-5098"	5525.62	3352.58
"14994"	"tcruzi-5124"	1663.97	829.24
"15508"	"tcruzi-5638"	2103.61	1188.03
"15606"	"tcruzi-5736"	598.06	341.5
"15607"	"tcruzi-5737"	4145.32	2235.29
"15688"	"tcruzi-5818"	9524.15	8484.48
"15833"	"tcruzi-5963"	628.15	528.58
"16011"	"tcruzi-6141"	182.94	190.67
"16041"	"tcruzi-6171"	91.83	65.48
"16288"	"tcruzi-6418"	204.88	153.85
"16292"	"tcruzi-6422"	6392.92	5622.62
"16338"	"tcruzi-6468"	4824.31	2534.92
"16586"	"tcruzi-6716"	985.75	753.98
"17005"	"tcruzi-7135"	1179.84	834.94
"17006"	"tcruzi-7136"	1109.58	837.77
"17007"	"tcruzi-7137"	1846.44	1136.67
"17008"	"tcruzi-7138"	1500.36	755.48
"17009"	"tcruzi-7139"	1711.99	847.86
"17010"	"tcruzi-7140"	1290.13	590.45
"17012"	"tcruzi-7142"	2124.53	1425.03
"17015"	"tcruzi-7145"	1479.23	918.35
"17016"	"tcruzi-7146"	1463.83	1120.88
"17211"	"tcruzi-7341"	240.82	230.32
"17235"	"tcruzi-7365"	1744.03	823.05
"17246"	"tcruzi-7376"	1182.78	663.91
"17247"	"tcruzi-7377"	1047.21	418.06
"17360"	"tcruzi-7490"	48.43	57.28
"17361"	"tcruzi-7491"	47.43	33.83
"17364"	"tcruzi-7494"	59.1	53.01
"17430"	"tcruzi-7560"	4568.2	3427.37
"17433"	"tcruzi-7563"	3518.39	2316.87
"17468"	"tcruzi-7598"	54.53	36.19
"17472"	"tcruzi-7602"	69.16	105.27
"17713"	"tcruzi-7843"	5463.16	4169.71
